Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2008);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;19434;MMWR Recommendations and Reports;journal;10575987, 15458601;11.199;Q1;148;10;44;437;1490;44;39.88;43.7;United States;Northern America;Centers for Disease Control and Prevention (CDC);1990-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1)"
2;71056;MMWR Surveillance Summaries;journal;15458636, 15460738;5.615;Q1;104;16;37;0;688;37;20.54;0;United States;Northern America;Centers for Disease Control and Prevention (CDC);2002-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1)"
3;20088;Vital and health statistics. Ser. 1: Programs and collection procedures;journal;00832014, 23328401;3.985;Q1;17;2;2;0;13;2;1;0;United States;Northern America;U.S. National Center for Health Statistics;1963-1978, 1981, 1985-1987, 1989-1990, 1992-1994, 1997, 1999, 2002-2003, 2005, 2007-2015, 2017-2021;"Health Information Management (Q1); Statistics and Probability (Q1)"
4;16101;Human Brain Mapping;journal;10659471, 10970193;3.785;Q1;199;119;310;6595;1966;309;5.19;55.42;United States;Northern America;Wiley-Liss Inc.;1993-2021;"Anatomy (Q1); Neurology (Q1); Neurology (clinical) (Q1); Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1)"
5;19799;American Journal of Sports Medicine;journal;03635465, 15523365;3.093;Q1;236;294;759;8819;3094;651;3.66;30;United States;Northern America;SAGE Publications Inc.;1973-2021;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q1)"
6;110092;Morbidity and Mortality Weekly Report;journal;01492195, 1545861X;2.98;Q1;228;180;728;1480;3662;467;5.78;8.22;United States;Northern America;Department of Health and Human Services;1981-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1)"
7;23478;Journal of Physiology;journal;00223751, 14697793;2.879;Q1;249;558;1988;24427;8779;1882;4.29;43.78;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1878-2021;"Physiology (Q1); Sports Science (Q1)"
8;73008;Vital and health statistics. Series 2, Data evaluation and methods research;journal;00832057, 23330872;2.779;Q1;28;5;4;0;23;4;1;0;United States;Northern America;U.S. National Center for Health Statistics;1965, 1970, 1977-1982, 1985-1989, 1991-1994, 1996-2001, 2003-2006, 2008, 2010-2021;"Health Information Management (Q1); Medicine (miscellaneous) (Q1); Statistics and Probability (Q1)"
9;12198;Journal of Bone and Joint Surgery - Series A;journal;15351386, 00219355;2.773;Q1;274;485;1448;13151;5538;1270;3.44;27.12;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1946-2021;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Sports Science (Q1); Surgery (Q1)"
10;15222;Arthroscopy - Journal of Arthroscopic and Related Surgery;journal;07498063, 15263231;2.123;Q1;172;261;925;5336;2539;838;2.52;20.44;United Kingdom;Western Europe;W.B. Saunders Ltd;1985-2021;"Orthopedics and Sports Medicine (Q1); Sports Science (Q1)"
11;22609;Journal of Learning Disabilities;journal;15384780, 00222194;2.087;Q1;96;38;147;2323;417;136;2.13;61.13;United States;Northern America;SAGE Publications Inc.;1973-2021;"Education (Q1); Health Professions (miscellaneous) (Q1); Health (social science) (Q1)"
12;21100241208;Bone and Joint Journal;journal;20494408, 20494394;1.968;Q1;189;307;1056;9121;2879;928;2.44;29.71;United Kingdom;Western Europe;British Editorial Society of Bone and Joint Surgery;2013-2021;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Sports Science (Q1); Surgery (Q1)"
13;21100327967;Trends in hearing;journal;23312165;1.898;Q1;54;32;55;1428;119;42;1.62;44.63;United States;Northern America;SAGE Publications Inc.;2013-2021;"Otorhinolaryngology (Q1); Speech and Hearing (Q1)"
14;13679;Ear and Hearing;journal;15384667, 01960202;1.871;Q1;115;88;233;3539;644;226;2.67;40.22;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1980-2021;"Otorhinolaryngology (Q1); Speech and Hearing (Q1)"
15;38062;Exercise Immunology Review;journal;10775552;1.859;Q1;59;8;27;289;122;24;3;36.13;United States;Northern America;Human Kinetics Publishers Inc.;1996-2021;"Immunology (Q1); Sports Science (Q1)"
16;14106;Quarterly Journal of Experimental Psychology Section A: Human Experimental Psychology;journal;14640740, 02724987;1.818;Q1;91;0;71;0;208;70;0;0;United Kingdom;Western Europe;Psychology Press Ltd;1981-2005;"Experimental and Cognitive Psychology (Q1); Health Professions (miscellaneous) (Q1); Psychology (miscellaneous) (Q1); Social Sciences (miscellaneous) (Q1)"
