Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2003);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;14181;Annual Review of Neuroscience;journal;0147006X, 15454126;23.781;Q1;248;24;85;3917;2760;85;32.52;163.21;United States;Northern America;Annual Reviews Inc.;1978-2021;Neuroscience (miscellaneous) (Q1)
2;17978;Neuron;journal;10974199, 08966273;11.416;Q1;493;422;1129;20726;14492;1093;12.34;49.11;United States;Northern America;Cell Press;1988-2021;Neuroscience (miscellaneous) (Q1)
3;17435;EMBO Journal;journal;02614189, 14602075;10.214;Q1;405;622;2053;29054;22365;2053;10.7;46.71;Germany;Western Europe;Wiley-Blackwell;1982-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Neuroscience (miscellaneous) (Q1)"
4;17436;Nature Neuroscience;journal;10976256, 15461726;9.044;Q1;437;257;833;7537;9201;756;10.25;29.33;United Kingdom;Western Europe;Nature Publishing Group;1998-2021;Neuroscience (miscellaneous) (Q1)
5;14992;Current Opinion in Neurobiology;journal;09594388, 18736882;7.724;Q1;235;107;313;5760;3215;284;9.8;53.83;United Kingdom;Western Europe;Elsevier Ltd.;1991-2022;Neuroscience (miscellaneous) (Q1)
6;17437;Nature Reviews Neuroscience;journal;14710048, 1471003X;7.259;Q1;434;245;513;9937;4773;494;8.57;40.56;United Kingdom;Western Europe;Nature Publishing Group;2000-2021;Neuroscience (miscellaneous) (Q1)
7;15537;Current Biology;journal;18790445, 09609822;6.544;-;331;636;1858;14892;11767;1672;6.22;23.42;United States;Northern America;Cell Press;1991-2021;"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1)"
8;19939;Trends in Neurosciences;journal;03785912, 01662236, 1878108X;6.238;Q1;301;139;558;6333;4298;486;6.41;45.56;United Kingdom;Western Europe;Elsevier Ltd.;1978-2021;Neuroscience (miscellaneous) (Q1)
9;24025;Progress in Neurobiology;journal;18735118, 03010082;6.096;Q1;239;46;180;16033;2273;179;13.27;348.54;United Kingdom;Western Europe;Elsevier Ltd.;1959, 1962, 1973-2021;Neuroscience (miscellaneous) (Q1)
10;16764;Journal of Neuroscience;journal;02706474, 15292401;6.027;Q1;471;1291;3362;65548;30353;3353;8.6;50.77;United States;Northern America;Society for Neuroscience;1981-2021;Neuroscience (miscellaneous) (Q1)
11;14855;Cerebral Cortex;journal;10473211, 14602199;4.824;Q1;262;146;351;8456;2720;349;6.04;57.92;United Kingdom;Western Europe;Oxford University Press;1991-2021;"Cellular and Molecular Neuroscience (Q1); Cognitive Neuroscience (Q1)"
12;14351;Brain Research Reviews;journal;01650173, 18726321;4.449;Q1;202;48;232;8932;2118;229;7.73;186.08;Netherlands;Western Europe;Elsevier;1979-2011;"Neurology (clinical) (Q1); Neuroscience (miscellaneous) (Q1)"
13;16688;Journal of Cognitive Neuroscience;journal;0898929X, 15308898;4.368;Q1;221;103;301;5252;2165;288;5.44;50.99;United States;Northern America;MIT Press Journals;1989-2021;Cognitive Neuroscience (Q1)
14;14179;Annals of Neurology;journal;15318249, 03645134;4.06;Q1;308;317;916;10010;6395;711;6.73;31.58;United States;Northern America;"John Wiley &amp; Sons Inc.";1977-2021;"Neurology (Q1); Neurology (clinical) (Q1)"
15;26111;Frontiers in Neuroendocrinology;journal;00913022, 10956808;3.736;Q1;138;14;39;3095;388;34;7.78;221.07;United States;Northern America;Academic Press Inc.;1973, 1990-2021;Endocrine and Autonomic Systems (Q1)
16;14308;Biological Psychiatry;journal;00063223, 18732402;3.722;Q1;333;311;779;16241;5521;718;6.3;52.22;United States;Northern America;Elsevier USA;1969-2021;Biological Psychiatry (Q1)
17;15359;Trends in Cognitive Sciences;journal;1879307X, 13646613;3.713;Q1;326;127;410;4235;1707;294;2.81;33.35;United Kingdom;Western Europe;Elsevier Ltd.;1997-2021;"Cognitive Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Neuropsychology and Physiological Psychology (Q1)"
18;16101;Human Brain Mapping;journal;10659471, 10970193;3.54;Q1;199;73;184;3481;1308;182;6.44;47.68;United States;Northern America;Wiley-Liss Inc.;1993-2021;"Anatomy (Q1); Neurology (Q1); Neurology (clinical) (Q1); Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1)"
19;15478;Journal of Experimental Psychology: General;journal;00963445, 19392222;3.476;Q1;168;30;111;2232;582;111;4.91;74.4;United States;Northern America;American Psychological Association;1975-2021;"Developmental Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1); Psychology (miscellaneous) (Q1)"
20;15370;Journal of Abnormal Psychology;journal;1939843X, 0021843X;3.394;Q1;204;67;229;3520;1031;228;3.75;52.54;United States;Northern America;American Psychological Association;1946-1959, 1963-2021;"Biological Psychiatry (Q1); Clinical Psychology (Q1); Developmental and Educational Psychology (Q1); Psychiatry and Mental Health (Q1)"
21;23475;Journal of Neurophysiology;journal;15221598, 00223077;3.158;Q1;252;678;1765;35382;7525;1761;4.12;52.19;United States;Northern America;American Physiological Society;1945-2021;"Neuroscience (miscellaneous) (Q1); Physiology (Q1)"
22;17282;Learning and Memory;journal;10720502, 15495485;3.124;Q1;142;61;135;3584;614;129;4.49;58.75;United States;Northern America;Cold Spring Harbor Laboratory Press;1994-2021;"Cellular and Molecular Neuroscience (Q1); Cognitive Neuroscience (Q1); Neuropsychology and Physiological Psychology (Q1)"
23;12857;Cognition;journal;18737838, 00100277;3.034;Q1;200;76;213;3200;911;192;4.18;42.11;Netherlands;Western Europe;Elsevier;1972-1974, 1976-2022;"Cognitive Neuroscience (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Linguistics and Language (Q1)"
24;13903;Cellular and Molecular Life Sciences;journal;1420682X, 14209071;3.001;Q1;233;236;561;20896;3034;545;5.25;88.54;Switzerland;Western Europe;Birkhauser Verlag Basel;1952, 1997-2021;"Cell Biology (Q1); Cellular and Molecular Neuroscience (Q1); Molecular Biology (Q1); Molecular Medicine (Q1); Pharmacology (Q1)"
25;15090;Progress in Retinal and Eye Research;journal;13509462, 18731635;2.993;Q1;164;29;82;5708;636;82;7.43;196.83;United Kingdom;Western Europe;Elsevier Ltd.;1990-1991, 1993-2021;"Ophthalmology (Q1); Sensory Systems (Q1)"
26;29443;Advances in the Study of Behavior;book series;00653454;2.964;Q1;71;16;22;2389;90;19;3.53;149.31;United States;Northern America;Academic Press Inc.;1965, 1969, 1971-1972, 1974, 1976, 1978-1980, 1982-1988, 1990-2021;"Animal Science and Zoology (Q1); Behavioral Neuroscience (Q1); Neuropsychology and Physiological Psychology (Q1)"
27;18045;Neuroscience and Biobehavioral Reviews;journal;18737528, 01497634;2.936;Q1;255;52;186;6147;1287;179;5.76;118.21;United Kingdom;Western Europe;Elsevier Ltd.;1978-2021;"Behavioral Neuroscience (Q1); Cognitive Neuroscience (Q1); Neuropsychology and Physiological Psychology (Q1)"
28;20618;Stroke;journal;15244628, 00392499;2.852;Q1;330;700;1643;16737;8426;1296;4.55;23.91;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1970-2021;"Advanced and Specialized Nursing (Q1); Cardiology and Cardiovascular Medicine (Q1); Medicine (miscellaneous) (Q1); Neurology (clinical) (Q1); Neuroscience (miscellaneous) (Q1)"
29;17379;Molecular and Cellular Neurosciences;journal;10959327, 10447431;2.758;Q1;140;193;390;10525;1860;389;4.34;54.53;United States;Northern America;Academic Press Inc.;1990-2021;"Cell Biology (Q1); Cellular and Molecular Neuroscience (Q1); Molecular Biology (Q1)"
30;13923;Hippocampus;journal;10981063, 10509631;2.753;Q1;160;86;240;4731;1061;234;4.03;55.01;United States;Northern America;Wiley-Liss Inc.;1991-2021;Cognitive Neuroscience (Q1)
31;17466;Neurobiology of Disease;journal;1095953X, 09699961;2.737;Q1;175;105;273;5577;1425;271;5.02;53.11;United States;Northern America;Academic Press Inc.;1994-2021;Neurology (Q1)
32;15481;Journal of Experimental Psychology: Human Perception and Performance;journal;00961523, 19391277;2.675;Q1;152;82;301;4104;984;301;3.08;50.05;United States;Northern America;American Psychological Association;1975-2021;"Arts and Humanities (miscellaneous) (Q1); Behavioral Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1)"
33;15407;Visual Cognition;journal;13506285, 14640716;2.614;Q1;85;44;121;1694;386;121;1.7;38.5;United Kingdom;Western Europe;Taylor and Francis Ltd.;1994-2021;"Arts and Humanities (miscellaneous) (Q1); Cognitive Neuroscience (Q1); Experimental and Cognitive Psychology (Q1)"
34;17620;Journal of Neurochemistry;journal;14714159, 00223042;2.611;Q1;240;606;1807;31384;9166;1806;4.94;51.79;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1956-2021;"Biochemistry (Q1); Cellular and Molecular Neuroscience (Q1)"
35;19355;Schizophrenia Research;journal;09209964, 15732509;2.565;Q1;185;227;538;8182;1987;488;3.68;36.04;Netherlands;Western Europe;Elsevier BV;1988-2021;"Biological Psychiatry (Q1); Psychiatry and Mental Health (Q1)"
36;16667;Journal of Cerebral Blood Flow and Metabolism;journal;0271678X, 15597016;2.519;Q1;200;153;488;7633;2833;484;5.68;49.89;United States;Northern America;SAGE Publications Inc.;1981-2021;"Cardiology and Cardiovascular Medicine (Q1); Neurology (Q1); Neurology (clinical) (Q1)"
37;15686;GLIA;journal;08941491, 10981136;2.511;Q1;172;141;400;6938;2011;396;4.7;49.21;United States;Northern America;"John Wiley &amp; Sons Inc.";1988-2021;"Cellular and Molecular Neuroscience (Q1); Neurology (Q1)"
38;14959;Critical Reviews in Neurobiology;journal;08920915;2.461;Q1;61;7;12;1451;63;12;0;207.29;United States;Northern America;Begell House Inc.;1987-2001, 2003-2008;"Neurology (clinical) (Q1); Neuroscience (miscellaneous) (Q1); Physiology (Q1); Physiology (medical) (Q1)"
39;15550;European Journal of Neuroscience;journal;14609568, 0953816X;2.379;Q1;213;653;1436;32244;6196;1435;4.03;49.38;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1989-2021;Neuroscience (miscellaneous) (Q1)
40;14160;Molecular Neurobiology;journal;08937648, 15591182;2.36;Q1;121;35;86;4327;358;83;4.4;123.63;United States;Northern America;Humana Press;1987-2021;"Cellular and Molecular Neuroscience (Q1); Neurology (Q1); Neuroscience (miscellaneous) (Q1)"
41;17382;Molecular Psychiatry;journal;14765578, 13594184;2.344;Q1;225;147;465;5918;2361;398;4.85;40.26;United Kingdom;Western Europe;Nature Publishing Group;1996-2021;"Cellular and Molecular Neuroscience (Q1); Molecular Biology (Q1); Psychiatry and Mental Health (Q1)"
42;16689;Journal of Comparative Neurology;journal;10969861, 00219967;2.331;Q1;216;472;1338;30266;5442;1324;3.83;64.12;United States;Northern America;Wiley-Liss Inc.;1911-2021;Neuroscience (miscellaneous) (Q1)
