Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2020);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;25491;Diabetes Care;journal;19355548, 01495992;6.636;Q1;380;554;1269;16551;14175;925;11.52;29.88;United States;Northern America;American Diabetes Association Inc.;1978-2021;"Advanced and Specialized Nursing (Q1); Endocrinology, Diabetes and Metabolism (Q1); Internal Medicine (Q1)"
2;29993;Annual Review of Nutrition;journal;01999885, 15454312;4.231;Q1;166;18;55;2713;734;53;10.26;150.72;United States;Northern America;Annual Reviews Inc.;1981-2020;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
3;20618;Stroke;journal;15244628, 00392499;3.397;Q1;330;771;2057;15730;10815;1611;4.86;20.4;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1970-2021;"Advanced and Specialized Nursing (Q1); Cardiology and Cardiovascular Medicine (Q1); Medicine (miscellaneous) (Q1); Neurology (clinical) (Q1); Neuroscience (miscellaneous) (Q1)"
4;14875;International Journal of Behavioral Nutrition and Physical Activity;journal;14795868;2.652;Q1;129;160;441;9843;3569;438;5.8;61.52;United Kingdom;Western Europe;BioMed Central Ltd.;2004-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1)"
5;29990;American Journal of Clinical Nutrition;journal;19383207, 00029165;2.608;Q1;351;359;1091;14267;6033;843;4.82;39.74;United States;Northern America;American Society for Nutrition;1952-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
6;19064;Resuscitation;journal;18731570, 03009572;2.366;Q1;139;489;1291;12851;3916;873;2.99;26.28;Ireland;Western Europe;Elsevier Ireland Ltd;1972-1976, 1978-2021;"Cardiology and Cardiovascular Medicine (Q1); Emergency Medicine (Q1); Emergency Nursing (Q1)"
7;21100202730;Advances in Nutrition;journal;21565376, 21618313;2.362;Q1;103;146;299;10479;2609;281;7.41;71.77;United States;Northern America;American Society for Nutrition;2010-2021;"Food Science (Q1); Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
8;21100854855;Clinical and Translational Immunology;journal;20500068;2.321;Q1;39;127;98;7568;517;87;4.84;59.59;United Kingdom;Western Europe;"John Wiley &amp; Sons Inc.";2012-2021;"Immunology (Q1); Immunology and Allergy (Q1); Nursing (miscellaneous) (Q1)"
9;13345;Nutrition Reviews;journal;00296643, 17534887;1.958;Q1;160;108;213;7814;1605;202;6.06;72.35;United States;Northern America;Oxford University Press;1942-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
10;68935;Nutrition Research Reviews;journal;09544224, 14752700;1.935;Q1;88;23;58;3612;514;56;7.55;157.04;United Kingdom;Western Europe;Cambridge University Press;1988-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
