Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2010);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;23571;Science;journal;10959203, 00368075;13.481;Q1;1229;2227;6811;34354;93304;4518;13.16;15.43;United States;Northern America;American Association for the Advancement of Science;1880-1881, 1883-2021;"History and Philosophy of Science (Q1); Multidisciplinary (Q1)"
2;16036;Administrative Science Quarterly;journal;00018392, 19303815;9.992;Q1;191;15;61;1565;395;56;4.55;104.33;United States;Northern America;Johnson School at Cornell University;1975-1987, 1989-1990, 1993-1994, 1996-2021;"Arts and Humanities (miscellaneous) (Q1); Public Administration (Q1); Sociology and Political Science (Q1)"
3;13443;Psychological Bulletin;journal;00332909, 19391455;7.021;Q1;328;56;142;7707;2188;140;12.14;137.63;United States;Northern America;American Psychological Association;1904-2021;"History and Philosophy of Science (Q1); Psychology (miscellaneous) (Q1)"
4;13467;Psychological Review;journal;19391471, 0033295X;5.624;Q1;220;65;165;6936;1484;163;6.86;106.71;United States;Northern America;American Psychological Association;1894-2021;"History and Philosophy of Science (Q1); Psychology (miscellaneous) (Q1)"
5;28973;Journal of Econometrics;journal;03044076;5.007;Q1;166;144;451;5135;1314;435;2.15;35.66;Netherlands;Western Europe;Elsevier BV;1973-2021;"Applied Mathematics (Q1); Economics and Econometrics (Q1); History and Philosophy of Science (Q1)"
6;26107;Philosophical Review, The;journal;00318108;4.405;Q1;60;14;44;587;126;43;2.22;41.93;United States;Northern America;Duke University Press;1970, 1977-1978, 1984, 1996-2021;Philosophy (Q1)
7;13461;Psychological Methods;journal;1082989X, 19391463;3.774;Q1;162;30;73;1671;401;73;3.31;55.7;United States;Northern America;American Psychological Association;1996-2021;"History and Philosophy of Science (Q1); Psychology (miscellaneous) (Q1)"
8;22899;Journal of Consumer Research;journal;00935301, 15375277;3.682;Q1;194;74;221;4049;952;219;3.49;54.72;United Kingdom;Western Europe;Oxford University Press;1977-1978, 1984, 1996-2021;"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1)"
9;23626;Science Education;journal;00368326, 1098237X;3.272;Q1;121;44;136;2718;474;133;2.87;61.77;United States;Northern America;Wiley-Liss Inc.;1930-2021;"Education (Q1); History and Philosophy of Science (Q1)"
10;32383;Cultural Anthropology;journal;08867356, 15481360;3.187;Q1;80;19;66;1427;261;65;4.16;75.11;United States;Northern America;American Anthropological Association;1986-2021;"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1)"
11;26239;Quaternary Science Reviews;journal;02773791;3.03;Q1;192;293;642;24876;3292;604;4.94;84.9;United Kingdom;Western Europe;Elsevier Ltd.;1982-2021;"Archeology (Q1); Archeology (arts and humanities) (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Geology (Q1); Global and Planetary Change (Q1)"
12;12996;IEEE Signal Processing Magazine;journal;10535888;2.562;Q1;191;115;328;2636;2633;282;7.42;22.92;United States;Northern America;Institute of Electrical and Electronics Engineers Inc.;1991-2021;"Applied Mathematics (Q1); Electrical and Electronic Engineering (Q1); Music (Q1); Signal Processing (Q1)"
13;15481;Journal of Experimental Psychology: Human Perception and Performance;journal;00961523, 19391277;2.347;Q1;152;125;352;6199;1250;352;3.2;49.59;United States;Northern America;American Psychological Association;1975-2021;"Arts and Humanities (miscellaneous) (Q1); Behavioral Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1)"
14;21503;Evolution and Human Behavior;journal;10905138;2.314;Q1;119;52;153;2470;687;152;4.24;47.5;United States;Northern America;Elsevier Inc.;1997-2021;"Arts and Humanities (miscellaneous) (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Experimental and Cognitive Psychology (Q1)"
15;14062;Psychonomic Bulletin and Review;journal;10699384, 15315320;2.085;Q1;159;135;501;3702;1443;489;2.55;27.42;United States;Northern America;Springer New York;1994-2021;"Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1)"
16;14852;Intelligence;journal;01602896;2.076;Q1;98;64;178;3463;700;170;3.45;54.11;United Kingdom;Western Europe;Elsevier Ltd.;1977-2021;"Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1)"
17;12711;Multivariate Behavioral Research;journal;00273171, 15327906;1.968;Q1;84;37;79;1717;251;79;1.43;46.41;United States;Northern America;Psychology Press Ltd;1966-2021;"Arts and Humanities (miscellaneous) (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1); Statistics and Probability (Q1)"
18;146223;Behavior Research Methods;journal;15543528, 1554351X;1.939;Q1;148;113;396;3877;1529;391;2.73;34.31;United States;Northern America;Springer Nature;1968-1983, 2004-2021;"Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Psychology (miscellaneous) (Q1)"
19;17530;Social Forces;journal;15347605, 00377732;1.801;Q1;137;80;203;4729;480;200;1.81;59.11;United Kingdom;Western Europe;Oxford University Press;1925-2021;"Anthropology (Q1); History (Q1); Sociology and Political Science (Q1)"
20;17545;Law and Human Behavior;journal;01477307, 1573661X;1.798;Q1;98;42;123;2259;356;120;2.64;53.79;United States;Northern America;Springer New York;1977-2021;"Arts and Humanities (miscellaneous) (Q1); Law (Q1); Psychiatry and Mental Health (Q1); Psychology (miscellaneous) (Q1)"
21;23574;Public Opinion Quarterly;journal;0033362X, 15375331;1.786;Q1;108;45;152;1624;449;141;2.29;36.09;United Kingdom;Western Europe;Oxford University Press;1937-2020;"Communication (Q1); History (Q1); History and Philosophy of Science (Q1); Social Sciences (miscellaneous) (Q1); Sociology and Political Science (Q1)"
22;24431;Journal of Quaternary Science;journal;02678179, 10991417;1.781;Q1;98;124;218;8222;680;201;2.92;66.31;United Kingdom;Western Europe;John Wiley and Sons Ltd;1986-2021;"Arts and Humanities (miscellaneous) (Q1); Earth and Planetary Sciences (miscellaneous) (Q1); Paleontology (Q1)"
23;29412;Group and Organization Management;journal;10596011;1.77;Q1;91;27;89;1843;260;80;2.91;68.26;United States;Northern America;SAGE Publications Inc.;1976-2021;"Applied Psychology (Q1); Arts and Humanities (miscellaneous) (Q1); Organizational Behavior and Human Resource Management (Q1)"
24;21933;Decision Support Systems;journal;01679236;1.759;Q1;161;111;451;4873;2102;430;3.72;43.9;Netherlands;Western Europe;Elsevier;1985-2021;"Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q1); Information Systems (Q1); Information Systems and Management (Q1); Management Information Systems (Q1)"
25;25793;Quaternary Research;journal;00335894;1.758;Q1;118;100;264;5683;862;259;2.86;56.83;United States;Northern America;Cambridge University Press;1970-2021;"Arts and Humanities (miscellaneous) (Q1); Earth and Planetary Sciences (miscellaneous) (Q1); Earth-Surface Processes (Q1)"
26;16800154740;Dead Sea Discoveries;journal;09290761, 15685179;1.756;Q1;25;16;55;678;70;52;1.29;42.38;Netherlands;Western Europe;Brill Academic Publishers;1994-2021;"History (Q1); Religious Studies (Q1)"
27;12061;Memory and Cognition;journal;0090502X, 15325946;1.744;Q1;131;104;409;4529;971;409;2.03;43.55;United States;Northern America;Springer New York;1973-2021;"Arts and Humanities (miscellaneous) (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1); Neuropsychology and Physiological Psychology (Q1)"
28;17409;Poetics;journal;0304422X;1.728;Q1;67;35;78;2159;143;70;1.49;61.69;Netherlands;Western Europe;Elsevier;1971-2021;"Communication (Q1); Linguistics and Language (Q1); Literature and Literary Theory (Q1)"
29;25403;Mind;journal;00264423, 14602113;1.727;Q1;58;36;91;941;102;81;0.84;26.14;United Kingdom;Western Europe;Oxford University Press;1876-1901, 1903, 1908, 1911-1913, 1921-1951, 1959-1960, 1963-1965, 1967, 1970-2021;Philosophy (Q1)
30;15653;Journal of Marriage and Family;journal;17413737, 00222445;1.715;Q1;168;92;274;6338;815;271;2.5;68.89;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1973-1978, 1980-1981, 1985, 1996-2021;"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Social Sciences (miscellaneous) (Q1); Social Work (Q1)"
31;26043;Economy and Society;journal;03085147, 14695766;1.697;Q1;95;24;80;1544;270;77;2.87;64.33;United Kingdom;Western Europe;Routledge;1972-2021;"Business and International Management (Q1); Economics and Econometrics (Q1); Economics, Econometrics and Finance (miscellaneous) (Q1); History (Q1); Social Sciences (miscellaneous) (Q1)"
