Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2015);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;18991;Nature Reviews Genetics;journal;14710056, 14710064;32.553;Q1;384;126;452;6597;9082;209;17.15;52.36;United Kingdom;Western Europe;Nature Publishing Group;2000-2021;"Genetics (Q1); Genetics (clinical) (Q1); Molecular Biology (Q1)"
2;20315;Nature Reviews Molecular Cell Biology;journal;14710072, 14710080;29.354;Q1;452;119;470;8204;8880;226;17.4;68.94;United Kingdom;Western Europe;Nature Publishing Group;2000-2021;"Cell Biology (Q1); Molecular Biology (Q1)"
3;18434;Cell;journal;00928674, 10974172;27.712;Q1;814;620;1686;25822;44217;1620;24.2;41.65;United States;Northern America;Cell Press;1974-2021;Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1)
4;12464;Nature Reviews Cancer;journal;1474175X, 14741768;25.056;Q1;462;124;497;8659;8966;214;15.59;69.83;United Kingdom;Western Europe;Nature Publishing Group;2001-2021;"Cancer Research (Q1); Oncology (Q1)"
5;16801;Annual Review of Biochemistry;journal;15454509, 00664154;24.589;Q1;305;35;91;5186;2623;91;23.63;148.17;United States;Northern America;Annual Reviews Inc.;1946-1948, 1950-1960, 1962-2021;Biochemistry (Q1)
6;18990;Nature Genetics;journal;10614036, 15461718;24.157;Q1;597;268;924;10711;22052;735;24.51;39.97;United Kingdom;Western Europe;Nature Publishing Group;1992-2021;Genetics (Q1)
7;21100778827;Nature Methods;journal;15487091, 15487105;21.488;Q1;339;343;1039;6632;18332;593;13.16;19.34;United Kingdom;Western Europe;Nature Publishing Group;2004-2021;"Biochemistry (Q1); Biotechnology (Q1); Cell Biology (Q1); Molecular Biology (Q1)"
8;16115;Nature Biotechnology;journal;15461696, 10870156;18.263;Q1;463;375;1004;5771;13531;517;14.48;15.39;United Kingdom;Western Europe;Nature Publishing Group;1989-2021;"Applied Microbiology and Biotechnology (Q1); Bioengineering (Q1); Biomedical Engineering (Q1); Biotechnology (Q1); Molecular Medicine (Q1)"
9;24004;Physiological Reviews;journal;15221210, 00319333;17.706;Q1;358;43;103;19437;3675;103;36.75;452.02;United States;Northern America;American Physiological Society;1945-2021;"Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Physiology (Q1); Physiology (medical) (Q1)"
10;22214;Genome Research;journal;15495469, 10889051;14.278;Q1;305;171;614;10544;9677;612;12.83;61.66;United States;Northern America;Cold Spring Harbor Laboratory Press;1991-2021;"Genetics (Q1); Genetics (clinical) (Q1)"
