Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2018);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;19434;MMWR Recommendations and Reports;journal;10575987, 15458601;48.894;Q1;148;3;12;559;1148;12;94;186.33;United States;Northern America;Centers for Disease Control and Prevention (CDC);1990-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1)"
2;71056;MMWR Surveillance Summaries;journal;15458636, 15460738;18.375;Q1;104;14;55;811;1518;55;38.5;57.93;United States;Northern America;Centers for Disease Control and Prevention (CDC);2002-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1)"
3;73008;Vital and health statistics. Series 2, Data evaluation and methods research;journal;00832057, 23330872;11.594;Q1;28;7;11;216;29;11;2.89;30.86;United States;Northern America;U.S. National Center for Health Statistics;1965, 1970, 1977-1982, 1985-1989, 1991-1994, 1996-2001, 2003-2006, 2008, 2010-2021;"Health Information Management (Q1); Medicine (miscellaneous) (Q1); Statistics and Probability (Q1)"
4;110092;Morbidity and Mortality Weekly Report;journal;01492195, 1545861X;7.695;Q1;228;370;1113;2481;8874;661;8.09;6.71;United States;Northern America;Department of Health and Human Services;1981-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1)"
5;19817;British Journal of Sports Medicine;journal;03063674, 14730480;4.141;Q1;189;392;1101;9980;6950;678;6.01;25.46;United Kingdom;Western Europe;BMJ Publishing Group;1964, 1974-2021;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q1)"
6;19799;American Journal of Sports Medicine;journal;03635465, 15523365;3.617;Q1;236;431;1232;15427;7656;1108;5.62;35.79;United States;Northern America;SAGE Publications Inc.;1973-2021;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q1)"
7;20373;Sports Medicine;journal;01121642, 11792035;3.194;Q1;201;197;481;14974;3939;414;7.19;76.01;Switzerland;Western Europe;Springer International Publishing AG;1984-2021;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q1)"
8;28645;Ultrasound in Obstetrics and Gynecology;journal;09607692, 14690705;3.155;Q1;151;301;895;7557;3134;576;3.26;25.11;United Kingdom;Western Europe;John Wiley and Sons Ltd;1991-2021;"Medicine (miscellaneous) (Q1); Obstetrics and Gynecology (Q1); Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1); Reproductive Medicine (Q1)"
9;14875;International Journal of Behavioral Nutrition and Physical Activity;journal;14795868;2.967;Q1;129;126;471;6906;3256;463;6.35;54.81;United Kingdom;Western Europe;BioMed Central Ltd.;2004-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1)"
10;23845;Journal of Cardiovascular Magnetic Resonance;journal;1532429X, 10976647;2.896;Q1;102;88;573;2956;1672;334;2.19;33.59;United Kingdom;Western Europe;BioMed Central Ltd.;1999-2021;"Cardiology and Cardiovascular Medicine (Q1); Family Practice (Q1); Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1)"
11;38062;Exercise Immunology Review;journal;10775552;2.638;Q1;59;6;26;0;204;23;6.67;0;United States;Northern America;Human Kinetics Publishers Inc.;1996-2021;"Immunology (Q1); Sports Science (Q1)"
12;17271;Medical Image Analysis;journal;13618415, 13618423;2.452;Q1;143;117;374;6835;3313;338;9.92;58.42;Netherlands;Western Europe;Elsevier;1996-2021;"Computer Graphics and Computer-Aided Design (Q1); Computer Vision and Pattern Recognition (Q1); Health Informatics (Q1); Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1)"
13;16101;Human Brain Mapping;journal;10659471, 10970193;2.447;Q1;199;375;1122;27467;5863;1119;4.8;73.25;United States;Northern America;Wiley-Liss Inc.;1993-2021;"Anatomy (Q1); Neurology (Q1); Neurology (clinical) (Q1); Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1)"
14;21100241208;Bone and Joint Journal;journal;20494408, 20494394;2.427;Q1;189;262;869;8344;3553;813;4.23;31.85;United Kingdom;Western Europe;British Editorial Society of Bone and Joint Surgery;2013-2021;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Sports Science (Q1); Surgery (Q1)"
15;15222;Arthroscopy - Journal of Arthroscopic and Related Surgery;journal;07498063, 15263231;2.357;Q1;172;588;1223;13604;4030;805;2.89;23.14;United Kingdom;Western Europe;W.B. Saunders Ltd;1985-2021;"Orthopedics and Sports Medicine (Q1); Sports Science (Q1)"
16;12198;Journal of Bone and Joint Surgery - Series A;journal;15351386, 00219355;2.239;Q1;274;417;1003;9893;3884;811;3.69;23.72;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1946-2021;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Sports Science (Q1); Surgery (Q1)"
17;16733;IEEE Transactions on Medical Imaging;journal;02780062, 1558254X;2.188;Q1;233;248;675;10829;5984;669;9.58;43.67;United States;Northern America;Institute of Electrical and Electronics Engineers Inc.;1982-2021;"Computer Science Applications (Q1); Electrical and Electronic Engineering (Q1); Radiological and Ultrasound Technology (Q1); Software (Q1)"
18;19894;Medicine and Science in Sports and Exercise;journal;15300315, 01959131;2.071;Q1;238;318;929;11449;4259;875;4.35;36;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1969-2021;"Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q1)"
19;21723;Journal of Shoulder and Elbow Surgery;journal;15326500, 10582746;2;Q1;152;383;1036;11045;3432;996;3.03;28.84;United States;Northern America;Mosby Inc.;1992-2021;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Sports Science (Q1); Surgery (Q1)"
20;23478;Journal of Physiology;journal;00223751, 14697793;1.994;Q1;249;545;1675;24354;6230;1451;3.69;44.69;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1878-2021;"Physiology (Q1); Sports Science (Q1)"
21;21100853560;African Journal of Disability;journal;22267220, 22239170;1.944;Q1;10;34;7;1565;36;6;0;46.03;South Africa;Africa;AOSIS (Pty) Ltd;2018-2021;"Physical Therapy, Sports Therapy and Rehabilitation (Q1); Rehabilitation (Q1)"
22;14231;Statistical Methods in Medical Research;journal;14770334, 09622802;1.942;Q1;91;248;420;8489;932;410;2.09;34.23;United Kingdom;Western Europe;SAGE Publications Ltd;1992-2021;"Epidemiology (Q1); Health Information Management (Q1); Statistics and Probability (Q1)"
23;14000156196;International Journal of Sports Physiology and Performance;journal;15550265, 15550273;1.935;Q1;76;210;574;6042;2251;548;3.85;28.77;United States;Northern America;Human Kinetics Publishers Inc.;2006-2021;"Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q1)"
24;19842;Exercise and Sport Sciences Reviews;journal;15383008, 00916331;1.912;Q1;107;41;99;1932;427;74;3.52;47.12;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1973-2021;"Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q1)"
25;19890;Knee Surgery, Sports Traumatology, Arthroscopy;journal;09422056, 14337347;1.867;Q1;134;483;1583;15908;5352;1514;3.3;32.94;Germany;Western Europe;Springer Verlag;1993-2021;"Orthopedics and Sports Medicine (Q1); Sports Science (Q1); Surgery (Q1)"
26;25545;Diabetes Technology and Therapeutics;journal;15209156, 15578593;1.8;Q1;91;140;657;4202;1677;347;3.14;30.01;United States;Northern America;Mary Ann Liebert Inc.;1999-2021;"Endocrinology (Q1); Endocrinology, Diabetes and Metabolism (Q1); Medical Laboratory Technology (Q1); Medicine (miscellaneous) (Q1)"
27;12100156754;Sport Management Review;journal;14413523;1.769;Q1;63;45;137;3212;453;134;2.35;71.38;Netherlands;Western Europe;Elsevier BV;1998-2021;"Business and International Management (Q1); Management Science and Operations Research (Q1); Marketing (Q1); Organizational Behavior and Human Resource Management (Q1); Sports Science (Q1); Strategy and Management (Q1); Tourism, Leisure and Hospitality Management (Q1)"
28;13679;Ear and Hearing;journal;15384667, 01960202;1.742;Q1;115;140;375;5521;1210;362;2.99;39.44;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1980-2021;"Otorhinolaryngology (Q1); Speech and Hearing (Q1)"
29;13068;Spine;journal;03622436, 15281159;1.742;Q1;266;498;1585;13954;4987;1459;2.86;28.02;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1976-2021;"Neurology (clinical) (Q1); Orthopedics and Sports Medicine (Q1); Sports Science (Q1)"
30;19874;Journal of Science and Medicine in Sport;journal;18781861, 14402440;1.665;Q1;108;231;559;6927;2266;522;3.5;29.99;Netherlands;Western Europe;Elsevier BV;1998-2021;"Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q1)"
31;22609;Journal of Learning Disabilities;journal;15384780, 00222194;1.645;Q1;96;49;154;2770;495;148;2.77;56.53;United States;Northern America;SAGE Publications Inc.;1973-2021;"Education (Q1); Health Professions (miscellaneous) (Q1); Health (social science) (Q1)"
32;19700176802;Journal of Physiotherapy;journal;18369553, 18369561;1.627;Q1;75;85;261;1517;488;86;1.71;17.85;Australia;Pacific Region;Australian Physiotherapy Association;2010-2021;Physical Therapy, Sports Therapy and Rehabilitation (Q1)
33;20346;Scandinavian Journal of Medicine and Science in Sports;journal;16000838, 09057188;1.627;Q1;123;307;635;11312;2566;613;3.68;36.85;Denmark;Western Europe;Blackwell Munksgaard;1991-2021;"Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q1)"
34;12164;Brain and Language;journal;10902155, 0093934X;1.597;Q1;129;64;276;4581;839;272;2.84;71.58;United States;Northern America;Academic Press Inc.;1974-2021;"Experimental and Cognitive Psychology (Q1); Linguistics and Language (Q1); Speech and Hearing (Q1); Cognitive Neuroscience (Q2)"
35;29603;Clinical Orthopaedics and Related Research;journal;15281132, 0009921X;1.57;Q1;217;462;1616;8760;4364;1450;2.16;18.96;United States;Northern America;Springer New York;1963-2021;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Sports Science (Q1); Surgery (Q1)"
36;19889;Journal of Strength and Conditioning Research;journal;10648011, 15334287;1.496;Q1;140;434;1318;14898;3971;1293;2.77;34.33;United States;Northern America;NSCA National Strength and Conditioning Association;1987-2021;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q1)"
37;17900156719;International Review of Sport and Exercise Psychology;journal;1750984X, 17509858;1.469;Q1;45;11;34;1104;154;33;6.5;100.36;United Kingdom;Western Europe;Routledge;2009-2021;"Applied Psychology (Q1); Sports Science (Q1)"
38;21078;Journal of Sport Management;journal;1543270X, 08884773;1.469;Q1;73;42;134;3062;382;131;2.44;72.9;United States;Northern America;Human Kinetics Publishers Inc.;1996-2021;"Decision Sciences (miscellaneous) (Q1); Organizational Behavior and Human Resource Management (Q1); Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q1)"
39;36099;Archives of Pathology and Laboratory Medicine;journal;00039985;1.465;Q1;125;227;647;7439;2229;519;3.64;32.77;United States;Northern America;College of American Pathologists;1973-2021;"Medical Laboratory Technology (Q1); Medicine (miscellaneous) (Q1); Pathology and Forensic Medicine (Q1)"
40;22281;Reading and Writing;journal;09224777, 15730905;1.462;Q1;80;91;233;5544;528;230;2.02;60.92;Netherlands;Western Europe;Springer Netherlands;1989-2021;"Education (Q1); Linguistics and Language (Q1); Neuropsychology and Physiological Psychology (Q1); Speech and Hearing (Q1)"
41;19900193557;Sports Health;journal;19410921, 19417381;1.423;Q1;54;75;223;2309;713;204;2.66;30.79;United States;Northern America;Sage Periodicals Press;2010-2011, 2013-2021;"Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1)"
42;16270;Archives of Physical Medicine and Rehabilitation;journal;1532821X, 00039993;1.38;Q1;197;322;961;12846;3020;869;2.71;39.89;United Kingdom;Western Europe;W.B. Saunders Ltd;1945-2021;"Physical Therapy, Sports Therapy and Rehabilitation (Q1); Rehabilitation (Q1); Sports Science (Q1)"
43;22481;Journal of Phonetics;journal;00954470, 10958576;1.36;Q1;87;64;146;5020;358;145;2.72;78.44;United States;Northern America;Academic Press Inc.;1995-2021;"Linguistics and Language (Q1); Speech and Hearing (Q1)"
44;11700154353;European Journal of Physical and Rehabilitation Medicine;journal;19739095, 19739087;1.343;Q1;63;111;321;4208;691;289;1.88;37.91;Italy;Western Europe;Edizioni Minerva Medica S.p.A.;2008-2021;"Physical Therapy, Sports Therapy and Rehabilitation (Q1); Rehabilitation (Q1)"
45;21100464901;Neurophotonics;journal;2329423X, 23294248;1.329;Q1;39;60;196;3062;628;180;3.21;51.03;United States;Northern America;SPIE;2014-2021;"Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1); Neuroscience (miscellaneous) (Q2)"
46;16916;Physical Therapy;journal;00319023, 15386724;1.319;Q1;160;119;501;4814;1355;430;2.38;40.45;United States;Northern America;Oxford University Press;1964-2021;Physical Therapy, Sports Therapy and Rehabilitation (Q1)
47;23454;Journal of Applied Physiology;journal;87507587, 15221601;1.318;Q1;240;465;1208;19886;3440;981;2.61;42.77;United States;Northern America;American Physiological Society;1948-1976, 1985-2021;"Medicine (miscellaneous) (Q1); Sports Science (Q1); Physiology (Q2); Physiology (medical) (Q2)"
48;12218;Journal of Head Trauma Rehabilitation;journal;08859701, 1550509X;1.298;Q1;103;94;263;3397;856;254;2.75;36.14;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1986-2021;"Neurology (clinical) (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Rehabilitation (Q1)"
49;29203;Physics in Medicine and Biology;journal;00319155, 13616560;1.297;Q1;198;647;1725;24440;5929;1712;3.26;37.77;United Kingdom;Western Europe;IOP Publishing Ltd.;1956-2021;"Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1)"
50;78905;Research and Practice for Persons with Severe Disabilities;journal;15407969;1.283;Q1;50;19;58;744;144;56;2.03;39.16;United States;Northern America;SAGE Publications Inc.;1975-1980, 1986, 1988, 1992-2021;"Health Professions (miscellaneous) (Q1); Public Health, Environmental and Occupational Health (Q1); Social Psychology (Q1)"
51;19700169885;European Sport Management Quarterly;journal;1746031X, 16184742;1.28;Q1;40;34;94;2343;284;89;2.52;68.91;United Kingdom;Western Europe;Routledge;2010-2021;"Sports Science (Q1); Strategy and Management (Q1); Tourism, Leisure and Hospitality Management (Q1)"
52;16949;Physiotherapy Research International;journal;14712865, 13582267;1.279;Q1;52;47;88;1800;115;79;1.17;38.3;United States;Northern America;Wiley-Blackwell;1996-2021;Physical Therapy, Sports Therapy and Rehabilitation (Q1)
53;18701;Psychiatric Rehabilitation Journal;journal;1095158X, 15593126;1.274;Q1;68;47;174;1801;475;168;2.16;38.32;United States;Northern America;Boston University;1996-2021;"Health Professions (miscellaneous) (Q1); Psychiatry and Mental Health (Q1); Rehabilitation (Q1)"
54;23402;European Journal of Applied Physiology;journal;14396319, 14396327;1.263;Q1;142;251;730;11932;2255;697;3.03;47.54;Germany;Western Europe;Springer Verlag;1973-1974, 1996-2021;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Public Health, Environmental and Occupational Health (Q1); Sports Science (Q1); Physiology (medical) (Q2)"
55;14033;Psychology of Sport and Exercise;journal;14690292;1.256;Q1;99;142;341;7703;1222;335;3;54.25;Netherlands;Western Europe;Elsevier BV;2000-2022;"Applied Psychology (Q1); Sports Science (Q1)"
