Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2017);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;25491;Diabetes Care;journal;19355548, 01495992;6.693;Q1;380;354;1558;10011;13346;1077;8.83;28.28;United States;Northern America;American Diabetes Association Inc.;1978-2021;"Advanced and Specialized Nursing (Q1); Endocrinology, Diabetes and Metabolism (Q1); Internal Medicine (Q1)"
2;29993;Annual Review of Nutrition;journal;01999885, 15454312;4.97;Q1;166;20;62;2875;627;62;9.5;143.75;United States;Northern America;Annual Reviews Inc.;1981-2020;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
3;20618;Stroke;journal;15244628, 00392499;3.529;Q1;330;694;2027;15900;11314;1715;5.28;22.91;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1970-2021;"Advanced and Specialized Nursing (Q1); Cardiology and Cardiovascular Medicine (Q1); Medicine (miscellaneous) (Q1); Neurology (clinical) (Q1); Neuroscience (miscellaneous) (Q1)"
4;29990;American Journal of Clinical Nutrition;journal;19383207, 00029165;3.438;Q1;351;430;1231;15235;7891;996;5.69;35.43;United States;Northern America;American Society for Nutrition;1952-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
5;12697;International Journal of Obesity;journal;03070565, 14765497;2.65;Q1;234;256;787;10532;4220;750;5.18;41.14;United Kingdom;Western Europe;Nature Publishing Group;1977-2021;"Endocrinology, Diabetes and Metabolism (Q1); Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
6;19064;Resuscitation;journal;18731570, 03009572;2.643;Q1;139;397;1198;9185;4741;791;4.24;23.14;Ireland;Western Europe;Elsevier Ireland Ltd;1972-1976, 1978-2021;"Cardiology and Cardiovascular Medicine (Q1); Emergency Medicine (Q1); Emergency Nursing (Q1)"
7;14875;International Journal of Behavioral Nutrition and Physical Activity;journal;14795868;2.626;Q1;129;175;454;9352;2802;448;5.99;53.44;United Kingdom;Western Europe;BioMed Central Ltd.;2004-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1)"
8;13345;Nutrition Reviews;journal;00296643, 17534887;2.499;Q1;160;86;211;7864;1462;203;6.33;91.44;United States;Northern America;Oxford University Press;1942-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
9;6300153105;Current Opinion in HIV and AIDS;journal;1746630X;2.286;Q1;69;87;247;4569;1080;233;4.21;52.52;United States;Northern America;Lippincott Williams and Wilkins Ltd.;2007-2021;"Hematology (Q1); Immunology (Q1); Infectious Diseases (Q1); Oncology (Q1); Oncology (nursing) (Q1); Virology (Q1)"
10;21100202730;Advances in Nutrition;journal;21565376, 21618313;2.196;Q1;103;88;324;8241;2056;288;6.34;93.65;United States;Northern America;American Society for Nutrition;2010-2021;"Food Science (Q1); Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
11;12716;Journal of Nutrition;journal;15416100, 00223166;2.191;Q1;276;287;969;12530;4599;928;4.56;43.66;United States;Northern America;American Society for Nutrition;1945-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
12;12066;Journal of the American Medical Directors Association;journal;15258610, 15389375;2.139;Q1;102;280;753;10449;3304;529;3.99;37.32;United States;Northern America;Elsevier Inc.;2001-2021;"Health Policy (Q1); Medicine (miscellaneous) (Q1); Nursing (miscellaneous) (Q1)"
13;21100201916;Pediatric obesity;journal;20476302, 20476310;2.097;Q1;73;86;231;2615;846;224;3.76;30.41;United Kingdom;Western Europe;Wiley-Blackwell for the International Association for the Study of Obesity;2012-2021;"Health Policy (Q1); Nutrition and Dietetics (Q1); Pediatrics, Perinatology and Child Health (Q1); Public Health, Environmental and Occupational Health (Q1)"
14;4700152825;Obesity;journal;19307381;2.06;Q1;209;320;1106;10051;4377;1010;3.68;31.41;United States;Northern America;Wiley-Blackwell;2006-2021;"Endocrinology (Q1); Endocrinology, Diabetes and Metabolism (Q1); Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
15;29070;Gerontologist, The;journal;17585341, 00169013;2.038;Q1;146;166;397;6524;1649;388;4.08;39.3;United States;Northern America;Oxford University Press;1961-2021;"Geriatrics and Gerontology (Q1); Gerontology (Q1); Medicine (miscellaneous) (Q1)"
