Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2004);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;23571;Science;journal;10959203, 00368075;11.589;Q1;1229;2340;7247;32667;87561;4963;11.97;13.96;United States;Northern America;American Association for the Advancement of Science;1880-1881, 1883-2021;"History and Philosophy of Science (Q1); Multidisciplinary (Q1)"
2;16036;Administrative Science Quarterly;journal;00018392, 19303815;9.265;Q1;191;16;60;1383;354;59;4.71;86.44;United States;Northern America;Johnson School at Cornell University;1975-1987, 1989-1990, 1993-1994, 1996-2021;"Arts and Humanities (miscellaneous) (Q1); Public Administration (Q1); Sociology and Political Science (Q1)"
3;13467;Psychological Review;journal;19391471, 0033295X;6.589;Q1;220;56;114;4718;1081;113;6.41;84.25;United States;Northern America;American Psychological Association;1894-2021;"History and Philosophy of Science (Q1); Psychology (miscellaneous) (Q1)"
4;13443;Psychological Bulletin;journal;00332909, 19391455;5.542;Q1;328;51;124;7200;1307;124;9.17;141.18;United States;Northern America;American Psychological Association;1904-2021;"History and Philosophy of Science (Q1); Psychology (miscellaneous) (Q1)"
5;13461;Psychological Methods;journal;1082989X, 19391463;5.189;Q1;162;26;92;1305;512;92;5.82;50.19;United States;Northern America;American Psychological Association;1996-2021;"History and Philosophy of Science (Q1); Psychology (miscellaneous) (Q1)"
6;28973;Journal of Econometrics;journal;03044076;3.862;Q1;166;87;264;2863;474;260;1.6;32.91;Netherlands;Western Europe;Elsevier BV;1973-2021;"Applied Mathematics (Q1); Economics and Econometrics (Q1); History and Philosophy of Science (Q1)"
7;13422;Psychoanalytic Quarterly;journal;00332828, 21674086;3.158;Q1;41;37;98;1288;96;91;0.91;34.81;United Kingdom;Western Europe;Taylor and Francis Ltd.;1945-2021;"Arts and Humanities (miscellaneous) (Q1); Clinical Psychology (Q1); Developmental and Educational Psychology (Q1); Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q1)"
8;22899;Journal of Consumer Research;journal;00935301, 15375277;2.998;Q1;194;76;140;2535;394;139;2.28;33.36;United Kingdom;Western Europe;Oxford University Press;1977-1978, 1984, 1996-2021;"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1)"
9;26239;Quaternary Science Reviews;journal;02773791;2.623;Q1;192;163;484;10345;1591;462;3.47;63.47;United Kingdom;Western Europe;Elsevier Ltd.;1982-2021;"Archeology (Q1); Archeology (arts and humanities) (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Geology (Q1); Global and Planetary Change (Q1)"
10;15481;Journal of Experimental Psychology: Human Perception and Performance;journal;00961523, 19391277;2.568;Q1;152;75;273;4000;850;273;2.7;53.33;United States;Northern America;American Psychological Association;1975-2021;"Arts and Humanities (miscellaneous) (Q1); Behavioral Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1)"
