Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2012);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;23571;Science;journal;10959203, 00368075;13.318;Q1;1229;2141;6605;34265;98393;4478;14.12;16;United States;Northern America;American Association for the Advancement of Science;1880-1881, 1883-2021;"History and Philosophy of Science (Q1); Multidisciplinary (Q1)"
2;13443;Psychological Bulletin;journal;00332909, 19391455;8.786;Q1;328;53;164;9581;2715;144;14.09;180.77;United States;Northern America;American Psychological Association;1904-2021;"History and Philosophy of Science (Q1); Psychology (miscellaneous) (Q1)"
3;16036;Administrative Science Quarterly;journal;00018392, 19303815;8.446;Q1;191;19;56;1631;374;50;4.97;85.84;United States;Northern America;Johnson School at Cornell University;1975-1987, 1989-1990, 1993-1994, 1996-2021;"Arts and Humanities (miscellaneous) (Q1); Public Administration (Q1); Sociology and Political Science (Q1)"
4;13467;Psychological Review;journal;19391471, 0033295X;6.182;Q1;220;37;143;4037;1508;135;9.95;109.11;United States;Northern America;American Psychological Association;1894-2021;"History and Philosophy of Science (Q1); Psychology (miscellaneous) (Q1)"
5;22899;Journal of Consumer Research;journal;00935301, 15375277;5.201;Q1;194;85;226;4919;1280;225;5.26;57.87;United Kingdom;Western Europe;Oxford University Press;1977-1978, 1984, 1996-2021;"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1)"
6;28973;Journal of Econometrics;journal;03044076;5.143;Q1;166;175;392;5913;955;379;2.2;33.79;Netherlands;Western Europe;Elsevier BV;1973-2021;"Applied Mathematics (Q1); Economics and Econometrics (Q1); History and Philosophy of Science (Q1)"
7;32383;Cultural Anthropology;journal;08867356, 15481360;4.721;Q1;80;42;76;1424;327;72;3.48;33.9;United States;Northern America;American Anthropological Association;1986-2021;"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1)"
8;22845;Radiocarbon;journal;00338222;4.006;Q1;86;81;307;3143;1357;298;1.29;38.8;United States;Northern America;Cambridge University Press;1980, 1982, 1989-2021;"Archeology (arts and humanities) (Q1); Earth and Planetary Sciences (miscellaneous) (Q1)"
9;29412;Group and Organization Management;journal;10596011;3.558;Q1;91;26;79;2052;371;74;3.53;78.92;United States;Northern America;SAGE Publications Inc.;1976-2021;"Applied Psychology (Q1); Arts and Humanities (miscellaneous) (Q1); Organizational Behavior and Human Resource Management (Q1)"
10;13461;Psychological Methods;journal;1082989X, 19391463;3.415;Q1;162;40;85;2489;485;80;4.7;62.23;United States;Northern America;American Psychological Association;1996-2021;"History and Philosophy of Science (Q1); Psychology (miscellaneous) (Q1)"
11;15670;Journal of Peasant Studies;journal;03066150, 17439361;3.367;Q1;90;44;118;3745;787;113;7.66;85.11;United Kingdom;Western Europe;Routledge;1973-2021;"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Cultural Studies (Q1)"
12;15653;Journal of Marriage and Family;journal;17413737, 00222445;3.272;Q1;168;77;260;4122;1057;254;4;53.53;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1973-1978, 1980-1981, 1985, 1996-2021;"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Social Sciences (miscellaneous) (Q1); Social Work (Q1)"
13;26239;Quaternary Science Reviews;journal;02773791;3.251;Q1;192;271;812;24407;4121;786;4.47;90.06;United Kingdom;Western Europe;Elsevier Ltd.;1982-2021;"Archeology (Q1); Archeology (arts and humanities) (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Geology (Q1); Global and Planetary Change (Q1)"
14;23626;Science Education;journal;00368326, 1098237X;3.119;Q1;121;45;133;3022;486;133;3.38;67.16;United States;Northern America;Wiley-Liss Inc.;1930-2021;"Education (Q1); History and Philosophy of Science (Q1)"
15;22738;Philosophy and Public Affairs;journal;10884963, 00483915;2.987;Q1;73;10;39;572;207;37;4.2;57.2;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1973-1982, 1984-1986, 1988-2001, 2003-2021;"History and Philosophy of Science (Q1); Political Science and International Relations (Q1); Social Sciences (miscellaneous) (Q1)"
16;85519;Ethics;journal;1539297X, 00141704;2.853;Q1;78;24;72;1765;185;65;2.27;73.54;United States;Northern America;University of Chicago;1973-1990, 1992-1993, 1996-2021;Philosophy (Q1)
17;16800154740;Dead Sea Discoveries;journal;09290761, 15685179;2.774;Q1;25;16;50;1305;43;49;0.73;81.56;Netherlands;Western Europe;Brill Academic Publishers;1994-2021;"History (Q1); Religious Studies (Q1)"
18;16000154736;Revue de Qumran;journal;00351725;2.751;Q1;13;18;25;720;24;23;0.71;40;France;Western Europe;J. Gabalda et Cie;2002-2007, 2009-2010, 2012-2020;Religious Studies (Q1)
19;23574;Public Opinion Quarterly;journal;0033362X, 15375331;2.56;Q1;108;41;150;1358;414;143;2.23;33.12;United Kingdom;Western Europe;Oxford University Press;1937-2020;"Communication (Q1); History (Q1); History and Philosophy of Science (Q1); Social Sciences (miscellaneous) (Q1); Sociology and Political Science (Q1)"
20;14852;Intelligence;journal;01602896;2.472;Q1;98;63;186;3492;643;170;2.85;55.43;United Kingdom;Western Europe;Elsevier Ltd.;1977-2021;"Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1)"
21;26107;Philosophical Review, The;journal;00318108;2.41;Q1;60;16;40;588;77;40;1.93;36.75;United States;Northern America;Duke University Press;1970, 1977-1978, 1984, 1996-2021;Philosophy (Q1)
22;28524;European Review of Economic History;journal;13614916, 14740044;2.339;Q1;37;27;51;1527;101;50;2.15;56.56;United Kingdom;Western Europe;Oxford University Press;1999, 2001-2020;"Economics, Econometrics and Finance (miscellaneous) (Q1); History (Q1)"
23;17530;Social Forces;journal;15347605, 00377732;2.339;Q1;137;63;205;3324;571;198;2.18;52.76;United Kingdom;Western Europe;Oxford University Press;1925-2021;"Anthropology (Q1); History (Q1); Sociology and Political Science (Q1)"
24;22717;Business Ethics Quarterly;journal;1052150X;2.306;Q1;81;28;88;2150;286;78;2.69;76.79;United Kingdom;Western Europe;Cambridge University Press;1993, 1996-2021;"Business, Management and Accounting (miscellaneous) (Q1); Economics and Econometrics (Q1); Philosophy (Q1)"
25;14062;Psychonomic Bulletin and Review;journal;10699384, 15315320;2.302;Q1;159;144;441;4473;1567;432;2.86;31.06;United States;Northern America;Springer New York;1994-2021;"Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1)"
26;22857;Political Geography;journal;09626298;2.137;Q1;102;53;152;3187;458;114;2.72;60.13;United Kingdom;Western Europe;Elsevier BV;1983, 1992-2022;"Geography, Planning and Development (Q1); History (Q1); Sociology and Political Science (Q1)"
27;24829;Journal of Political Philosophy;journal;14679760, 09638016;2.126;Q1;69;23;71;1161;225;71;3.23;50.48;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1993-2021;"Philosophy (Q1); Sociology and Political Science (Q1)"
28;21503;Evolution and Human Behavior;journal;10905138;2.113;Q1;119;85;143;3830;728;139;4.79;45.06;United States;Northern America;Elsevier Inc.;1997-2021;"Arts and Humanities (miscellaneous) (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Experimental and Cognitive Psychology (Q1)"
29;15481;Journal of Experimental Psychology: Human Perception and Performance;journal;00961523, 19391277;2.11;Q1;152;137;415;6530;1413;415;2.83;47.66;United States;Northern America;American Psychological Association;1975-2021;"Arts and Humanities (miscellaneous) (Q1); Behavioral Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1)"
30;27069;Human Relations;journal;00187267, 1741282X;2.017;Q1;142;72;227;5134;826;222;2.8;71.31;United Kingdom;Western Europe;SAGE Publications Ltd;1947-2021;"Arts and Humanities (miscellaneous) (Q1); Management of Technology and Innovation (Q1); Social Sciences (miscellaneous) (Q1); Strategy and Management (Q1)"
31;5700161512;Journal of Consumer Culture;journal;14695405, 17412900;2.012;Q1;58;17;51;912;196;50;4.25;53.65;United Kingdom;Western Europe;SAGE Publications Ltd;2001-2021;"Arts and Humanities (miscellaneous) (Q1); Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1); Social Psychology (Q1); Sociology and Political Science (Q1)"
32;14925;Gender and Society;journal;08912432, 15523977;2.003;Q1;109;36;108;1641;348;102;2.34;45.58;United States;Northern America;SAGE Publications Inc.;1987-2021;"Arts and Humanities (miscellaneous) (Q1); Gender Studies (Q1); Sociology and Political Science (Q1)"
33;24431;Journal of Quaternary Science;journal;02678179, 10991417;1.96;Q1;98;100;301;6023;972;282;3.2;60.23;United Kingdom;Western Europe;John Wiley and Sons Ltd;1986-2021;"Arts and Humanities (miscellaneous) (Q1); Earth and Planetary Sciences (miscellaneous) (Q1); Paleontology (Q1)"
34;25101;Boreas;journal;03009483, 15023885;1.908;Q1;77;46;160;3246;464;156;2.69;70.57;United States;Northern America;Wiley-Blackwell;1972-2021;"Archeology (arts and humanities) (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Geology (Q1)"
35;22634;Holocene;journal;14770911, 09596836;1.907;Q1;121;133;298;8994;1068;297;3.59;67.62;United Kingdom;Western Europe;SAGE Publications Ltd;1991-2021;"Archeology (arts and humanities) (Q1); Earth-Surface Processes (Q1); Ecology (Q1); Global and Planetary Change (Q1); Paleontology (Q1)"
36;18983;Social Science and Medicine;journal;18735347, 02779536;1.816;Q1;255;566;1551;28792;5956;1431;3.23;50.87;United Kingdom;Western Europe;Elsevier Ltd.;1967-2021;"Health (social science) (Q1); History and Philosophy of Science (Q1); Medicine (miscellaneous) (Q1)"
37;26043;Economy and Society;journal;03085147, 14695766;1.79;Q1;95;31;81;1509;290;79;2.73;48.68;United Kingdom;Western Europe;Routledge;1972-2021;"Business and International Management (Q1); Economics and Econometrics (Q1); Economics, Econometrics and Finance (miscellaneous) (Q1); History (Q1); Social Sciences (miscellaneous) (Q1)"
38;14946;Group Processes and Intergroup Relations;journal;14617188, 13684302;1.774;Q1;79;53;160;2577;420;159;2.18;48.62;United Kingdom;Western Europe;SAGE Publications Ltd;1998-2021;"Arts and Humanities (miscellaneous) (Q1); Communication (Q1); Cultural Studies (Q1); Social Psychology (Q1); Sociology and Political Science (Q1)"
39;25408;Mind and Language;journal;14680017, 02681064;1.75;Q1;72;25;80;1366;244;78;2.76;54.64;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1986-2021;"Linguistics and Language (Q1); Philosophy (Q1)"
40;12163;Brain and Cognition;journal;10902147, 02782626;1.739;Q1;131;97;442;6540;1644;434;3.33;67.42;United States;Northern America;Academic Press Inc.;1982-2021;"Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Neuropsychology and Physiological Psychology (Q1); Cognitive Neuroscience (Q2)"
41;12061;Memory and Cognition;journal;0090502X, 15325946;1.735;Q1;131;110;327;5020;816;326;2.44;45.64;United States;Northern America;Springer New York;1973-2021;"Arts and Humanities (miscellaneous) (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1); Neuropsychology and Physiological Psychology (Q1)"
42;31405;Journal of Archaeological Science;journal;03054403, 10959238;1.731;Q1;137;357;974;19935;2639;968;2.47;55.84;United States;Northern America;Academic Press Inc.;1974-2021;"Archeology (Q1); Archeology (arts and humanities) (Q1); History (Q1)"
43;12711;Multivariate Behavioral Research;journal;00273171, 15327906;1.706;Q1;84;34;119;1614;212;113;1.61;47.47;United States;Northern America;Psychology Press Ltd;1966-2021;"Arts and Humanities (miscellaneous) (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1); Statistics and Probability (Q1)"
44;100147345;Journal of Sociolinguistics;journal;13606441, 14679841;1.672;Q1;57;26;70;1207;144;68;1.92;46.42;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;2004-2021;"History and Philosophy of Science (Q1); Linguistics and Language (Q1); Philosophy (Q1); Sociology and Political Science (Q1)"
45;21754;Annals of the New York Academy of Sciences;journal;17496632, 00778923;1.668;Q1;261;460;2507;28893;10673;2429;5.04;62.81;United States;Northern America;Wiley-Blackwell;1879, 1882-1883, 1889-1890, 1892-1894, 1896-1901, 1904-1906, 1908-1909, 1911-1912, 1914-1916, 1918, 1920, 1927, 1929-1933, 1936-1937, 1939-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); History and Philosophy of Science (Q1); Neuroscience (miscellaneous) (Q2)"
46;5700169428;Nous;journal;14680068, 00294624;1.654;Q1;73;31;98;958;138;98;1.47;30.9;United States;Northern America;Wiley-Blackwell;1989, 1996-2021;Philosophy (Q1)
47;25793;Quaternary Research;journal;00335894;1.651;Q1;118;116;318;6703;884;310;2.45;57.78;United States;Northern America;Cambridge University Press;1970-2021;"Arts and Humanities (miscellaneous) (Q1); Earth and Planetary Sciences (miscellaneous) (Q1); Earth-Surface Processes (Q1)"
48;5700161756;Anthropological Theory;journal;14634996;1.649;Q1;56;21;70;1310;142;69;1.53;62.38;United Kingdom;Western Europe;SAGE Publications Ltd;2001-2021;"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1)"
49;12858;Cognition and Emotion;journal;02699931, 14640600;1.634;Q1;135;118;303;4606;999;297;2.86;39.03;United Kingdom;Western Europe;Taylor and Francis Ltd.;1987-2021;"Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1)"
50;28528;Explorations in Economic History;journal;00144983;1.618;Q1;47;33;103;2024;165;100;1.45;61.33;United States;Northern America;Academic Press Inc.;1969-2021;"Economics and Econometrics (Q1); History (Q1)"
