Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2009);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;19434;MMWR Recommendations and Reports;journal;10575987, 15458601;12.719;Q1;148;5;36;0;1488;36;35.05;0;United States;Northern America;Centers for Disease Control and Prevention (CDC);1990-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1)"
2;71056;MMWR Surveillance Summaries;journal;15458636, 15460738;7.389;Q1;104;1;44;0;973;44;20;0;United States;Northern America;Centers for Disease Control and Prevention (CDC);2002-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1)"
3;20088;Vital and health statistics. Ser. 1: Programs and collection procedures;journal;00832014, 23328401;4.64;Q1;17;1;3;0;24;3;8;0;United States;Northern America;U.S. National Center for Health Statistics;1963-1978, 1981, 1985-1987, 1989-1990, 1992-1994, 1997, 1999, 2002-2003, 2005, 2007-2015, 2017-2021;"Health Information Management (Q1); Statistics and Probability (Q1)"
4;16101;Human Brain Mapping;journal;10659471, 10970193;3.378;Q1;199;343;332;20131;2049;330;5.74;58.69;United States;Northern America;Wiley-Liss Inc.;1993-2021;"Anatomy (Q1); Neurology (Q1); Neurology (clinical) (Q1); Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1)"
5;19799;American Journal of Sports Medicine;journal;03635465, 15523365;2.937;Q1;236;343;832;10259;3587;706;3.9;29.91;United States;Northern America;SAGE Publications Inc.;1973-2021;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q1)"
6;23478;Journal of Physiology;journal;00223751, 14697793;2.932;Q1;249;558;1889;22790;8471;1766;4.11;40.84;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1878-2021;"Physiology (Q1); Sports Science (Q1)"
7;12198;Journal of Bone and Joint Surgery - Series A;journal;15351386, 00219355;2.772;Q1;274;581;1478;14842;6271;1286;3.76;25.55;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1946-2021;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Sports Science (Q1); Surgery (Q1)"
8;21100241208;Bone and Joint Journal;journal;20494408, 20494394;2.521;Q1;189;294;1001;8611;3206;907;3.02;29.29;United Kingdom;Western Europe;British Editorial Society of Bone and Joint Surgery;2013-2021;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Sports Science (Q1); Surgery (Q1)"
9;15222;Arthroscopy - Journal of Arthroscopic and Related Surgery;journal;07498063, 15263231;2.333;Q1;172;244;877;5370;2578;754;2.72;22.01;United Kingdom;Western Europe;W.B. Saunders Ltd;1985-2021;"Orthopedics and Sports Medicine (Q1); Sports Science (Q1)"
10;13679;Ear and Hearing;journal;15384667, 01960202;2.274;Q1;115;78;257;3159;767;246;2.52;40.5;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1980-2021;"Otorhinolaryngology (Q1); Speech and Hearing (Q1)"
11;110092;Morbidity and Mortality Weekly Report;journal;01492195, 1545861X;2.158;Q1;228;291;584;5488;3801;293;7.51;18.86;United States;Northern America;Department of Health and Human Services;1981-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1)"
12;14875;International Journal of Behavioral Nutrition and Physical Activity;journal;14795868;1.991;Q1;129;92;176;3915;745;171;3.36;42.55;United Kingdom;Western Europe;BioMed Central Ltd.;2004-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1)"
