Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2018);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;21100330722;Annual Review of Animal Biosciences;journal;21658110, 21658102;2.911;Q1;47;16;60;1871;374;58;5.05;116.94;United States;Northern America;Annual Reviews Inc.;2013-2021;"Animal Science and Zoology (Q1); Biotechnology (Q1); Genetics (Q1); Veterinary (miscellaneous) (Q1)"
2;21376;Vaccine;journal;0264410X, 18732518;1.759;Q1;191;1106;3175;40331;10509;2936;3.15;36.47;Netherlands;Western Europe;Elsevier BV;1983-2021;"Infectious Diseases (Q1); Molecular Medicine (Q1); Public Health, Environmental and Occupational Health (Q1); Veterinary (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q2)"
3;16700154702;Veterinary and Comparative Oncology;journal;14765829, 14765810;1.507;Q1;38;110;267;4403;685;258;2.38;40.03;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;2007-2021;Veterinary (miscellaneous) (Q1)
4;21100805354;GeroScience;journal;25092715, 25092723;1.331;-;72;40;258;2394;995;255;4.49;59.85;Switzerland;Western Europe;Springer International Publishing AG;2017-2021;"Geriatrics and Gerontology (Q1); Aging (Q2)"
5;19555;Veterinary Research;journal;09284249, 12979716;1.321;Q1;109;122;348;5926;1169;348;3.25;48.57;United Kingdom;Western Europe;BioMed Central Ltd.;1993-2021;Veterinary (miscellaneous) (Q1)
6;18316;Journal of Veterinary Internal Medicine;journal;19391676, 08916640;1.246;Q1;110;242;625;9694;1575;603;2.33;40.06;United States;Northern America;Wiley-Blackwell;1987-2021;"Medicine (miscellaneous) (Q1); Veterinary (miscellaneous) (Q1)"
7;10300153305;Transboundary and Emerging Diseases;journal;18651674, 18651682;1.227;Q1;70;320;467;13340;1622;463;3.57;41.69;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;2008-2021;"Medicine (miscellaneous) (Q1); Veterinary (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q2)"
8;21288;Acta Tropica;journal;18736254, 0001706X;1.224;Q1;106;341;995;17678;2815;985;2.76;51.84;Netherlands;Western Europe;Elsevier;1945-2021;"Insect Science (Q1); Parasitology (Q1); Veterinary (miscellaneous) (Q1); Infectious Diseases (Q2)"
9;20882;Veterinary Microbiology;journal;03781135, 18732542;1.166;Q1;135;326;967;11003;2816;957;2.87;33.75;Netherlands;Western Europe;Elsevier;1976-2021;"Medicine (miscellaneous) (Q1); Veterinary (miscellaneous) (Q1); Microbiology (Q2)"
10;18838;Preventive Veterinary Medicine;journal;01675877, 18731716;1.102;Q1;100;219;666;9333;1760;654;2.37;42.62;Netherlands;Western Europe;Elsevier;1982-2021;"Animal Science and Zoology (Q1); Food Animals (Q1)"
11;22916;Medical Mycology;journal;13693786, 14602709;1.048;Q1;92;140;305;5607;892;301;2.72;40.05;United Kingdom;Western Europe;Oxford University Press;1962-2021;"Medicine (miscellaneous) (Q1); Veterinary (miscellaneous) (Q1); Infectious Diseases (Q2)"
12;19537;Veterinary Parasitology;journal;03044017, 18732550;1.041;Q1;131;264;1061;10405;2589;1047;2.2;39.41;Netherlands;Western Europe;Elsevier;1975-2021;"Medicine (miscellaneous) (Q1); Veterinary (miscellaneous) (Q1); Parasitology (Q2)"
13;20337;Parasite;journal;1252607X, 17761042;1.018;Q1;48;65;156;3322;400;156;2.29;51.11;France;Western Europe;EDP Sciences;1994-2021;"Agricultural and Biological Sciences (miscellaneous) (Q1); Animal Science and Zoology (Q1); Insect Science (Q1); Veterinary (miscellaneous) (Q1); Infectious Diseases (Q2); Parasitology (Q2)"
14;5200153105;Zoonoses and Public Health;journal;18631959, 18632378;1.01;Q1;69;144;249;5529;659;245;2.23;38.4;Germany;Western Europe;Wiley-Blackwell Publishing Ltd;2007-2021;"Public Health, Environmental and Occupational Health (Q1); Veterinary (miscellaneous) (Q1); Epidemiology (Q2); Immunology and Microbiology (miscellaneous)  (Q2); Infectious Diseases (Q2)"
15;18315;Journal of Veterinary Emergency and Critical Care;journal;14793261, 14764431;0.981;Q1;51;74;250;2668;342;239;1.14;36.05;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1991-2021;Veterinary (miscellaneous) (Q1)
16;17778;Medical and Veterinary Entomology;journal;0269283X, 13652915;0.974;Q1;86;61;170;2364;379;170;2.2;38.75;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1987-2021;"Ecology, Evolution, Behavior and Systematics (Q1); Insect Science (Q1); Veterinary (miscellaneous) (Q1); Parasitology (Q2)"
17;17777;Equine Veterinary Journal;journal;20423306, 04251644;0.941;Q1;92;141;423;4762;854;361;1.95;33.77;United States;Northern America;Wiley-Blackwell;1968-2021;"Equine (Q1); Medicine (miscellaneous) (Q1)"
18;19524;Veterinary Journal;journal;15322971, 10900233;0.908;Q1;113;154;705;6100;1462;635;1.92;39.61;United Kingdom;Western Europe;Bailliere Tindall Ltd;1997-2021;"Animal Science and Zoology (Q1); Veterinary (miscellaneous) (Q1)"
19;18903;Theriogenology;journal;0093691X, 18793231;0.905;Q1;137;454;1337;21135;3309;1333;2.48;46.55;United States;Northern America;Elsevier Inc.;1974-2021;"Animal Science and Zoology (Q1); Equine (Q1); Food Animals (Q1); Small Animals (Q1)"
20;19538;Veterinary Pathology;journal;15442217, 03009858;0.893;Q1;94;109;418;4267;954;385;2.32;39.15;United States;Northern America;SAGE Publications Ltd;1964-2021;Veterinary (miscellaneous) (Q1)
21;19518;Veterinary Dermatology;journal;09594493, 13653164;0.884;Q1;64;99;270;2131;469;245;1.78;21.53;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1990-2021;Veterinary (miscellaneous) (Q1)
22;18297;Journal of Feline Medicine and Surgery;journal;1098612X, 15322750;0.872;Q1;66;155;426;4045;643;399;1.4;26.1;United Kingdom;Western Europe;SAGE Publications Inc.;1999-2021;Small Animals (Q1)
23;24609;Applied Animal Behaviour Science;journal;01681591;0.857;Q1;116;202;529;9533;1175;526;2.02;47.19;Netherlands;Western Europe;Elsevier;1984-2021;"Animal Science and Zoology (Q1); Food Animals (Q1)"
24;4300151401;BMC Veterinary Research;journal;17466148;0.848;Q1;66;410;991;16099;2164;985;1.89;39.27;United Kingdom;Western Europe;BioMed Central Ltd.;2005-2021;"Veterinary (miscellaneous) (Q1); Medicine (miscellaneous) (Q2)"
25;20491;Journal of Medical Entomology;journal;00222585;0.848;Q1;104;255;576;10454;1151;565;2;41;United States;Northern America;Oxford University Press;1964-2021;"Insect Science (Q1); Veterinary (miscellaneous) (Q1); Infectious Diseases (Q2); Parasitology (Q2)"
26;19498;Veterinary Anaesthesia and Analgesia;journal;14672995, 14672987;0.823;Q1;57;115;353;2493;538;305;1.48;21.68;United Kingdom;Western Europe;Elsevier Ltd.;1970-1974, 1976-1978, 1980, 1982-1986, 1988-2021;Veterinary (miscellaneous) (Q1)
27;4700151709;Journal of Veterinary Cardiology;journal;17602734, 18750834;0.819;Q1;39;46;172;1448;241;169;1;31.48;Netherlands;Western Europe;Elsevier;1999-2021;"Veterinary (miscellaneous) (Q1); Physiology (Q3)"
28;19574;Veterinary Surgery;journal;1532950X, 01613499;0.814;Q1;82;136;438;4020;506;424;1.03;29.56;United States;Northern America;Wiley-Blackwell;1972-2021;Veterinary (miscellaneous) (Q1)
29;17657;Archives of Animal Nutrition;journal;14772817, 1745039X;0.802;Q1;53;32;107;1388;206;107;1.86;43.38;United Kingdom;Western Europe;Taylor and Francis Ltd.;1980, 1988-1989, 2003-2021;"Animal Science and Zoology (Q1); Veterinary (miscellaneous) (Q1); Medicine (miscellaneous) (Q2)"
30;17755;Domestic Animal Endocrinology;journal;18790054, 07397240;0.79;Q1;77;46;181;1794;401;180;2.47;39;United States;Northern America;Elsevier Inc.;1984-2022;"Animal Science and Zoology (Q1); Food Animals (Q1); Endocrinology (Q3)"
31;20340;Parasitology Research;journal;14321955, 09320113;0.786;Q1;98;444;1462;18737;3576;1452;2.27;42.2;Germany;Western Europe;Springer Verlag;1987-2021;"Insect Science (Q1); Veterinary (miscellaneous) (Q1); Infectious Diseases (Q2); Medicine (miscellaneous) (Q2); Parasitology (Q2)"
32;21100843693;Frontiers in Veterinary Science;journal;22971769;0.785;Q1;44;329;425;17923;975;407;2.12;54.48;Switzerland;Western Europe;Frontiers Media S.A.;2014-2021;Veterinary (miscellaneous) (Q1)
33;19501;Veterinary and Comparative Orthopaedics and Traumatology;journal;25676911, 09320814;0.785;Q1;47;78;239;1786;247;212;0.86;22.9;Germany;Western Europe;Georg Thieme Verlag;1996-2021;"Animal Science and Zoology (Q1); Veterinary (miscellaneous) (Q1)"
34;18300;Journal of Small Animal Practice;journal;00224510, 17485827;0.751;Q1;71;119;373;2971;479;323;1.17;24.97;United States;Northern America;Wiley-Blackwell;1960-2021;Small Animals (Q1)
35;19520;Veterinary Immunology and Immunopathology;journal;01652427, 18732534;0.749;Q1;98;144;408;6343;824;406;1.96;44.05;Netherlands;Western Europe;Elsevier;1979-2021;"Veterinary (miscellaneous) (Q1); Immunology (Q3)"
