Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2005);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;19479;Annual Review of Pharmacology and Toxicology;journal;15454304, 03621642;10.789;Q1;210;29;71;4036;1657;71;22.54;139.17;United States;Northern America;Annual Reviews Inc.;1965-1973, 1975-2021;"Pharmacology (Q1); Toxicology (Q1)"
2;21191;Pharmacological Reviews;journal;15210081, 00316997;9.872;Q1;241;30;73;5479;1692;71;16.14;182.63;United States;Northern America;American Society for Pharmacology and Experimental Therapeutics;1949, 1951-2021;"Molecular Medicine (Q1); Pharmacology (Q1)"
3;20425;Nature Reviews Drug Discovery;journal;14741784, 14741776;7.654;Q1;348;339;809;8032;5044;255;5.57;23.69;United Kingdom;Western Europe;Nature Publishing Group;2002-2021;"Drug Discovery (Q1); Medicine (miscellaneous) (Q1); Pharmacology (Q1)"
4;24032;Reviews of Physiology Biochemistry and Pharmacology;journal;16175786, 03034240;5.545;Q1;66;10;40;2129;396;40;10.21;212.9;Germany;Western Europe;Springer Verlag;1974-2008, 2012-2018;"Biochemistry (Q1); Medicine (miscellaneous) (Q1); Pharmacology (Q1); Physiology (Q1); Physiology (medical) (Q1)"
5;22321;Trends in Pharmacological Sciences;journal;18733735, 01656147;4.267;Q1;225;106;404;5469;3333;340;9.1;51.59;United Kingdom;Western Europe;Elsevier Ltd.;1979-2021;"Pharmacology (Q1); Toxicology (Q1)"
6;21195;Pharmacology and Therapeutics;journal;1879016X, 01637258;3.888;Q1;211;85;183;14160;1736;180;9.33;166.59;United States;Northern America;Elsevier Inc.;1975-1977, 1979-1985, 1987-2021;"Pharmacology (Q1); Pharmacology (medical) (Q1)"
7;26371;Natural Product Reports;journal;02650568, 14604752;3.169;Q1;188;39;132;6176;988;128;6.7;158.36;United Kingdom;Western Europe;Royal Society of Chemistry;1984-2021;"Biochemistry (Q1); Drug Discovery (Q1); Organic Chemistry (Q1)"
8;19907;Medicinal Research Reviews;journal;01986325, 10981128;2.935;Q1;134;29;80;3798;787;80;9.22;130.97;United States;Northern America;"John Wiley &amp; Sons Inc.";1981-2021;"Drug Discovery (Q1); Molecular Medicine (Q1); Pharmacology (Q1)"
9;19409;Advanced Drug Delivery Reviews;journal;0169409X, 18728294;2.713;Q1;331;145;336;13073;3138;286;7.55;90.16;Netherlands;Western Europe;Elsevier;1987-2021;Pharmaceutical Science (Q1)
10;12611;Drug Resistance Updates;journal;13687646, 15322084;2.708;Q1;119;29;87;3075;602;82;6.78;106.03;United States;Northern America;Churchill Livingstone;1998-2021;"Cancer Research (Q1); Infectious Diseases (Q1); Oncology (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1)"
11;21100456838;Cell Chemical Biology;journal;24519448, 24519456;2.694;Q1;190;176;551;6110;2820;522;4.82;34.72;United States;Northern America;Elsevier Inc.;2016-2021;"Biochemistry (Q1); Clinical Biochemistry (Q1); Drug Discovery (Q1); Molecular Biology (Q1); Molecular Medicine (Q1); Pharmacology (Q1)"
