Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2005);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;16801;Annual Review of Biochemistry;journal;15454509, 00664154;32.241;Q1;305;28;84;4201;3033;84;34.3;150.04;United States;Northern America;Annual Reviews Inc.;1946-1948, 1950-1960, 1962-2021;Biochemistry (Q1)
2;18434;Cell;journal;00928674, 10974172;25.262;Q1;814;447;1105;16375;27418;1060;23.25;36.63;United States;Northern America;Cell Press;1974-2021;Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1)
3;18395;Annual Review of Cell and Developmental Biology;journal;15308995, 10810706;23.92;Q1;226;29;85;3623;1934;83;24.05;124.93;United States;Northern America;Annual Reviews Inc.;1995-2020;"Cell Biology (Q1); Developmental Biology (Q1)"
4;24004;Physiological Reviews;journal;15221210, 00319333;20.031;Q1;358;33;96;15748;3639;96;31.22;477.21;United States;Northern America;American Physiological Society;1945-2021;"Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Physiology (Q1); Physiology (medical) (Q1)"
5;22126;Genes and Development;journal;15495477, 08909369;15.979;Q1;453;284;844;16059;13422;841;15.35;56.55;United States;Northern America;Cold Spring Harbor Laboratory Press;1987-2021;"Developmental Biology (Q1); Genetics (Q1)"
6;18606;Molecular Cell;journal;10974164, 10972765;15.371;Q1;414;337;991;13825;13781;984;13.54;41.02;United States;Northern America;Cell Press;1997-2021;"Cell Biology (Q1); Molecular Biology (Q1)"
7;19014;Nature Cell Biology;journal;14764679, 14657392;15.036;Q1;384;235;726;5808;9087;542;11.87;24.71;United Kingdom;Western Europe;Nature Publishing Group;1999-2021;Cell Biology (Q1)
8;18990;Nature Genetics;journal;10614036, 15461718;14.345;Q1;597;304;900;7242;16648;808;18.34;23.82;United Kingdom;Western Europe;Nature Publishing Group;1992-2021;Genetics (Q1)
9;18503;Current Opinion in Cell Biology;journal;09550674, 18790410;14.122;Q1;267;99;303;5118;4482;280;14.55;51.7;United Kingdom;Western Europe;Elsevier Ltd.;1989-2021;Cell Biology (Q1)
10;12464;Nature Reviews Cancer;journal;1474175X, 14741768;13.84;Q1;462;199;548;9527;9602;421;15.43;47.87;United Kingdom;Western Europe;Nature Publishing Group;2001-2021;"Cancer Research (Q1); Oncology (Q1)"
11;21706;Annual Review of Genetics;journal;15452948, 00664197;13.669;Q1;189;25;73;3286;1102;73;15;131.44;United States;Northern America;Annual Reviews Inc.;1970-2020;Genetics (Q1)
12;29093;Cancer Cell;journal;15356108, 18783686;11.785;Q1;359;121;418;5069;6838;408;15.6;41.89;United States;Northern America;Cell Press;2002-2021;"Cancer Research (Q1); Cell Biology (Q1); Oncology (Q1)"
13;12000154482;Annual Review of Biophysics;journal;19361238, 1936122X;11.575;Q1;163;18;62;1767;970;59;16.43;98.17;United States;Northern America;Annual Reviews Inc.;2008-2021;"Biochemistry (Q1); Bioengineering (Q1); Biophysics (Q1); Cell Biology (Q1); Structural Biology (Q1)"
14;20315;Nature Reviews Molecular Cell Biology;journal;14710072, 14710080;11.191;Q1;452;185;635;8887;7892;611;12;48.04;United Kingdom;Western Europe;Nature Publishing Group;2000-2021;"Cell Biology (Q1); Molecular Biology (Q1)"
15;20278;Microbiology and Molecular Biology Reviews;journal;10985557, 10922172;11.113;Q1;256;26;88;7389;1668;87;17.11;284.19;United States;Northern America;American Society for Microbiology;1997-2021;"Immunology and Microbiology (miscellaneous)  (Q1); Molecular Biology (Q1)"
16;18525;Developmental Cell;journal;15345807, 18781551;10.99;Q1;275;198;614;8593;6598;599;10.38;43.4;United States;Northern America;Cell Press;2001-2021;Developmental Biology (Q1)
17;16721;Annual Review of Plant Biology;journal;15452123, 15435008;10.37;Q1;272;20;75;2924;1514;73;18.86;146.2;United States;Northern America;Annual Reviews Inc.;1996-2021;"Cell Biology (Q1); Molecular Biology (Q1); Physiology (Q1); Plant Science (Q1)"
18;19066;Trends in Cell Biology;journal;09628924, 18793088;10.316;Q1;249;100;372;5593;3549;366;11.85;55.93;United Kingdom;Western Europe;Elsevier Ltd.;1991-2021;Cell Biology (Q1)
19;26038;Endocrine Reviews;journal;19457189, 0163769X;10.25;Q1;283;41;114;10893;2888;112;23.86;265.68;United States;Northern America;The Endocrine Society;1980-2021;"Endocrinology (Q1); Endocrinology, Diabetes and Metabolism (Q1)"
20;15819;Nature Medicine;journal;1546170X, 10788956;10.215;Q1;576;412;1325;7485;16658;877;12.46;18.17;United Kingdom;Western Europe;Nature Publishing Group;1995-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Medicine (miscellaneous) (Q1)"
21;18555;Journal of Cell Biology;journal;15408140, 00219525;9.988;Q1;394;478;1326;17567;14163;1311;10.85;36.75;United States;Northern America;Rockefeller University Press;1961-2021;"Cell Biology (Q1); Medicine (miscellaneous) (Q1)"
22;21191;Pharmacological Reviews;journal;15210081, 00316997;9.872;Q1;241;30;73;5479;1692;71;16.14;182.63;United States;Northern America;American Society for Pharmacology and Experimental Therapeutics;1949, 1951-2021;"Molecular Medicine (Q1); Pharmacology (Q1)"
23;120008;Annual Review of Physiology;journal;00664278, 15451585;9.804;Q1;218;33;99;4558;1612;95;14.14;138.12;United States;Northern America;Annual Reviews Inc.;1946-2021;Physiology (Q1)
24;17435;EMBO Journal;journal;02614189, 14602075;9.772;Q1;405;383;1756;17688;18369;1755;10.3;46.18;Germany;Western Europe;Wiley-Blackwell;1982-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Neuroscience (miscellaneous) (Q1)"
25;14816;Trends in Biochemical Sciences;journal;13624326, 03765067, 09680004;9.686;Q1;281;108;382;5456;4107;365;12.85;50.52;United Kingdom;Western Europe;Elsevier Ltd.;1976-2021;"Biochemistry (Q1); Molecular Biology (Q1)"
26;22080;Current Opinion in Genetics and Development;journal;0959437X, 18790380;9.179;Q1;193;92;293;4487;3205;271;9.31;48.77;United Kingdom;Western Europe;Elsevier Ltd.;1991-2022;"Developmental Biology (Q1); Genetics (Q1)"
27;80280;Biochimica et Biophysica Acta - Reviews on Cancer;journal;0304419X;8.629;Q1;144;19;52;3234;744;50;13.43;170.21;Netherlands;Western Europe;Elsevier;1974-2021;"Cancer Research (Q1); Genetics (Q1); Oncology (Q1)"
28;12394;Nature Structural and Molecular Biology;journal;15459993, 15459985;8.122;Q1;281;235;665;7119;5152;619;7.94;30.29;United Kingdom;Western Europe;Nature Publishing Group;1998, 2004-2021;"Molecular Biology (Q1); Structural Biology (Q1)"
29;22214;Genome Research;journal;15495469, 10889051;7.935;Q1;305;199;803;10388;8758;793;10.46;52.2;United States;Northern America;Cold Spring Harbor Laboratory Press;1991-2021;"Genetics (Q1); Genetics (clinical) (Q1)"
30;145144;Journal of Biology;journal;14754924, 14785854;7.792;Q1;55;10;53;293;416;48;7.43;29.3;United Kingdom;Western Europe;BioMed Central Ltd.;2002-2010;"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1)"
31;16594;Plant Cell;journal;1532298X, 10404651;7.775;Q1;360;266;791;15167;9015;744;10.58;57.02;United States;Northern America;American Society of Plant Biologists;1989-2021;"Cell Biology (Q1); Plant Science (Q1)"
32;19049;Trends in Genetics;journal;01689525, 13624555;7.773;Q1;231;123;435;5060;3974;416;10.78;41.14;United Kingdom;Western Europe;Elsevier Ltd.;1985-2021;Genetics (Q1)
33;14913;Quarterly Reviews of Biophysics;journal;00335835, 14698994;7.645;Q1;100;20;29;1608;346;28;10.22;80.4;United Kingdom;Western Europe;Cambridge University Press;1968-1985, 1987-2021;Biophysics (Q1)
34;21708;Annual Review of Genomics and Human Genetics;journal;15278204, 1545293X;7.563;Q1;121;18;48;2130;539;48;11.31;118.33;United States;Northern America;Annual Reviews Inc.;2000-2021;"Genetics (Q1); Genetics (clinical) (Q1); Molecular Biology (Q1)"
35;21677;American Journal of Human Genetics;journal;15376605, 00029297;7.381;Q1;310;208;898;8293;11064;816;12.17;39.87;United States;Northern America;Cell Press;1950-2021;"Genetics (Q1); Genetics (clinical) (Q1)"
36;12977;PLoS Biology;journal;15449173, 15457885;7.087;Q1;281;241;437;10170;2879;417;6.59;42.2;United States;Northern America;Public Library of Science;2003-2021;"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Neuroscience (miscellaneous) (Q1)"
37;14531;Development (Cambridge);journal;14779129, 09501991;7.076;Q1;336;475;1609;27663;13086;1600;7.86;58.24;United Kingdom;Western Europe;Company of Biologists Ltd;1987-2021;"Developmental Biology (Q1); Molecular Biology (Q1)"
38;18991;Nature Reviews Genetics;journal;14710056, 14710064;7.069;Q1;384;202;579;8824;5427;526;7.69;43.68;United Kingdom;Western Europe;Nature Publishing Group;2000-2021;"Genetics (Q1); Genetics (clinical) (Q1); Molecular Biology (Q1)"
39;17400;Current Opinion in Structural Biology;journal;1879033X, 0959440X;6.916;Q1;206;98;310;4600;2877;273;8.96;46.94;United Kingdom;Western Europe;Elsevier Ltd.;1991-2022;"Molecular Biology (Q1); Structural Biology (Q1)"
40;14150;Molecular and Cellular Biology;journal;02707306, 10985549;6.776;Q1;338;947;2526;50396;19309;2526;7.28;53.22;United States;Northern America;American Society for Microbiology;1981-2021;"Cell Biology (Q1); Molecular Biology (Q1)"
41;18605;Molecular Biology of the Cell;journal;10591524, 19394586;6.119;Q1;234;493;1241;26381;8756;1241;6.56;53.51;United States;Northern America;American Society for Cell Biology;1990-2021;"Cell Biology (Q1); Molecular Biology (Q1)"
42;14305;Systematic Biology;journal;1076836X, 10635157;6.037;Q1;188;76;212;3795;1864;210;8.01;49.93;United Kingdom;Western Europe;Oxford University Press;1952, 1968-1975, 1977-1978, 1980-1982, 1984, 1986, 1988-1989, 1991-2021;"Ecology, Evolution, Behavior and Systematics (Q1); Genetics (Q1)"
43;12459;Journal of the National Cancer Institute;journal;14602105, 00278874;6.031;Q1;367;456;1371;7808;8453;533;5.68;17.12;United Kingdom;Western Europe;Oxford University Press;1940-2021;"Cancer Research (Q1); Oncology (Q1)"
44;15537;Current Biology;journal;18790445, 09609822;5.97;Q1;331;686;1979;15956;12110;1893;6.06;23.26;United States;Northern America;Cell Press;1991-2021;"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1)"
45;27498;Annual Review of Medicine;journal;1545326X, 00664219;5.793;Q1;165;31;94;2920;1397;94;12.55;94.19;United States;Northern America;Annual Reviews Inc.;1950-1958, 1960-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Medicine (miscellaneous) (Q1)"
