Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2000);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;23571;Science;journal;10959203, 00368075;13.319;Q1;1229;2291;7673;34666;79491;4345;10.34;15.13;United States;Northern America;American Association for the Advancement of Science;1880-1881, 1883-2021;"History and Philosophy of Science (Q1); Multidisciplinary (Q1)"
2;16036;Administrative Science Quarterly;journal;00018392, 19303815;8.758;Q1;191;24;75;1957;434;75;4.12;81.54;United States;Northern America;Johnson School at Cornell University;1975-1987, 1989-1990, 1993-1994, 1996-2021;"Arts and Humanities (miscellaneous) (Q1); Public Administration (Q1); Sociology and Political Science (Q1)"
3;13467;Psychological Review;journal;19391471, 0033295X;5.612;Q1;220;40;101;3842;782;100;6.44;96.05;United States;Northern America;American Psychological Association;1894-2021;"History and Philosophy of Science (Q1); Psychology (miscellaneous) (Q1)"
4;13443;Psychological Bulletin;journal;00332909, 19391455;5.274;Q1;328;48;111;7824;968;107;6.97;163;United States;Northern America;American Psychological Association;1904-2021;"History and Philosophy of Science (Q1); Psychology (miscellaneous) (Q1)"
5;22899;Journal of Consumer Research;journal;00935301, 15375277;3.445;Q1;194;36;82;1789;224;82;2.62;49.69;United Kingdom;Western Europe;Oxford University Press;1977-1978, 1984, 1996-2021;"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1)"
6;22845;Radiocarbon;journal;00338222;3.042;Q1;86;41;173;1605;446;173;2.69;39.15;United States;Northern America;Cambridge University Press;1980, 1982, 1989-2021;"Archeology (arts and humanities) (Q1); Earth and Planetary Sciences (miscellaneous) (Q1)"
7;25793;Quaternary Research;journal;00335894;2.856;Q1;118;83;198;3427;585;195;2.51;41.29;United States;Northern America;Cambridge University Press;1970-2021;"Arts and Humanities (miscellaneous) (Q1); Earth and Planetary Sciences (miscellaneous) (Q1); Earth-Surface Processes (Q1)"
8;26239;Quaternary Science Reviews;journal;02773791;2.339;Q1;192;110;261;8346;753;247;2.99;75.87;United Kingdom;Western Europe;Elsevier Ltd.;1982-2021;"Archeology (Q1); Archeology (arts and humanities) (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Geology (Q1); Global and Planetary Change (Q1)"
9;28973;Journal of Econometrics;journal;03044076;2.281;Q1;166;83;265;2609;444;265;1.42;31.43;Netherlands;Western Europe;Elsevier BV;1973-2021;"Applied Mathematics (Q1); Economics and Econometrics (Q1); History and Philosophy of Science (Q1)"
10;13461;Psychological Methods;journal;1082989X, 19391463;2.225;Q1;162;27;85;1376;223;85;2.29;50.96;United States;Northern America;American Psychological Association;1996-2021;"History and Philosophy of Science (Q1); Psychology (miscellaneous) (Q1)"
11;22634;Holocene;journal;14770911, 09596836;2.152;Q1;121;74;188;3811;465;187;2.6;51.5;United Kingdom;Western Europe;SAGE Publications Ltd;1991-2021;"Archeology (arts and humanities) (Q1); Earth-Surface Processes (Q1); Ecology (Q1); Global and Planetary Change (Q1); Paleontology (Q1)"
12;13422;Psychoanalytic Quarterly;journal;00332828, 21674086;2.149;Q1;41;24;74;890;87;74;1;37.08;United Kingdom;Western Europe;Taylor and Francis Ltd.;1945-2021;"Arts and Humanities (miscellaneous) (Q1); Clinical Psychology (Q1); Developmental and Educational Psychology (Q1); Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q1)"
13;15481;Journal of Experimental Psychology: Human Perception and Performance;journal;00961523, 19391277;2.089;Q1;152;110;339;5745;880;339;2.41;52.23;United States;Northern America;American Psychological Association;1975-2021;"Arts and Humanities (miscellaneous) (Q1); Behavioral Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1)"
14;24431;Journal of Quaternary Science;journal;02678179, 10991417;2.071;Q1;98;55;156;2907;372;156;2.26;52.85;United Kingdom;Western Europe;John Wiley and Sons Ltd;1986-2021;"Arts and Humanities (miscellaneous) (Q1); Earth and Planetary Sciences (miscellaneous) (Q1); Paleontology (Q1)"
15;17530;Social Forces;journal;15347605, 00377732;2.068;Q1;137;48;154;3155;254;154;1.24;65.73;United Kingdom;Western Europe;Oxford University Press;1925-2021;"Anthropology (Q1); History (Q1); Sociology and Political Science (Q1)"
