Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2008);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;12000154482;Annual Review of Biophysics;journal;19361238, 1936122X;15.211;Q1;163;24;60;2321;1076;60;18.31;96.71;United States;Northern America;Annual Reviews Inc.;2008-2021;"Biochemistry (Q1); Bioengineering (Q1); Biophysics (Q1); Cell Biology (Q1); Structural Biology (Q1)"
2;5200152704;Nature Nanotechnology;journal;17483387, 17483395;8.006;Q1;368;200;265;3990;2600;241;9.81;19.95;United Kingdom;Western Europe;Nature Publishing Group;2006-2021;"Atomic and Molecular Physics, and Optics (Q1); Bioengineering (Q1); Biomedical Engineering (Q1); Condensed Matter Physics (Q1); Electrical and Electronic Engineering (Q1); Materials Science (miscellaneous) (Q1); Nanoscience and Nanotechnology (Q1)"
3;17853;Nano Letters;journal;15306992, 15306984;7.649;Q1;511;819;1737;26821;20194;1732;10.84;32.75;United States;Northern America;American Chemical Society;2001-2021;"Bioengineering (Q1); Chemistry (miscellaneous) (Q1); Condensed Matter Physics (Q1); Materials Science (miscellaneous) (Q1); Mechanical Engineering (Q1); Nanoscience and Nanotechnology (Q1)"
4;16115;Nature Biotechnology;journal;15461696, 10870156;6.205;Q1;463;394;1279;5044;10065;823;6.68;12.8;United Kingdom;Western Europe;Nature Publishing Group;1989-2021;"Applied Microbiology and Biotechnology (Q1); Bioengineering (Q1); Biomedical Engineering (Q1); Biotechnology (Q1); Molecular Medicine (Q1)"
5;22687;Angewandte Chemie - International Edition;journal;14337851, 15213773;5.589;Q1;579;1799;4616;83599;42775;4608;9.06;46.47;United Kingdom;Western Europe;John Wiley and Sons Ltd;1962-2021;"Catalysis (Q1); Chemistry (miscellaneous) (Q1)"
6;22680;Journal of the American Chemical Society;journal;15205126, 00027863;5.06;Q1;644;3238;9592;139887;82613;9590;8.26;43.2;United States;Northern America;American Chemical Society;1879-2021;"Biochemistry (Q1); Catalysis (Q1); Chemistry (miscellaneous) (Q1); Colloid and Surface Chemistry (Q1)"
7;27538;Progress in Energy and Combustion Science;journal;03601285;4.706;Q1;196;25;43;3967;533;43;10.91;158.68;United Kingdom;Western Europe;Elsevier BV;1975-2022;"Chemical Engineering (miscellaneous) (Q1); Energy Engineering and Power Technology (Q1); Fuel Technology (Q1)"
8;26556;Catalysis Reviews - Science and Engineering;journal;15205703, 01614940;4.174;Q1;105;9;23;1869;178;23;6.38;207.67;United States;Northern America;Taylor and Francis Ltd.;1968-1972, 1974-2021;"Catalysis (Q1); Chemistry (miscellaneous) (Q1); Process Chemistry and Technology (Q1)"
9;25762;Advances in Polymer Science;book series;00653195;3.65;Q1;118;59;165;7464;1151;155;7.28;126.51;United States;Northern America;Springer New York;1958-1961, 1963-1964, 1969, 1976-1982, 1986-1987, 1990-2021;"Chemical Engineering (miscellaneous) (Q1); Organic Chemistry (Q1); Polymers and Plastics (Q1)"
10;26968;Journal of Photochemistry and Photobiology C: Photochemistry Reviews;journal;13895567;3.569;Q1;95;12;39;1562;305;38;6.2;130.17;Netherlands;Western Europe;Elsevier;2000-2021;"Catalysis (Q1); Organic Chemistry (Q1); Physical and Theoretical Chemistry (Q1)"
11;15579;Current Opinion in Biotechnology;journal;18790429, 09581669;3.392;Q1;214;95;289;4619;2398;257;7.69;48.62;United Kingdom;Western Europe;Elsevier Ltd.;1990-2022;"Bioengineering (Q1); Biomedical Engineering (Q1); Biotechnology (Q1)"
12;4700152457;Nano Today;journal;17480132;3.37;Q1;155;21;67;977;319;40;4.76;46.52;Netherlands;Western Europe;Elsevier;1970, 2006-2021;"Bioengineering (Q1); Biomedical Engineering (Q1); Biotechnology (Q1); Materials Science (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Nanoscience and Nanotechnology (Q1); Pharmaceutical Science (Q1)"
13;22669;Advanced Synthesis and Catalysis;journal;16154169, 16154150;3.211;Q1;160;369;888;19371;4931;874;5.74;52.5;Germany;Western Europe;Wiley-VCH Verlag;1996-2021;"Catalysis (Q1); Organic Chemistry (Q1)"
14;23392;Chemistry - A European Journal;journal;15213765, 09476539;3.135;-;254;1173;2500;75896;14360;2487;5.65;64.7;Germany;Western Europe;Wiley-VCH Verlag;1995-2021;Chemistry (miscellaneous) (Q1)
15;26947;Journal of Catalysis;journal;10902694, 00219517;3.123;Q1;253;311;1045;13911;5712;1038;5.36;44.73;United States;Northern America;Academic Press Inc.;1962-2021;"Catalysis (Q1); Physical and Theoretical Chemistry (Q1)"
16;26884;Current Opinion in Colloid and Interface Science;journal;13590294;3.014;Q1;153;50;134;2715;690;117;5.05;54.3;United Kingdom;Western Europe;Elsevier BV;1996-2021;"Colloid and Surface Chemistry (Q1); Physical and Theoretical Chemistry (Q1); Polymers and Plastics (Q1); Surfaces and Interfaces (Q1)"
17;28200;Biomaterials;journal;01429612, 18785905;3.012;Q1;397;514;2035;21107;17488;2024;7.93;41.06;United Kingdom;Western Europe;Elsevier BV;1980-2021;"Bioengineering (Q1); Biomaterials (Q1); Biophysics (Q1); Ceramics and Composites (Q1); Mechanics of Materials (Q1); Nanoscience and Nanotechnology (Q1)"
18;22781;Chemical Communications;journal;1364548X, 13597345;2.909;Q1;348;1556;4164;50644;22064;4161;5.3;32.55;United Kingdom;Western Europe;Royal Society of Chemistry;1965-1968, 1996-2021;"Catalysis (Q1); Ceramics and Composites (Q1); Chemistry (miscellaneous) (Q1); Electronic, Optical and Magnetic Materials (Q1); Materials Chemistry (Q1); Metals and Alloys (Q1); Surfaces, Coatings and Films (Q1)"
19;12878;Chemistry of Materials;journal;15205002, 08974756;2.892;Q1;393;1040;2842;46741;16080;2827;5.16;44.94;United States;Northern America;American Chemical Society;1989-2021;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Materials Chemistry (Q1)"
20;24738;Lab on a Chip;journal;14730197, 14730189;2.833;Q1;221;279;676;9164;4533;663;6.6;32.85;United Kingdom;Western Europe;Royal Society of Chemistry;2001-2021;"Biochemistry (Q1); Bioengineering (Q1); Biomedical Engineering (Q1); Chemistry (miscellaneous) (Q1); Nanoscience and Nanotechnology (Q1)"
21;16146;Trends in Biotechnology;journal;01677799, 18793096;2.674;Q1;231;101;299;5371;2167;291;6.97;53.18;United Kingdom;Western Europe;Elsevier Ltd.;1983-2021;"Bioengineering (Q1); Biotechnology (Q1)"
22;27476;Critical Reviews in Solid State and Materials Sciences;journal;15476561, 10408436;2.588;Q1;64;7;18;1218;101;18;6.4;174;United Kingdom;Western Europe;Taylor and Francis Ltd.;1977-1984, 1986-2021;"Chemical Engineering (miscellaneous) (Q1); Condensed Matter Physics (Q1); Electrical and Electronic Engineering (Q1); Electronic, Optical and Magnetic Materials (Q1); Physical and Theoretical Chemistry (Q1)"
23;16343;Applied Catalysis B: Environmental;journal;18733883, 09263373;2.514;Q1;274;362;843;14417;4497;836;5.01;39.83;Netherlands;Western Europe;Elsevier;1992-2022;"Catalysis (Q1); Environmental Science (miscellaneous) (Q1); Process Chemistry and Technology (Q1)"
24;26532;Advances in Catalysis;book series;03600564;2.401;Q1;57;0;19;0;73;16;3.84;0;United States;Northern America;Academic Press Inc.;1948, 1950-1960, 1962-1963, 1965-1970, 1972-1973, 1975-1977, 1979-1983, 1985-1987, 1989-1990, 1992-1994, 1996, 1998-2002, 2004, 2006-2007, 2009-2020;"Catalysis (Q1); Chemistry (miscellaneous) (Q1)"
25;15461;Biotechnology Advances;journal;18731899, 07349750;2.267;-;210;48;121;6229;870;115;7.18;129.77;United States;Northern America;Elsevier Inc.;1983-2021;Biotechnology (Q1)
26;26533;Advances in Colloid and Interface Science;journal;00018686;2.249;Q1;194;50;188;5790;1024;182;5.53;115.8;Netherlands;Western Europe;Elsevier;1967-1972, 1974-2021;"Colloid and Surface Chemistry (Q1); Physical and Theoretical Chemistry (Q1); Surfaces and Interfaces (Q1)"
27;25780;Biomacromolecules;journal;15264602, 15257797;2.238;Q1;232;452;1468;19049;7221;1456;4.53;42.14;United States;Northern America;American Chemical Society;2000-2021;"Bioengineering (Q1); Biomaterials (Q1); Materials Chemistry (Q1); Polymers and Plastics (Q1)"
28;16876;Bioconjugate Chemistry;journal;15204812, 10431802;2.186;Q1;177;325;699;12419;3480;696;4.81;38.21;United States;Northern America;American Chemical Society;1990-2021;"Bioengineering (Q1); Biomedical Engineering (Q1); Biotechnology (Q1); Organic Chemistry (Q1); Pharmaceutical Science (Q1); Pharmacology (Q1)"
29;4900153219;Topics in Organometallic Chemistry;book series;16168534, 14366002;2.101;Q2;60;15;45;1113;181;44;4.02;74.2;Germany;Western Europe;Springer Verlag;2006-2021;"Inorganic Chemistry (Q1); Organic Chemistry (Q1); Catalysis (Q2)"
30;16342;Applied Catalysis A: General;journal;0926860X, 18733875;1.882;Q1;224;501;1590;19084;5953;1577;3.41;38.09;Netherlands;Western Europe;Elsevier;1991-2021;"Process Chemistry and Technology (Q1); Catalysis (Q2)"
31;110040;Nanotechnology;journal;09574484, 13616528;1.857;Q1;211;1402;2948;43324;11233;2942;3.59;30.9;United Kingdom;Western Europe;IOP Publishing Ltd.;1990-2021;"Bioengineering (Q1); Chemistry (miscellaneous) (Q1); Electrical and Electronic Engineering (Q1); Materials Science (miscellaneous) (Q1); Mechanical Engineering (Q1); Mechanics of Materials (Q1); Nanoscience and Nanotechnology (Q1)"
32;17905;Yeast;journal;10970061, 0749503X;1.817;Q1;106;70;272;3247;741;269;2.76;46.39;United Kingdom;Western Europe;John Wiley and Sons Ltd;1985-2021;"Applied Microbiology and Biotechnology (Q1); Biochemistry (Q1); Bioengineering (Q1); Biotechnology (Q1); Genetics (Q1); Medicine (miscellaneous) (Q1)"
33;16339;Metabolic Engineering;journal;10967176, 10967184;1.789;Q1;126;40;141;1632;593;140;4.47;40.8;United States;Northern America;Academic Press Inc.;1999-2021;"Applied Microbiology and Biotechnology (Q1); Bioengineering (Q1); Biotechnology (Q1)"
34;29210;Physics of Fluids;journal;10706631, 10897666;1.738;-;186;501;1715;15134;3278;1668;1.68;30.21;United States;Northern America;American Institute of Physics;1958-1988, 1994-2021;Condensed Matter Physics (Q1)
35;15423;Bioresource Technology;journal;09608524, 18732976;1.736;Q1;317;1228;1112;37613;5784;1111;4.84;30.63;United Kingdom;Western Europe;Elsevier Ltd.;1990-2021;"Bioengineering (Q1); Environmental Engineering (Q1); Medicine (miscellaneous) (Q1); Renewable Energy, Sustainability and the Environment (Q1); Waste Management and Disposal (Q1)"
36;22806;Chemical Record;journal;15278999, 15280691;1.734;Q1;84;31;99;2413;364;98;3.65;77.84;United States;Northern America;"John Wiley &amp; Sons Inc.";2001-2021;"Biochemistry (Q1); Biochemistry (medical) (Q1); Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Materials Chemistry (Q1); Medicine (miscellaneous) (Q1)"
37;16377;Catalysis Today;journal;09205861;1.692;Q2;221;513;1590;14921;5302;1545;3.15;29.09;Netherlands;Western Europe;Elsevier;1986-2021;"Chemistry (miscellaneous) (Q1); Catalysis (Q2)"
38;17987;International Journal of Robust and Nonlinear Control;journal;10498923, 10991239;1.659;Q1;111;90;186;1987;400;175;1.88;22.08;United Kingdom;Western Europe;John Wiley and Sons Ltd;1991-2021;"Aerospace Engineering (Q1); Biomedical Engineering (Q1); Chemical Engineering (miscellaneous) (Q1); Control and Systems Engineering (Q1); Electrical and Electronic Engineering (Q1); Industrial and Manufacturing Engineering (Q1); Mechanical Engineering (Q1)"
39;16313;Fuel;journal;00162361, 18737153;1.613;Q1;229;440;951;11753;2954;932;3;26.71;Netherlands;Western Europe;Elsevier BV;1922, 1970-2022;"Chemical Engineering (miscellaneous) (Q1); Energy Engineering and Power Technology (Q1); Fuel Technology (Q1); Organic Chemistry (Q1)"
40;20327;Experiments in Fluids;journal;14321114, 07234864;1.607;Q1;128;167;494;4731;1161;490;2.19;28.33;Germany;Western Europe;Springer Verlag;1983-2021;"Computational Mechanics (Q1); Fluid Flow and Transfer Processes (Q1); Mechanics of Materials (Q1); Physics and Astronomy (miscellaneous) (Q1)"
41;24824;New Journal of Chemistry;journal;11440546, 13699261;1.577;Q2;126;280;707;12407;2194;700;3.04;44.31;United Kingdom;Western Europe;Royal Society of Chemistry;1996-2021;"Chemistry (miscellaneous) (Q1); Materials Chemistry (Q1); Catalysis (Q2)"
42;29476;Corrosion Science;journal;0010938X;1.536;Q1;219;421;818;12799;2459;802;2.79;30.4;United Kingdom;Western Europe;Elsevier Ltd.;1961-2021;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1)"
43;6100152802;Nanomedicine;journal;17486963, 17435889;1.536;Q1;117;67;143;3444;610;118;4.27;51.4;United Kingdom;Western Europe;Future Medicine Ltd.;2006-2021;"Bioengineering (Q1); Biomedical Engineering (Q1); Development (Q1); Materials Science (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Nanoscience and Nanotechnology (Q1)"
44;14257;Protein Engineering, Design and Selection;journal;17410126, 17410134;1.536;Q1;112;85;211;3478;646;211;3.11;40.92;United Kingdom;Western Europe;Oxford University Press;1986-1996, 2004-2021;"Biochemistry (Q1); Bioengineering (Q1); Biotechnology (Q1); Molecular Biology (Q2)"
45;20448;International Journal of Heat and Mass Transfer;journal;00179310;1.526;Q1;224;578;1434;14979;3447;1424;2.08;25.92;United Kingdom;Western Europe;Elsevier Ltd.;1960-2022;"Condensed Matter Physics (Q1); Fluid Flow and Transfer Processes (Q1); Mechanical Engineering (Q1)"
46;25181;Electrochimica Acta;journal;00134686;1.524;Q1;249;943;2645;33027;9103;2608;3.25;35.02;United Kingdom;Western Europe;Elsevier Ltd.;1959-2021;"Chemical Engineering (miscellaneous) (Q1); Electrochemistry (Q1)"
47;14422;Journal of Non-Newtonian Fluid Mechanics;journal;03770257;1.519;Q1;108;129;328;3995;750;320;2.03;30.97;Netherlands;Western Europe;Elsevier;1976-2021;"Applied Mathematics (Q1); Chemical Engineering (miscellaneous) (Q1); Condensed Matter Physics (Q1); Materials Science (miscellaneous) (Q1); Mechanical Engineering (Q1)"
48;26513;Tetrahedron Asymmetry;journal;1362511X, 09574166;1.511;Q2;109;419;1357;16162;3930;1353;2.94;38.57;United Kingdom;Western Europe;Elsevier Ltd.;1990-2017;"Inorganic Chemistry (Q1); Organic Chemistry (Q1); Physical and Theoretical Chemistry (Q1); Catalysis (Q2)"
49;24158;"Journal of Chemical &amp; Engineering Data";journal;00219568, 15205134;1.505;Q1;140;552;1249;12123;2443;1239;2.01;21.96;United States;Northern America;American Chemical Society;1956-2021;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1)"
