Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2019);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;19434;MMWR Recommendations and Reports;journal;10575987, 15458601;41.022;Q1;148;4;11;496;917;11;53.2;124;United States;Northern America;Centers for Disease Control and Prevention (CDC);1990-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1)"
2;58530;National Vital Statistics Reports;journal;15518922, 15518930;29.81;Q1;110;16;30;379;1153;30;45;23.69;United States;Northern America;Public Health Services, US Dept of Health and Human Services;1998-2021;Life-span and Life-course Studies (Q1)
3;71056;MMWR Surveillance Summaries;journal;15458636, 15460738;20.617;Q1;104;12;50;455;2159;50;40.67;37.92;United States;Northern America;Centers for Disease Control and Prevention (CDC);2002-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1)"
4;16036;Administrative Science Quarterly;journal;00018392, 19303815;11.493;Q1;191;29;73;3136;614;65;8.12;108.14;United States;Northern America;Johnson School at Cornell University;1975-1987, 1989-1990, 1993-1994, 1996-2021;"Arts and Humanities (miscellaneous) (Q1); Public Administration (Q1); Sociology and Political Science (Q1)"
5;21100198409;Nature Climate Change;journal;17586798, 1758678X;7.735;Q1;211;276;767;7912;10058;521;11.41;28.67;United Kingdom;Western Europe;Nature Publishing Group;2011-2021;"Environmental Science (miscellaneous) (Q1); Social Sciences (miscellaneous) (Q1)"
6;22899;Journal of Consumer Research;journal;00935301, 15375277;7.595;Q1;194;62;184;4619;1221;181;6.23;74.5;United Kingdom;Western Europe;Oxford University Press;1977-1978, 1984, 1996-2021;"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1)"
7;24204;Review of Economics and Statistics;journal;00346535, 15309142;7.538;Q1;177;56;205;2365;983;205;4.41;42.23;United States;Northern America;MIT Press Journals;1978-2021;"Economics and Econometrics (Q1); Social Sciences (miscellaneous) (Q1)"
8;16512;Review of Educational Research;journal;00346543, 19351046;7.474;Q1;163;23;89;2973;1316;88;9.75;129.26;United States;Northern America;SAGE Publications Inc.;1931-2021;Education (Q1)
9;15555;American Journal of Political Science;journal;00925853, 15405907;7.131;Q1;180;59;195;3001;1057;195;4.85;50.86;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1982, 1986, 1996-2021;"Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
10;110092;Morbidity and Mortality Weekly Report;journal;01492195, 1545861X;6.942;Q1;228;308;1160;1486;8795;619;7.37;4.82;United States;Northern America;Department of Health and Human Services;1981-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1)"
