Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2015);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;19434;MMWR Recommendations and Reports;journal;10575987, 15458601;19.166;Q1;148;4;20;1071;685;20;31;267.75;United States;Northern America;Centers for Disease Control and Prevention (CDC);1990-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1)"
2;71056;MMWR Surveillance Summaries;journal;15458636, 15460738;9.575;Q1;104;19;111;195;1861;104;15.6;10.26;United States;Northern America;Centers for Disease Control and Prevention (CDC);2002-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1)"
3;110092;Morbidity and Mortality Weekly Report;journal;01492195, 1545861X;6.749;Q1;228;323;790;2537;6398;514;8.4;7.85;United States;Northern America;Department of Health and Human Services;1981-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1)"
4;19799;American Journal of Sports Medicine;journal;03635465, 15523365;3.572;Q1;236;396;1112;13404;6690;981;5.21;33.85;United States;Northern America;SAGE Publications Inc.;1973-2021;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q1)"
5;23845;Journal of Cardiovascular Magnetic Resonance;journal;1532429X, 10976647;3.242;Q1;102;115;303;4489;1923;301;5.99;39.03;United Kingdom;Western Europe;BioMed Central Ltd.;1999-2021;"Cardiology and Cardiovascular Medicine (Q1); Family Practice (Q1); Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1)"
6;16101;Human Brain Mapping;journal;10659471, 10970193;3.212;Q1;199;376;936;26130;5804;935;5.9;69.49;United States;Northern America;Wiley-Liss Inc.;1993-2021;"Anatomy (Q1); Neurology (Q1); Neurology (clinical) (Q1); Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1)"
7;3900148223;International Journal of Radiation Research;journal;23223243, 23454229;3.01;Q1;20;53;44;1463;32;41;1.5;27.6;Iran;Middle East;Novin Medical Radiation Institute;2003-2013, 2015-2021;"Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1)"
8;12198;Journal of Bone and Joint Surgery - Series A;journal;15351386, 00219355;3.004;Q1;274;219;1669;5724;7131;1358;3.78;26.14;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1946-2021;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Sports Science (Q1); Surgery (Q1)"
9;15222;Arthroscopy - Journal of Arthroscopic and Related Surgery;journal;07498063, 15263231;2.988;Q1;172;392;826;10117;3684;664;4.1;25.81;United Kingdom;Western Europe;W.B. Saunders Ltd;1985-2021;"Orthopedics and Sports Medicine (Q1); Sports Science (Q1)"
10;73008;Vital and health statistics. Series 2, Data evaluation and methods research;journal;00832057, 23330872;2.722;Q1;28;2;36;7;160;36;7.77;3.5;United States;Northern America;U.S. National Center for Health Statistics;1965, 1970, 1977-1982, 1985-1989, 1991-1994, 1996-2001, 2003-2006, 2008, 2010-2021;"Health Information Management (Q1); Medicine (miscellaneous) (Q1); Statistics and Probability (Q1)"
11;23478;Journal of Physiology;journal;00223751, 14697793;2.697;Q1;249;431;1549;21537;6465;1274;3.89;49.97;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1878-2021;"Physiology (Q1); Sports Science (Q1)"
12;20373;Sports Medicine;journal;01121642, 11792035;2.692;Q1;201;133;317;11209;2181;288;6.32;84.28;Switzerland;Western Europe;Springer International Publishing AG;1984-2021;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q1)"
13;14231;Statistical Methods in Medical Research;journal;14770334, 09622802;2.602;Q1;91;58;129;1826;406;107;2.89;31.48;United Kingdom;Western Europe;SAGE Publications Ltd;1992-2021;"Epidemiology (Q1); Health Information Management (Q1); Statistics and Probability (Q1)"
14;19817;British Journal of Sports Medicine;journal;03063674, 14730480;2.508;Q1;189;346;876;11926;4806;705;5.78;34.47;United Kingdom;Western Europe;BMJ Publishing Group;1964, 1974-2021;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q1)"
15;21100241208;Bone and Joint Journal;journal;20494408, 20494394;2.477;Q1;189;301;970;9587;3767;919;3.48;31.85;United Kingdom;Western Europe;British Editorial Society of Bone and Joint Surgery;2013-2021;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Sports Science (Q1); Surgery (Q1)"
16;14875;International Journal of Behavioral Nutrition and Physical Activity;journal;14795868;2.298;Q1;129;169;452;7956;2484;448;4.73;47.08;United Kingdom;Western Europe;BioMed Central Ltd.;2004-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1)"
17;21723;Journal of Shoulder and Elbow Surgery;journal;15326500, 10582746;2.275;Q1;152;329;934;9563;3311;877;3.28;29.07;United States;Northern America;Mosby Inc.;1992-2021;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Sports Science (Q1); Surgery (Q1)"
18;29603;Clinical Orthopaedics and Related Research;journal;15281132, 0009921X;2.269;Q1;217;623;1758;14559;5606;1493;2.89;23.37;United States;Northern America;Springer New York;1963-2021;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Sports Science (Q1)"
