Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2008);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;20651;Annual Review of Immunology;journal;15453278, 07320582;39.356;Q1;309;24;81;4258;3968;81;42.87;177.42;United States;Northern America;Annual Reviews Inc.;1983-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
2;21315;Nature Immunology;journal;15292908, 15292916;19.372;Q1;403;222;647;8090;11406;540;15.98;36.44;United Kingdom;Western Europe;Nature Publishing Group;2000-2021;Immunology (Q1)
3;20798;Immunity;journal;10974180, 10747613;15.352;Q1;417;207;524;9032;7972;492;15.01;43.63;United States;Northern America;Cell Press;1994-2021;"Immunology (Q1); Immunology and Allergy (Q1); Infectious Diseases (Q1)"
4;21272;Journal of Experimental Medicine;journal;00221007, 15409538;13.704;Q1;462;286;981;12650;15819;970;15.2;44.23;United States;Northern America;Rockefeller University Press;1909-1910, 1929, 1938, 1945-2021;"Immunology (Q1); Immunology and Allergy (Q1); Medicine (miscellaneous) (Q1)"
5;21318;Nature Reviews Immunology;journal;14741741, 14741733;12.696;Q1;417;199;581;8962;8045;473;13.73;45.04;United Kingdom;Western Europe;Nature Publishing Group;2001-2021;"Immunology (Q1); Medicine (miscellaneous) (Q1)"
6;20278;Microbiology and Molecular Biology Reviews;journal;10985557, 10922172;11.499;Q1;256;29;86;6930;1555;86;18.03;238.97;United States;Northern America;American Society for Microbiology;1997-2021;"Immunology and Microbiology (miscellaneous)  (Q1); Molecular Biology (Q1)"
7;19614;Annual Review of Microbiology;journal;00664227, 15453251;9.844;Q1;199;25;77;2502;1028;74;10.83;100.08;United States;Northern America;Annual Reviews Inc.;1948, 1950-1958, 1960, 1962-2020;Microbiology (Q1)
8;17435;EMBO Journal;journal;02614189, 14602075;9.337;Q1;405;283;1365;14254;12202;1363;8.59;50.37;Germany;Western Europe;Wiley-Blackwell;1982-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Neuroscience (miscellaneous) (Q1)"
9;20810;Immunological Reviews;journal;01052896, 1600065X;8.858;Q1;234;121;355;16800;4276;339;12.04;138.84;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1969-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
10;19651;Clinical Microbiology Reviews;journal;08938512, 10986618;8.562;Q1;296;37;103;8103;2236;103;19.3;219;United States;Northern America;American Society for Microbiology;1988-2021;"Epidemiology (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Infectious Diseases (Q1); Microbiology (medical) (Q1); Public Health, Environmental and Occupational Health (Q1)"
11;18797;Current Opinion in Immunology;journal;09527915;7.285;Q1;199;107;329;5507;3235;290;10;51.47;United Kingdom;Western Europe;Elsevier Ltd.;1988-2022;"Immunology (Q1); Immunology and Allergy (Q1)"
12;20313;Nature Reviews Microbiology;journal;17401534, 17401526;6.97;Q1;323;170;567;8345;4385;371;7.59;49.09;United Kingdom;Western Europe;Nature Publishing Group;2003-2021;Immunology and Microbiology (miscellaneous)  (Q1)
13;21365;Trends in Immunology;journal;14714906, 14714981;6.82;Q1;236;90;288;5711;3037;282;11.03;63.46;United Kingdom;Western Europe;Elsevier Ltd.;1987-1990, 1993-1994, 2001-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
14;21359;Seminars in Immunology;journal;10445323, 10963618;6.685;Q1;131;47;148;4132;1209;130;8.71;87.91;United States;Northern America;Academic Press Inc.;1989-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
15;12977;PLoS Biology;journal;15449173, 15457885;6.663;Q1;281;300;770;12869;8296;739;9.98;42.9;United States;Northern America;Public Library of Science;2003-2021;"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Neuroscience (miscellaneous) (Q1)"
16;20151;Advances in Immunology;book series;00652776, 15578445;6.569;Q1;110;22;82;3869;615;80;7.8;175.86;United States;Northern America;Academic Press Inc.;1961, 1963-1964, 1966-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
17;17421;Cytokine and Growth Factor Reviews;journal;18790305, 13596101;6.541;Q1;168;39;143;3714;1548;134;7.46;95.23;United Kingdom;Western Europe;Elsevier BV;1990-1992, 1994-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Endocrinology, Diabetes and Metabolism (Q1); Immunology (Q1); Immunology and Allergy (Q1)"
18;16115;Nature Biotechnology;journal;15461696, 10870156;6.205;Q1;463;394;1279;5044;10065;823;6.68;12.8;United Kingdom;Western Europe;Nature Publishing Group;1989-2021;"Applied Microbiology and Biotechnology (Q1); Bioengineering (Q1); Biomedical Engineering (Q1); Biotechnology (Q1); Molecular Medicine (Q1)"
19;4700152228;Molecular Systems Biology;journal;17444292;6.006;Q1;156;75;184;3304;1594;167;9.05;44.05;United States;Northern America;Wiley-Blackwell;2005-2021;"Agricultural and Biological Sciences (miscellaneous) (Q1); Applied Mathematics (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Computational Theory and Mathematics (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Information Systems (Q1); Medicine (miscellaneous) (Q1)"
20;25454;Blood;journal;15280020, 00064971;5.594;Q1;484;1617;4635;60251;38080;3976;7.8;37.26;United States;Northern America;Elsevier BV;1946-2021;"Biochemistry (Q1); Cell Biology (Q1); Hematology (Q1); Immunology (Q1)"
21;19669;Current Opinion in Microbiology;journal;18790364, 13695274;4.693;Q1;185;89;309;4022;2236;276;7.21;45.19;United Kingdom;Western Europe;Elsevier Ltd.;1998-2021;"Infectious Diseases (Q1); Microbiology (Q1); Microbiology (medical) (Q1)"
22;19708;FEMS Microbiology Reviews;journal;01686445, 15746976;4.646;Q1;223;45;137;7974;1339;132;8.69;177.2;United Kingdom;Western Europe;Oxford University Press;1985-2021;"Infectious Diseases (Q1); Microbiology (Q1)"
23;21275;Journal of Immunology;journal;15506606, 00221767;4.609;Q1;387;1829;5726;87226;36895;5658;6.19;47.69;United States;Northern America;American Association of Immunologists;1945-2021;Immunology (Q1)
24;20755;Current Directions in Autoimmunity;book series;14222132, 16622936;4.405;Q1;36;20;23;1620;195;23;5.91;81;Switzerland;Western Europe;S. Karger AG;1999-2006, 2008, 2010;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology (Q1); Immunology and Allergy (Q1)"
25;20862;Trends in Microbiology;journal;18784380, 0966842X;4.209;Q1;209;88;282;5170;2079;266;6.68;58.75;United Kingdom;Western Europe;Elsevier Ltd.;1993-2021;"Infectious Diseases (Q1); Microbiology (Q1); Microbiology (medical) (Q1); Virology (Q1)"
26;21267;Journal of Allergy and Clinical Immunology;journal;10976825, 00916749;4.146;Q1;307;537;1545;16547;10644;1088;6.99;30.81;United States;Northern America;Mosby Inc.;1963-1965, 1971-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
27;20298;Molecular Microbiology;journal;13652958, 0950382X;3.974;Q1;254;471;1575;24217;8404;1574;5.22;51.42;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1987-2021;"Microbiology (Q1); Molecular Biology (Q1)"
28;20250;Journal of Virology;journal;10985514, 0022538X;3.846;Q1;304;1260;4302;63531;24453;4280;5.54;50.42;United States;Northern America;American Society for Microbiology;1967-2021;"Immunology (Q1); Insect Science (Q1); Microbiology (Q1); Virology (Q1)"
29;4000151809;PLoS Pathogens;journal;15537374, 15537366;3.771;Q1;219;286;333;15769;2945;307;8.77;55.14;United States;Northern America;Public Library of Science;2005-2021;"Genetics (Q1); Immunology (Q1); Microbiology (Q1); Molecular Biology (Q1); Parasitology (Q1); Virology (Q1)"
30;19602;Advances in Microbial Physiology;book series;00652911;3.765;Q1;67;5;18;1080;112;18;6.75;216;United States;Northern America;Academic Press Inc.;1967-1969, 1971-2021;"Microbiology (Q1); Physiology (Q1)"
31;21100297606;Arthritis and Rheumatology;journal;23265191, 23265205;3.731;Q1;328;566;1654;16573;12123;1371;6.78;29.28;United Kingdom;Western Europe;John Wiley and Sons Ltd;2014-2021;"Immunology (Q1); Immunology and Allergy (Q1); Rheumatology (Q1)"
32;5300152732;Cell Host and Microbe;journal;19313128;3.551;Q1;201;139;91;5244;398;89;4.37;37.73;United States;Northern America;Cell Press;2007-2021;"Cancer Research (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Microbiology (Q1); Molecular Biology (Q1); Parasitology (Q1); Virology (Q1)"
33;20779;European Journal of Immunology;journal;00142980, 15214141;3.435;Q1;209;354;1079;14409;5205;1026;4.75;40.7;Germany;Western Europe;Wiley-VCH Verlag;1971-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
34;18483;Cellular Microbiology;journal;14625814, 14625822;3.405;Q1;144;209;568;11626;3320;566;5.82;55.63;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1999-2021;"Immunology (Q1); Microbiology (Q1); Virology (Q1)"
35;21528;AIDS, Supplement;journal;13502840;3.25;Q1;37;0;21;0;123;20;0;0;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1993, 1995-2000, 2002-2005;"Immunology (Q1); Immunology and Allergy (Q1); Virology (Q1)"
36;5800173376;Biology Direct;journal;17456150;3.118;Q1;71;54;78;2677;286;74;3.67;49.57;United Kingdom;Western Europe;BioMed Central Ltd.;2006-2021;"Agricultural and Biological Sciences (miscellaneous) (Q1); Applied Mathematics (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Immunology (Q1); Modeling and Simulation (Q1)"
37;21309;AIDS;journal;14735571, 02699370;3.101;Q1;222;491;1490;13908;7263;1089;4.71;28.33;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1987-2021;"Immunology (Q1); Immunology and Allergy (Q1); Infectious Diseases (Q1)"
38;130030;Proceedings of the Royal Society B: Biological Sciences;journal;09628452;2.943;Q1;265;360;1180;16386;5766;1169;4.56;45.52;United Kingdom;Western Europe;The Royal Society;1946-1947, 1949-2021;"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Environmental Science (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1)"
39;19671;Current Topics in Microbiology and Immunology;journal;0070217X, 21969965;2.933;Q1;125;136;352;13408;1622;328;4.89;98.59;Germany;Western Europe;Springer Verlag;1967-2021;"Immunology (Q1); Immunology and Allergy (Q1); Microbiology (Q1); Microbiology (medical) (Q1)"
40;19687;Eukaryotic Cell;journal;15359786, 15359778;2.672;Q1;124;214;666;11303;2688;664;4.02;52.82;United States;Northern America;American Society for Microbiology;2002-2015;"Medicine (miscellaneous) (Q1); Microbiology (Q1); Molecular Biology (Q1)"
41;29607;Journal of Leukocyte Biology;journal;07415400, 19383673;2.647;Q1;200;348;935;18300;4431;906;4.62;52.59;United States;Northern America;"John Wiley &amp; Sons Inc.";1984-2021;"Cell Biology (Q1); Immunology (Q1)"
42;20220;Journal of Bacteriology;journal;00219193, 10985530;2.639;Q1;255;924;3009;41981;11483;2969;3.69;45.43;United States;Northern America;American Society for Microbiology;1945-2021;"Microbiology (Q1); Molecular Biology (Q1)"
43;20356;Reviews in Medical Virology;journal;10529276, 10991654;2.634;Q1;96;32;87;2939;507;68;6.09;91.84;United Kingdom;Western Europe;John Wiley and Sons Ltd;1991-2021;"Infectious Diseases (Q1); Virology (Q1)"
44;21245;International Immunology;journal;14602377, 09538178;2.496;Q1;138;150;473;6260;1795;473;3.45;41.73;United Kingdom;Western Europe;Oxford University Press;1989-2021;"Immunology (Q1); Medicine (miscellaneous) (Q1)"
45;19683;Environmental Microbiology;journal;14622912, 14622920;2.495;Q1;201;299;712;15073;3608;708;4.85;50.41;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1992, 1999-2021;"Ecology, Evolution, Behavior and Systematics (Q1); Microbiology (Q1)"
46;7100153107;Seminars in Immunopathology;journal;18632297, 18632300;2.438;Q1;102;41;134;4368;624;120;3.97;106.54;Germany;Western Europe;Springer Verlag;2007-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
47;19603;Advances in Parasitology;journal;0065308X, 21636079;2.424;Q1;94;34;56;879;314;46;5.16;25.85;United States;Northern America;Academic Press Inc.;1963-2021;"Medicine (miscellaneous) (Q1); Parasitology (Q1)"
48;22343;Infection and Immunity;journal;10985522, 00199567;2.358;Q1;227;637;2528;31032;10776;2522;4.17;48.72;United States;Northern America;American Society for Microbiology;1971-2021;"Immunology (Q1); Infectious Diseases (Q1); Microbiology (Q1); Parasitology (Q1)"
49;21000196010;Topics in antiviral medicine;journal;21615861, 21615853;2.302;Q1;43;19;63;220;323;62;5.41;11.58;United States;Northern America;International Antiviral Society;2011-2021;"Infectious Diseases (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1); Virology (Q1)"
50;15461;Biotechnology Advances;journal;18731899, 07349750;2.267;-;210;48;121;6229;870;115;7.18;129.77;United States;Northern America;Elsevier Inc.;1983-2021;Biotechnology (Q1)
51;19136;Annals of the Rheumatic Diseases;journal;00034967, 14682060;2.248;Q1;257;400;1320;11528;6830;1092;5.39;28.82;United Kingdom;Western Europe;BMJ Publishing Group;1945-1948, 1950-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology (Q1); Immunology and Allergy (Q1); Rheumatology (Q1)"
52;27592;Arthritis Research and Therapy;journal;14786354;2.234;Q1;158;215;640;9438;3434;608;4.98;43.9;United Kingdom;Western Europe;BioMed Central Ltd.;2003-2021;"Immunology (Q1); Immunology and Allergy (Q1); Rheumatology (Q1)"
53;22129;Genes and Immunity;journal;14664879, 14765470;2.225;Q1;104;88;269;3613;1254;269;4.46;41.06;United Kingdom;Western Europe;Nature Publishing Group;1999-2017, 2019-2021;"Genetics (Q1); Genetics (clinical) (Q1); Immunology (Q1)"
54;21299;Medical Immunology;journal;14769433;2.216;Q1;10;0;10;0;31;5;2.75;0;United Kingdom;Western Europe;BioMed Central Ltd.;2002-2006;"Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1)"
