Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2020);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;16036;Administrative Science Quarterly;journal;00018392, 19303815;15.098;Q1;191;33;79;3202;769;74;7.95;97.03;United States;Northern America;Johnson School at Cornell University;1975-1987, 1989-1990, 1993-1994, 1996-2021;"Arts and Humanities (miscellaneous) (Q1); Public Administration (Q1); Sociology and Political Science (Q1)"
2;23571;Science;journal;10959203, 00368075;12.556;Q1;1229;3203;8814;41915;107352;4488;11.43;13.09;United States;Northern America;American Association for the Advancement of Science;1880-1881, 1883-2021;"History and Philosophy of Science (Q1); Multidisciplinary (Q1)"
3;13443;Psychological Bulletin;journal;00332909, 19391455;10.737;Q1;328;33;136;6799;2846;123;13.17;206.03;United States;Northern America;American Psychological Association;1904-2021;"History and Philosophy of Science (Q1); Psychology (miscellaneous) (Q1)"
4;22899;Journal of Consumer Research;journal;00935301, 15375277;8.916;Q1;194;46;186;2342;1404;184;6.01;50.91;United Kingdom;Western Europe;Oxford University Press;1977-1978, 1984, 1996-2021;"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1)"
5;13461;Psychological Methods;journal;1082989X, 19391463;6.981;Q1;162;59;142;3050;1339;135;8.52;51.69;United States;Northern America;American Psychological Association;1996-2021;"History and Philosophy of Science (Q1); Psychology (miscellaneous) (Q1)"
6;13467;Psychological Review;journal;19391471, 0033295X;4.688;Q1;220;48;118;5483;942;112;7.3;114.23;United States;Northern America;American Psychological Association;1894-2021;"History and Philosophy of Science (Q1); Psychology (miscellaneous) (Q1)"
7;28973;Journal of Econometrics;journal;03044076;3.769;Q1;166;176;417;8039;965;407;2.12;45.68;Netherlands;Western Europe;Elsevier BV;1973-2021;"Applied Mathematics (Q1); Economics and Econometrics (Q1); History and Philosophy of Science (Q1)"
8;12711;Multivariate Behavioral Research;journal;00273171, 15327906;3.57;Q1;84;84;191;4137;570;163;2.83;49.25;United States;Northern America;Psychology Press Ltd;1966-2021;"Arts and Humanities (miscellaneous) (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1); Statistics and Probability (Q1)"
9;26107;Philosophical Review, The;journal;00318108;3.371;Q1;60;8;28;668;79;26;2.59;83.5;United States;Northern America;Duke University Press;1970, 1977-1978, 1984, 1996-2021;Philosophy (Q1)
10;23626;Science Education;journal;00368326, 1098237X;3.209;Q1;121;39;162;3360;742;158;4.24;86.15;United States;Northern America;Wiley-Liss Inc.;1930-2021;"Education (Q1); History and Philosophy of Science (Q1)"
11;12773;British Journal of Mathematical and Statistical Psychology;journal;00071102, 20448317;3.157;Q1;53;34;75;1412;207;73;2.49;41.53;United States;Northern America;Wiley-Blackwell;1965-2021;"Arts and Humanities (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Psychology (miscellaneous) (Q1); Statistics and Probability (Q1)"
12;15670;Journal of Peasant Studies;journal;03066150, 17439361;3.11;Q1;90;67;186;5137;1085;180;5.15;76.67;United Kingdom;Western Europe;Routledge;1973-2021;"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Cultural Studies (Q1)"
13;146223;Behavior Research Methods;journal;15543528, 1554351X;3.042;Q1;148;167;524;8662;3056;522;5.49;51.87;United States;Northern America;Springer Nature;1968-1983, 2004-2021;"Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Psychology (miscellaneous) (Q1)"
