Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2013);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;19434;MMWR Recommendations and Reports;journal;10575987, 15458601;17.297;Q1;148;11;8;1577;244;8;31.8;143.36;United States;Northern America;Centers for Disease Control and Prevention (CDC);1990-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1)"
2;58530;National Vital Statistics Reports;journal;15518922, 15518930;15.974;Q1;110;11;24;290;1029;24;43.42;26.36;United States;Northern America;Public Health Services, US Dept of Health and Human Services;1998-2021;Life-span and Life-course Studies (Q1)
3;15557;American Political Science Review;journal;15375943, 00030554;10.769;Q1;182;52;138;3760;842;131;5.35;72.31;United Kingdom;Western Europe;Cambridge University Press;1906-2021;"Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
4;21100226435;Handbook of Social Economics;book series;15706435;10.471;Q1;17;0;27;0;121;0;4.48;0;Netherlands;Western Europe;Elsevier BV;2011;"Economics, Econometrics and Finance (miscellaneous) (Q1); Sociology and Political Science (Q1)"
5;16036;Administrative Science Quarterly;journal;00018392, 19303815;9.319;Q1;191;19;56;1733;332;51;2.51;91.21;United States;Northern America;Johnson School at Cornell University;1975-1987, 1989-1990, 1993-1994, 1996-2021;"Arts and Humanities (miscellaneous) (Q1); Public Administration (Q1); Sociology and Political Science (Q1)"
6;15555;American Journal of Political Science;journal;00925853, 15405907;7.545;Q1;180;65;191;3646;867;187;3.2;56.09;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1982, 1986, 1996-2021;"Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
7;24204;Review of Economics and Statistics;journal;00346535, 15309142;7.192;Q1;177;117;258;4924;1062;255;3.56;42.09;United States;Northern America;MIT Press Journals;1978-2021;"Economics and Econometrics (Q1); Social Sciences (miscellaneous) (Q1)"
8;145558;Political Analysis;journal;10471987, 14764989;6.469;Q1;73;31;84;1569;346;78;3.48;50.61;United Kingdom;Western Europe;Cambridge University Press;1989-1993, 2004-2021;"Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
9;22899;Journal of Consumer Research;journal;00935301, 15375277;6.242;Q1;194;79;233;4946;1301;231;3.54;62.61;United Kingdom;Western Europe;Oxford University Press;1977-1978, 1984, 1996-2021;"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1)"
10;16976;Annual Review of Sociology;book series;03600572, 15452115;6.156;Q1;186;26;78;3378;702;78;5.4;129.92;United States;Northern America;Annual Reviews Inc.;1975, 1977, 1980-1981, 1983-2021;Sociology and Political Science (Q1)
11;110092;Morbidity and Mortality Weekly Report;journal;01492195, 1545861X;5.981;Q1;228;247;882;1883;8225;761;8.71;7.62;United States;Northern America;Department of Health and Human Services;1981-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1)"
12;21100198409;Nature Climate Change;journal;17586798, 1758678X;5.871;Q1;211;276;437;6660;3005;241;6.88;24.13;United Kingdom;Western Europe;Nature Publishing Group;2011-2021;"Environmental Science (miscellaneous) (Q1); Social Sciences (miscellaneous) (Q1)"
13;16929;American Sociological Review;journal;00031224, 19398271;5.835;Q1;208;44;125;3490;842;124;5.63;79.32;United States;Northern America;American Sociological Association;1965-2021;Sociology and Political Science (Q1)
14;30039;Journal of Personality and Social Psychology;journal;00223514;5.517;Q1;392;116;432;9828;3385;429;6.83;84.72;United States;Northern America;American Psychological Association;1965-2021;"Social Psychology (Q1); Sociology and Political Science (Q1)"
15;16926;American Journal of Sociology;journal;00029602, 15375390;5.492;Q1;191;30;109;2874;602;102;5.1;95.8;United States;Northern America;University of Chicago;1946-1950, 1964-2021;Sociology and Political Science (Q1)
16;27162;Journal of Business and Economic Statistics;journal;07350015, 15372707;5.403;Q1;106;43;144;1356;433;136;2.97;31.53;United Kingdom;Western Europe;Taylor and Francis Ltd.;1983-2021;"Economics and Econometrics (Q1); Social Sciences (miscellaneous) (Q1); Statistics and Probability (Q1); Statistics, Probability and Uncertainty (Q1)"
17;21203;Long Range Planning;journal;00246301, 18731872;5.32;Q1;109;24;82;1898;925;70;3;79.08;United Kingdom;Western Europe;Elsevier Ltd.;1968-2021;"Finance (Q1); Geography, Planning and Development (Q1); Strategy and Management (Q1)"
