Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2017);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;28773;Ca-A Cancer Journal for Clinicians;journal;15424863, 00079235;61.786;Q1;182;42;122;3160;16243;107;182.49;75.24;United States;Northern America;Wiley-Blackwell;1950-2021;"Hematology (Q1); Oncology (Q1)"
2;18991;Nature Reviews Genetics;journal;14710056, 14710064;34.896;Q1;384;109;420;7108;7778;167;16.45;65.21;United Kingdom;Western Europe;Nature Publishing Group;2000-2021;"Genetics (Q1); Genetics (clinical) (Q1); Molecular Biology (Q1)"
3;19434;MMWR Recommendations and Reports;journal;10575987, 15458601;34.638;Q1;148;2;16;184;1124;16;86.2;92;United States;Northern America;Centers for Disease Control and Prevention (CDC);1990-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1)"
4;21318;Nature Reviews Immunology;journal;14741741, 14741733;28.786;Q1;417;144;448;8241;8302;184;17.43;57.23;United Kingdom;Western Europe;Nature Publishing Group;2001-2021;"Immunology (Q1); Medicine (miscellaneous) (Q1)"
5;12464;Nature Reviews Cancer;journal;1474175X, 14741768;23.53;Q1;462;121;389;10019;8022;197;21.41;82.8;United Kingdom;Western Europe;Nature Publishing Group;2001-2021;"Cancer Research (Q1); Oncology (Q1)"
6;20651;Annual Review of Immunology;journal;15453278, 07320582;21.681;Q1;309;19;71;3515;2180;71;24.24;185;United States;Northern America;Annual Reviews Inc.;1983-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
7;20089;Vital and health statistics. Series 10, Data from the National Health Survey;journal;00831972;20.768;Q1;40;0;4;0;149;4;0;0;United States;Northern America;U. S. Department of Health, Education and Welfare, Public Health Service, Health Resources Administration, National Center for Health Statistics;1963-1965, 1976-2000, 2002-2014;"Medicine (miscellaneous) (Q1); Public Health, Environmental and Occupational Health (Q1); Statistics and Probability (Q1)"
8;15847;New England Journal of Medicine;journal;00284793, 15334406;19.476;Q1;1079;1475;4807;16319;81191;1980;17.23;11.06;United States;Northern America;Massachussetts Medical Society;1945-2021;Medicine (miscellaneous) (Q1)
9;20313;Nature Reviews Microbiology;journal;17401534, 17401526;17.634;-;323;143;421;7924;5978;199;14.68;55.41;United Kingdom;Western Europe;Nature Publishing Group;2003-2021;Immunology and Microbiology (miscellaneous)  (Q1)
10;15819;Nature Medicine;journal;1546170X, 10788956;17.067;Q1;576;241;880;8482;15965;657;20.14;35.2;United Kingdom;Western Europe;Nature Publishing Group;1995-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Medicine (miscellaneous) (Q1)"
