Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2011);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;14181;Annual Review of Neuroscience;journal;0147006X, 15454126;22.001;Q1;248;24;61;3983;1973;61;29.13;165.96;United States;Northern America;Annual Reviews Inc.;1978-2021;Neuroscience (miscellaneous) (Q1)
2;17978;Neuron;journal;10974199, 08966273;11.254;Q1;493;413;1157;26933;14727;1145;12.18;65.21;United States;Northern America;Cell Press;1988-2021;Neuroscience (miscellaneous) (Q1)
3;17436;Nature Neuroscience;journal;10976256, 15461726;10.992;Q1;437;288;815;10183;10449;763;12.84;35.36;United Kingdom;Western Europe;Nature Publishing Group;1998-2021;Neuroscience (miscellaneous) (Q1)
4;19939;Trends in Neurosciences;journal;03785912, 01662236, 1878108X;10.311;Q1;301;62;214;6848;3486;210;16.41;110.45;United Kingdom;Western Europe;Elsevier Ltd.;1978-2021;Neuroscience (miscellaneous) (Q1)
5;17437;Nature Reviews Neuroscience;journal;14710048, 1471003X;9.093;Q1;434;167;562;7735;7873;490;13.56;46.32;United Kingdom;Western Europe;Nature Publishing Group;2000-2021;Neuroscience (miscellaneous) (Q1)
6;15359;Trends in Cognitive Sciences;journal;1879307X, 13646613;8.81;Q1;326;87;270;5721;3139;196;11.2;65.76;United Kingdom;Western Europe;Elsevier Ltd.;1997-2021;"Cognitive Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Neuropsychology and Physiological Psychology (Q1)"
7;12977;PLoS Biology;journal;15449173, 15457885;8.744;Q1;281;264;843;11095;8363;813;9.15;42.03;United States;Northern America;Public Library of Science;2003-2021;"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Neuroscience (miscellaneous) (Q1)"
8;17435;EMBO Journal;journal;02614189, 14602075;8.654;Q1;405;433;1003;22640;9072;995;8.55;52.29;Germany;Western Europe;Wiley-Blackwell;1982-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Neuroscience (miscellaneous) (Q1)"
9;14992;Current Opinion in Neurobiology;journal;09594388, 18736882;6.664;Q1;235;126;300;7775;2550;278;7.77;61.71;United Kingdom;Western Europe;Elsevier Ltd.;1991-2022;Neuroscience (miscellaneous) (Q1)
10;17382;Molecular Psychiatry;journal;14765578, 13594184;5.954;Q1;225;149;394;7310;4087;307;9.75;49.06;United Kingdom;Western Europe;Nature Publishing Group;1996-2021;"Cellular and Molecular Neuroscience (Q1); Molecular Biology (Q1); Psychiatry and Mental Health (Q1)"
11;16764;Journal of Neuroscience;journal;02706474, 15292401;5.864;Q1;471;1851;4801;98631;39272;4663;7.65;53.29;United States;Northern America;Society for Neuroscience;1981-2021;Neuroscience (miscellaneous) (Q1)
