Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2012);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;16801;Annual Review of Biochemistry;journal;15454509, 00664154;27.081;Q1;305;32;105;4863;3599;105;30.29;151.97;United States;Northern America;Annual Reviews Inc.;1946-1948, 1950-1960, 1962-2021;Biochemistry (Q1)
2;18990;Nature Genetics;journal;10614036, 15461718;25.621;Q1;597;340;768;9478;23753;681;28.25;27.88;United Kingdom;Western Europe;Nature Publishing Group;1992-2021;Genetics (Q1)
3;18434;Cell;journal;00928674, 10974172;25.117;Q1;814;539;1488;27531;39117;1407;25.2;51.08;United States;Northern America;Cell Press;1974-2021;Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1)
4;21706;Annual Review of Genetics;journal;15452948, 00664197;19.398;Q1;189;32;63;4351;1567;63;19.1;135.97;United States;Northern America;Annual Reviews Inc.;1970-2020;Genetics (Q1)
5;24004;Physiological Reviews;journal;15221210, 00319333;18.955;Q1;358;39;98;19677;3590;98;34.05;504.54;United States;Northern America;American Physiological Society;1945-2021;"Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Physiology (Q1); Physiology (medical) (Q1)"
6;20315;Nature Reviews Molecular Cell Biology;journal;14710072, 14710080;18.575;Q1;452;161;546;8458;9819;413;15.7;52.53;United Kingdom;Western Europe;Nature Publishing Group;2000-2021;"Cell Biology (Q1); Molecular Biology (Q1)"
7;18991;Nature Reviews Genetics;journal;14710056, 14710064;17.947;Q1;384;149;540;7600;10534;390;19.24;51.01;United Kingdom;Western Europe;Nature Publishing Group;2000-2021;"Genetics (Q1); Genetics (clinical) (Q1); Molecular Biology (Q1)"
8;18395;Annual Review of Cell and Developmental Biology;journal;15308995, 10810706;17.693;Q1;226;29;86;4549;1837;85;20.25;156.86;United States;Northern America;Annual Reviews Inc.;1995-2020;"Cell Biology (Q1); Developmental Biology (Q1)"
9;29093;Cancer Cell;journal;15356108, 18783686;16.267;Q1;359;168;446;6530;8231;444;17.92;38.87;United States;Northern America;Cell Press;2002-2021;"Cancer Research (Q1); Cell Biology (Q1); Oncology (Q1)"
10;16721;Annual Review of Plant Biology;journal;15452123, 15435008;15.433;Q1;272;27;76;4220;2352;76;28.88;156.3;United States;Northern America;Annual Reviews Inc.;1996-2021;"Cell Biology (Q1); Molecular Biology (Q1); Physiology (Q1); Plant Science (Q1)"
11;21100778657;Acta Crystallographica Section D: Structural Biology;journal;20597983;15.076;Q1;142;187;446;7688;6399;438;14.77;41.11;United States;Northern America;"John Wiley &amp; Sons Inc.";2016-2021;Structural Biology (Q1)
12;19014;Nature Cell Biology;journal;14764679, 14657392;14.964;Q1;384;190;640;7519;10340;572;16.25;39.57;United Kingdom;Western Europe;Nature Publishing Group;1999-2021;Cell Biology (Q1)
13;22214;Genome Research;journal;15495469, 10889051;14.306;Q1;305;237;614;13162;10217;607;15.68;55.54;United States;Northern America;Cold Spring Harbor Laboratory Press;1991-2021;"Genetics (Q1); Genetics (clinical) (Q1)"
14;12464;Nature Reviews Cancer;journal;1474175X, 14741768;14.061;Q1;462;179;575;9822;9725;423;14.54;54.87;United Kingdom;Western Europe;Nature Publishing Group;2001-2021;"Cancer Research (Q1); Oncology (Q1)"
15;18606;Molecular Cell;journal;10974164, 10972765;13.492;Q1;414;359;1121;14496;14896;1110;13.29;40.38;United States;Northern America;Cell Press;1997-2021;"Cell Biology (Q1); Molecular Biology (Q1)"
16;22126;Genes and Development;journal;15495477, 08909369;12.943;Q1;453;249;767;14570;10738;766;13.68;58.51;United States;Northern America;Cold Spring Harbor Laboratory Press;1987-2021;"Developmental Biology (Q1); Genetics (Q1)"
17;6100153018;Cell Stem Cell;journal;19345909;12.633;Q1;266;199;558;7377;8851;468;15.39;37.07;United States;Northern America;Cell Press;2007-2021;"Cell Biology (Q1); Genetics (Q1); Molecular Medicine (Q1)"
18;12394;Nature Structural and Molecular Biology;journal;15459993, 15459985;12.177;Q1;281;257;733;9435;8455;685;11;36.71;United Kingdom;Western Europe;Nature Publishing Group;1998, 2004-2021;"Molecular Biology (Q1); Structural Biology (Q1)"
19;120008;Annual Review of Physiology;journal;00664278, 15451585;11.597;Q1;218;22;79;3246;1715;78;12.24;147.55;United States;Northern America;Annual Reviews Inc.;1946-2021;Physiology (Q1)
20;19066;Trends in Cell Biology;journal;09628924, 18793088;10.934;Q1;249;78;252;6553;3466;241;12.54;84.01;United Kingdom;Western Europe;Elsevier Ltd.;1991-2021;Cell Biology (Q1)
21;16115;Nature Biotechnology;journal;15461696, 10870156;10.87;Q1;463;332;1077;5850;10582;550;10.67;17.62;United Kingdom;Western Europe;Nature Publishing Group;1989-2021;"Applied Microbiology and Biotechnology (Q1); Bioengineering (Q1); Biomedical Engineering (Q1); Biotechnology (Q1); Molecular Medicine (Q1)"
22;21191;Pharmacological Reviews;journal;15210081, 00316997;10.673;Q1;241;36;74;12166;1833;74;25.73;337.94;United States;Northern America;American Society for Pharmacology and Experimental Therapeutics;1949, 1951-2021;"Molecular Medicine (Q1); Pharmacology (Q1)"
23;21708;Annual Review of Genomics and Human Genetics;journal;15278204, 1545293X;10.583;Q1;121;20;59;2402;946;59;11.28;120.1;United States;Northern America;Annual Reviews Inc.;2000-2021;"Genetics (Q1); Genetics (clinical) (Q1); Molecular Biology (Q1)"
24;18503;Current Opinion in Cell Biology;journal;09550674, 18790410;10.368;Q1;267;117;335;7497;4460;314;12.1;64.08;United Kingdom;Western Europe;Elsevier Ltd.;1989-2021;Cell Biology (Q1)
25;20278;Microbiology and Molecular Biology Reviews;journal;10985557, 10922172;9.923;Q1;256;29;80;9233;1419;78;18.08;318.38;United States;Northern America;American Society for Microbiology;1997-2021;"Immunology and Microbiology (miscellaneous)  (Q1); Molecular Biology (Q1)"
