Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2009);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;20651;Annual Review of Immunology;journal;15453278, 07320582;32.332;Q1;309;24;76;4410;3185;75;41.12;183.75;United States;Northern America;Annual Reviews Inc.;1983-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
2;21315;Nature Immunology;journal;15292908, 15292916;17.635;Q1;403;206;659;7395;10418;567;16.54;35.9;United Kingdom;Western Europe;Nature Publishing Group;2000-2021;Immunology (Q1)
3;20798;Immunity;journal;10974180, 10747613;16.015;Q1;417;206;588;9173;9189;548;15.39;44.53;United States;Northern America;Cell Press;1994-2021;"Immunology (Q1); Immunology and Allergy (Q1); Infectious Diseases (Q1)"
4;21272;Journal of Experimental Medicine;journal;00221007, 15409538;12.581;Q1;462;262;887;11846;13204;853;14.41;45.21;United States;Northern America;Rockefeller University Press;1909-1910, 1929, 1938, 1945-2021;"Immunology (Q1); Immunology and Allergy (Q1); Medicine (miscellaneous) (Q1)"
5;21318;Nature Reviews Immunology;journal;14741741, 14741733;11.366;Q1;417;191;588;7947;8666;540;14.55;41.61;United Kingdom;Western Europe;Nature Publishing Group;2001-2021;"Immunology (Q1); Medicine (miscellaneous) (Q1)"
6;20278;Microbiology and Molecular Biology Reviews;journal;10985557, 10922172;10.205;Q1;256;32;89;7195;1508;89;13.7;224.84;United States;Northern America;American Society for Microbiology;1997-2021;"Immunology and Microbiology (miscellaneous)  (Q1); Molecular Biology (Q1)"
7;19614;Annual Review of Microbiology;journal;00664227, 15453251;10.04;Q1;199;29;78;3319;1168;75;13.74;114.45;United States;Northern America;Annual Reviews Inc.;1948, 1950-1958, 1960, 1962-2020;Microbiology (Q1)
8;17435;EMBO Journal;journal;02614189, 14602075;9.727;Q1;405;361;1265;17478;11970;1263;9.25;48.42;Germany;Western Europe;Wiley-Blackwell;1982-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Neuroscience (miscellaneous) (Q1)"
9;16115;Nature Biotechnology;journal;15461696, 10870156;7.942;Q1;463;373;1270;4605;10396;726;8.84;12.35;United Kingdom;Western Europe;Nature Publishing Group;1989-2021;"Applied Microbiology and Biotechnology (Q1); Bioengineering (Q1); Biomedical Engineering (Q1); Biotechnology (Q1); Molecular Medicine (Q1)"
10;20810;Immunological Reviews;journal;01052896, 1600065X;7.794;Q1;234;126;355;16121;4143;338;10.48;127.94;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1969-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
11;12977;PLoS Biology;journal;15449173, 15457885;7.722;Q1;281;256;829;12541;8863;795;9.95;48.99;United States;Northern America;Public Library of Science;2003-2021;"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Neuroscience (miscellaneous) (Q1)"
12;18797;Current Opinion in Immunology;journal;09527915;7.504;Q1;199;108;331;5632;3346;293;10.68;52.15;United Kingdom;Western Europe;Elsevier Ltd.;1988-2022;"Immunology (Q1); Immunology and Allergy (Q1)"
13;4700152228;Molecular Systems Biology;journal;17444292;6.966;Q1;156;101;227;4691;2547;221;10.77;46.45;United States;Northern America;Wiley-Blackwell;2005-2021;"Agricultural and Biological Sciences (miscellaneous) (Q1); Applied Mathematics (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Computational Theory and Mathematics (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Information Systems (Q1); Medicine (miscellaneous) (Q1)"
14;5300152732;Cell Host and Microbe;journal;19313128;6.738;Q1;201;142;230;5523;1928;223;8.38;38.89;United States;Northern America;Cell Press;2007-2021;"Cancer Research (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Microbiology (Q1); Molecular Biology (Q1); Parasitology (Q1); Virology (Q1)"
15;19651;Clinical Microbiology Reviews;journal;08938512, 10986618;6.669;Q1;296;36;103;7391;1999;103;17.31;205.31;United States;Northern America;American Society for Microbiology;1988-2021;"Epidemiology (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Infectious Diseases (Q1); Microbiology (medical) (Q1); Public Health, Environmental and Occupational Health (Q1)"
16;21359;Seminars in Immunology;journal;10445323, 10963618;6.279;Q1;131;51;146;5063;1298;128;9.25;99.27;United States;Northern America;Academic Press Inc.;1989-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
17;20313;Nature Reviews Microbiology;journal;17401534, 17401526;6.201;Q1;323;198;509;8456;4557;420;8.49;42.71;United Kingdom;Western Europe;Nature Publishing Group;2003-2021;Immunology and Microbiology (miscellaneous)  (Q1)
18;25454;Blood;journal;15280020, 00064971;5.834;Q1;484;1764;4764;64460;39298;3878;8.21;36.54;United States;Northern America;Elsevier BV;1946-2021;"Biochemistry (Q1); Cell Biology (Q1); Hematology (Q1); Immunology (Q1)"
19;19669;Current Opinion in Microbiology;journal;18790364, 13695274;5.602;Q1;185;105;289;5211;2441;255;7.82;49.63;United Kingdom;Western Europe;Elsevier Ltd.;1998-2021;"Infectious Diseases (Q1); Microbiology (Q1); Microbiology (medical) (Q1)"
20;21365;Trends in Immunology;journal;14714906, 14714981;5.545;Q1;236;76;268;5688;2600;253;9.07;74.84;United Kingdom;Western Europe;Elsevier Ltd.;1987-1990, 1993-1994, 2001-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
21;20151;Advances in Immunology;book series;00652776, 15578445;5.504;Q1;110;19;81;3344;604;79;7.06;176;United States;Northern America;Academic Press Inc.;1961, 1963-1964, 1966-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
22;19708;FEMS Microbiology Reviews;journal;01686445, 15746976;5.271;Q1;223;58;128;8757;1352;124;10.09;150.98;United Kingdom;Western Europe;Oxford University Press;1985-2021;"Infectious Diseases (Q1); Microbiology (Q1)"
23;17421;Cytokine and Growth Factor Reviews;journal;18790305, 13596101;5.059;Q1;168;54;132;5080;1175;124;6.94;94.07;United Kingdom;Western Europe;Elsevier BV;1990-1992, 1994-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Endocrinology, Diabetes and Metabolism (Q1); Immunology (Q1); Immunology and Allergy (Q1)"
24;21275;Journal of Immunology;journal;15506606, 00221767;4.157;Q1;387;1891;5605;89345;35163;5526;6.03;47.25;United States;Northern America;American Association of Immunologists;1945-2021;Immunology (Q1)
25;21100297606;Arthritis and Rheumatology;journal;23265191, 23265205;4.017;Q1;328;511;1665;15701;11869;1369;6.46;30.73;United Kingdom;Western Europe;John Wiley and Sons Ltd;2014-2021;"Immunology (Q1); Immunology and Allergy (Q1); Rheumatology (Q1)"
26;20862;Trends in Microbiology;journal;18784380, 0966842X;4.006;Q1;209;78;264;4765;1943;248;7.35;61.09;United Kingdom;Western Europe;Elsevier Ltd.;1993-2021;"Infectious Diseases (Q1); Microbiology (Q1); Microbiology (medical) (Q1); Virology (Q1)"
27;20298;Molecular Microbiology;journal;13652958, 0950382X;3.981;Q1;254;431;1517;22987;8469;1484;5.24;53.33;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1987-2021;"Microbiology (Q1); Molecular Biology (Q1)"
28;21267;Journal of Allergy and Clinical Immunology;journal;10976825, 00916749;3.915;Q1;307;526;1594;15867;10502;1074;6.36;30.17;United States;Northern America;Mosby Inc.;1963-1965, 1971-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
