Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2010);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;21206;Nature;journal;14764687, 00280836;16.465;Q1;1276;2464;7214;36028;103509;4634;14.17;14.62;United Kingdom;Western Europe;Nature Publishing Group;1869-2021;Multidisciplinary (Q1)
2;23571;Science;journal;10959203, 00368075;13.481;Q1;1229;2227;6811;34354;93304;4518;13.16;15.43;United States;Northern America;American Association for the Advancement of Science;1880-1881, 1883-2021;"History and Philosophy of Science (Q1); Multidisciplinary (Q1)"
3;21121;Proceedings of the National Academy of Sciences of the United States of America;journal;10916490, 00278424;6.898;Q1;805;4058;11291;151849;116041;10563;9.67;37.42;United States;Northern America;National Academy of Sciences;1945-1951, 1961-2021;Multidisciplinary (Q1)
4;10600153309;PLoS ONE;journal;19326203;2.705;-;367;6723;8319;320268;42140;8319;4.86;47.64;United States;Northern America;Public Library of Science;2001, 2006-2021;"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Medicine (miscellaneous) (Q1)"
5;27733;Latin American Research Review;journal;00238791, 15424278;0.762;-;50;34;76;1317;79;69;0.87;38.74;United States;Northern America;Latin American Studies Association;1970, 1978-2021;"Geography, Planning and Development (Q1); Sociology and Political Science (Q1)"
6;4400151506;Eurasip Journal on Bioinformatics and Systems Biology;journal;16874153, 16874145;0.704;Q1;22;6;73;193;117;69;1.41;32.17;Germany;Western Europe;SpringerOpen;2006-2017;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Computer Science (miscellaneous) (Q1); Multidisciplinary (Q1); Computational Mathematics (Q2); Computer Science Applications (Q2); Medicine (miscellaneous) (Q2); Signal Processing (Q2); Statistics and Probability (Q3)"
7;23100;Proceedings of the Japan Academy Series B: Physical and Biological Sciences;journal;13492896, 03862208;0.699;Q1;59;66;103;4525;202;103;2.16;68.56;Japan;Asiatic Region;Japan Academy;1977-2021;"Agricultural and Biological Sciences (miscellaneous) (Q1); Multidisciplinary (Q1); Medicine (miscellaneous) (Q2); Physics and Astronomy (miscellaneous) (Q2)"
8;12337;International Journal of Bifurcation and Chaos in Applied Sciences and Engineering;journal;17936551, 02181274;0.67;Q1;107;289;816;7580;940;810;1.04;26.23;Singapore;Asiatic Region;World Scientific Publishing Co. Pte Ltd;1996-2021;"Engineering (miscellaneous) (Q1); Multidisciplinary (Q1); Applied Mathematics (Q2); Modeling and Simulation (Q2)"
9;24197;Scientific American;journal;00368733;0.645;Q1;94;336;961;82;745;454;0.73;0.24;United States;Northern America;Scientific American Inc.;1947-1950, 1958-2020;Multidisciplinary (Q1)
10;23697;Science Progress;journal;20477163, 00368504;0.547;Q1;37;18;60;874;76;47;0.93;48.56;United Kingdom;Western Europe;Science Reviews Ltd;1946-1949, 1955, 1957, 1960-1963, 1965-1972, 1974-1993, 1995-2021;Multidisciplinary (Q1)
