Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2011);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;25669;Journal of Clinical Periodontology;journal;1600051X, 03036979;2.649;Q1;159;163;453;7813;2131;439;3.51;47.93;Denmark;Western Europe;Blackwell Munksgaard;1974-2021;Periodontics (Q1)
2;24408;Clinical Oral Implants Research;journal;16000501, 09057161;2.373;Q1;171;171;515;6517;1940;511;3.31;38.11;Denmark;Western Europe;Blackwell Munksgaard;1990-2021;Oral Surgery (Q1)
3;24936;Dental Materials;journal;01095641, 18790097;2.179;Q1;159;170;606;6749;2459;604;3.53;39.7;United Kingdom;Western Europe;Elsevier Science;1985-2021;"Dentistry (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1); Mechanics of Materials (Q1)"
4;25610;International Endodontic Journal;journal;13652591, 01432885;1.911;Q1;127;142;431;5186;1121;404;2.49;36.52;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1967-1972, 1974-2021;Dentistry (miscellaneous) (Q1)
5;22913;Periodontology 2000;journal;09066713, 16000757;1.89;Q1;132;42;113;4985;542;112;5.04;118.69;Denmark;Western Europe;Blackwell Munksgaard;1993-2021;Periodontics (Q1)
6;24403;Clinical Implant Dentistry and Related Research;journal;15230899;1.795;Q1;90;39;139;1271;361;136;2.42;32.59;United States;Northern America;Wiley-Blackwell;1999-2021;"Dentistry (miscellaneous) (Q1); Oral Surgery (Q1)"
7;25688;Journal of Endodontics;journal;00992399, 18783554;1.666;Q1;160;319;968;9712;3364;897;3.36;30.45;United States;Northern America;Elsevier Inc.;1975-2021;Dentistry (miscellaneous) (Q1)
8;26173;Journal of Periodontology;journal;00223492, 19433670;1.643;Q1;164;209;815;8026;2547;746;2.79;38.4;United States;Northern America;"John Wiley &amp; Sons Inc.";1945-1951, 1965-2021;Periodontics (Q1)
9;25686;Journal of Dentistry;journal;03005712;1.635;Q1;124;143;495;5228;1520;471;3.07;36.56;Netherlands;Western Europe;Elsevier BV;1972-2021;Dentistry (miscellaneous) (Q1)
10;25684;Journal of Dental Research;journal;00220345;1.514;Q1;192;229;626;8099;2479;594;3.64;35.37;United States;Northern America;SAGE Publications Inc.;1919-1924, 1927-1935, 1937-2021;Dentistry (miscellaneous) (Q1)
11;25615;International Journal of Oral and Maxillofacial Implants;journal;08822786;1.411;Q1;145;171;421;6003;1020;405;2.17;35.11;United States;Northern America;Quintessence Publishing Company;1986-2021;"Medicine (miscellaneous) (Q1); Oral Surgery (Q1)"
12;24388;Caries Research;journal;00086568, 1421976X;1.406;Q1;105;87;188;3360;617;176;2.66;38.62;Switzerland;Western Europe;S. Karger AG;1967-2021;Dentistry (miscellaneous) (Q1)
13;24413;Community Dentistry and Oral Epidemiology;journal;03015661, 16000528;1.349;Q1;106;63;188;2123;527;186;2.35;33.7;Denmark;Western Europe;Blackwell Munksgaard;1973-2021;"Dentistry (miscellaneous) (Q1); Public Health, Environmental and Occupational Health (Q1)"
14;23807;American Journal of Orthodontics and Dentofacial Orthopedics;journal;10976752, 08895406;1.247;Q1;129;463;1105;9956;1623;844;1.26;21.5;United States;Northern America;Mosby Inc.;1986-2021;Orthodontics (Q1)
15;12628;Oral Oncology;journal;18790593, 13688375;1.242;Q1;121;217;590;6913;1956;527;3.09;31.86;United Kingdom;Western Europe;Elsevier Ltd.;1996-2021;"Oncology (Q1); Oral Surgery (Q1); Cancer Research (Q2)"
16;25637;International Journal of Prosthodontics;journal;11399791, 08932174;1.224;Q1;99;94;295;1720;498;276;1.58;18.3;United States;Northern America;Quintessence Publishing Company;1988-2021;"Medicine (miscellaneous) (Q1); Oral Surgery (Q1)"
