Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2017);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;21318;Nature Reviews Immunology;journal;14741741, 14741733;28.786;Q1;417;144;448;8241;8302;184;17.43;57.23;United Kingdom;Western Europe;Nature Publishing Group;2001-2021;"Immunology (Q1); Medicine (miscellaneous) (Q1)"
2;20651;Annual Review of Immunology;journal;15453278, 07320582;21.681;Q1;309;19;71;3515;2180;71;24.24;185;United States;Northern America;Annual Reviews Inc.;1983-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
3;16115;Nature Biotechnology;journal;15461696, 10870156;18.252;Q1;463;347;1044;5873;14534;582;12.3;16.93;United Kingdom;Western Europe;Nature Publishing Group;1989-2021;"Applied Microbiology and Biotechnology (Q1); Bioengineering (Q1); Biomedical Engineering (Q1); Biotechnology (Q1); Molecular Medicine (Q1)"
4;20313;Nature Reviews Microbiology;journal;17401534, 17401526;17.634;Q1;323;143;421;7924;5978;199;14.68;55.41;United Kingdom;Western Europe;Nature Publishing Group;2003-2021;Immunology and Microbiology (miscellaneous)  (Q1)
5;21315;Nature Immunology;journal;15292908, 15292916;14.007;Q1;403;242;555;7839;8771;504;16.18;32.39;United Kingdom;Western Europe;Nature Publishing Group;2000-2021;Immunology (Q1)
6;20798;Immunity;journal;10974180, 10747613;13.393;Q1;417;233;736;11010;12462;727;14.7;47.25;United States;Northern America;Cell Press;1994-2021;"Immunology (Q1); Immunology and Allergy (Q1); Infectious Diseases (Q1)"
7;19651;Clinical Microbiology Reviews;journal;08938512, 10986618;11.301;Q1;296;32;106;9433;2597;105;22.3;294.78;United States;Northern America;American Society for Microbiology;1988-2021;"Epidemiology (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Infectious Diseases (Q1); Microbiology (medical) (Q1); Public Health, Environmental and Occupational Health (Q1)"
8;5300152732;Cell Host and Microbe;journal;19313128;9.146;Q1;201;200;583;7808;7022;571;12.06;39.04;United States;Northern America;Cell Press;2007-2021;"Cancer Research (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Microbiology (Q1); Molecular Biology (Q1); Parasitology (Q1); Virology (Q1)"
9;21272;Journal of Experimental Medicine;journal;00221007, 15409538;8.615;Q1;462;246;620;13041;6222;546;9.81;53.01;United States;Northern America;Rockefeller University Press;1909-1910, 1929, 1938, 1945-2021;"Immunology (Q1); Immunology and Allergy (Q1); Medicine (miscellaneous) (Q1)"
10;4700152228;Molecular Systems Biology;journal;17444292;8.504;Q1;156;64;177;3742;1556;167;7.75;58.47;United States;Northern America;Wiley-Blackwell;2005-2021;"Agricultural and Biological Sciences (miscellaneous) (Q1); Applied Mathematics (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Computational Theory and Mathematics (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Information Systems (Q1); Medicine (miscellaneous) (Q1)"
11;19136;Annals of the Rheumatic Diseases;journal;00034967, 14682060;7.699;Q1;257;346;1266;10555;11341;933;8.68;30.51;United Kingdom;Western Europe;BMJ Publishing Group;1945-1948, 1950-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology (Q1); Immunology and Allergy (Q1); Rheumatology (Q1)"
12;20278;Microbiology and Molecular Biology Reviews;journal;10985557, 10922172;7.524;Q1;256;20;82;4455;1285;81;14.39;222.75;United States;Northern America;American Society for Microbiology;1997-2021;"Immunology and Microbiology (miscellaneous)  (Q1); Molecular Biology (Q1)"
13;21365;Trends in Immunology;journal;14714906, 14714981;7.364;Q1;236;91;275;7224;3098;250;10.92;79.38;United Kingdom;Western Europe;Elsevier Ltd.;1987-1990, 1993-1994, 2001-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
14;19614;Annual Review of Microbiology;journal;00664227, 15453251;7.361;Q1;199;38;77;4690;949;77;11.12;123.42;United States;Northern America;Annual Reviews Inc.;1948, 1950-1958, 1960, 1962-2020;Microbiology (Q1)
15;21100773752;Nature Microbiology;journal;20585276;7.139;Q1;102;194;259;7449;2162;213;8.35;38.4;United Kingdom;Western Europe;Nature Publishing Group;2016-2021;"Applied Microbiology and Biotechnology (Q1); Cell Biology (Q1); Genetics (Q1); Immunology (Q1); Microbiology (Q1); Microbiology (medical) (Q1)"
16;21100242814;eLife;journal;2050084X;7.121;Q1;161;1449;2856;88332;21645;2769;7.14;60.96;United Kingdom;Western Europe;eLife Sciences Publications;2012-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1); Neuroscience (miscellaneous) (Q1)"
17;19708;FEMS Microbiology Reviews;journal;01686445, 15746976;7.063;Q1;223;74;149;9297;2013;144;11.94;125.64;United Kingdom;Western Europe;Oxford University Press;1985-2021;"Infectious Diseases (Q1); Microbiology (Q1)"
