Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2019);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;21100826569;Nature Reviews Chemistry;journal;23973358;15.61;Q1;67;83;141;6916;2563;78;18.18;83.33;United Kingdom;Western Europe;Nature Publishing Group;2017-2021;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1)"
2;5200152704;Nature Nanotechnology;journal;17483387, 17483395;15.555;Q1;368;260;728;7168;16152;524;19.81;27.57;United Kingdom;Western Europe;Nature Publishing Group;2006-2021;"Atomic and Molecular Physics, and Optics (Q1); Bioengineering (Q1); Biomedical Engineering (Q1); Condensed Matter Physics (Q1); Electrical and Electronic Engineering (Q1); Materials Science (miscellaneous) (Q1); Nanoscience and Nanotechnology (Q1)"
3;16115;Nature Biotechnology;journal;15461696, 10870156;12.565;Q1;463;356;1019;7210;11698;680;10.31;20.25;United Kingdom;Western Europe;Nature Publishing Group;1989-2021;"Applied Microbiology and Biotechnology (Q1); Bioengineering (Q1); Biomedical Engineering (Q1); Biotechnology (Q1); Molecular Medicine (Q1)"
4;21100862548;Nature Catalysis;journal;25201158;11.104;Q1;84;184;178;6316;2957;135;16.61;34.33;United States;Northern America;Nature Publishing Group;2018-2021;"Biochemistry (Q1); Bioengineering (Q1); Catalysis (Q1); Process Chemistry and Technology (Q1)"
5;18100156701;Nature Chemistry;journal;17554330, 17554349;9.927;Q1;249;196;661;6494;10662;565;15.41;33.13;United Kingdom;Western Europe;Nature Publishing Group;2009-2021;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1)"
6;21100901949;Nano Futures;journal;23991984;8.711;Q1;16;17;56;2226;180;3;3.21;130.94;United Kingdom;Western Europe;Institute of Physics Publishing;2017-2021;"Atomic and Molecular Physics, and Optics (Q1); Bioengineering (Q1); Biomedical Engineering (Q1); Chemistry (miscellaneous) (Q1); Electrical and Electronic Engineering (Q1); Materials Science (miscellaneous) (Q1)"
7;27538;Progress in Energy and Combustion Science;journal;03601285;8.477;Q1;196;31;83;9662;2906;82;32.28;311.68;United Kingdom;Western Europe;Elsevier BV;1975-2022;"Chemical Engineering (miscellaneous) (Q1); Energy Engineering and Power Technology (Q1); Fuel Technology (Q1)"
8;12000154482;Annual Review of Biophysics;journal;19361238, 1936122X;7.456;Q1;163;23;70;3321;848;70;12;144.39;United States;Northern America;Annual Reviews Inc.;2008-2021;"Biochemistry (Q1); Bioengineering (Q1); Biophysics (Q1); Cell Biology (Q1); Structural Biology (Q1)"
9;22680;Journal of the American Chemical Society;journal;15205126, 00027863;6.976;Q1;644;2494;7449;138790;111372;7442;14.68;55.65;United States;Northern America;American Chemical Society;1879-2021;"Biochemistry (Q1); Catalysis (Q1); Chemistry (miscellaneous) (Q1); Colloid and Surface Chemistry (Q1)"
10;4700152457;Nano Today;journal;17480132;6.198;Q1;155;58;147;9149;2755;139;17.95;157.74;Netherlands;Western Europe;Elsevier;1970, 2006-2021;"Bioengineering (Q1); Biomedical Engineering (Q1); Biotechnology (Q1); Materials Science (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Nanoscience and Nanotechnology (Q1); Pharmaceutical Science (Q1)"
11;21100788876;Chem;journal;24519294;6.144;Q1;102;227;514;10792;6372;455;12.38;47.54;United States;Northern America;Elsevier Inc.;2016-2021;"Biochemistry (Q1); Biochemistry (medical) (Q1); Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1); Environmental Chemistry (Q1); Materials Chemistry (Q1)"
12;21100831443;Nature Biomedical Engineering;journal;2157846X;5.887;Q1;75;142;291;5005;2824;226;9.7;35.25;United States;Northern America;Nature Publishing Group;2017-2021;"Bioengineering (Q1); Biomedical Engineering (Q1); Biotechnology (Q1); Computer Science Applications (Q1); Medicine (miscellaneous) (Q1)"
13;17853;Nano Letters;journal;15306992, 15306984;5.786;Q1;511;1162;3402;54439;41941;3396;11.52;46.85;United States;Northern America;American Chemical Society;2001-2021;"Bioengineering (Q1); Chemistry (miscellaneous) (Q1); Condensed Matter Physics (Q1); Materials Science (miscellaneous) (Q1); Mechanical Engineering (Q1); Nanoscience and Nanotechnology (Q1)"
14;22687;Angewandte Chemie - International Edition;journal;14337851, 15213773;5.438;Q1;579;3003;8503;170705;106101;8268;12.47;56.84;United Kingdom;Western Europe;John Wiley and Sons Ltd;1962-2021;"Catalysis (Q1); Chemistry (miscellaneous) (Q1)"
15;21100470165;Advanced Science;journal;21983844;5.133;Q1;128;528;692;34879;10658;683;15.51;66.06;Germany;Western Europe;Wiley-VCH Verlag;2014-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Chemical Engineering (miscellaneous) (Q1); Engineering (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Physics and Astronomy (miscellaneous) (Q1)"
16;21100824912;ACS Central Science;journal;23747951, 23747943;4.964;Q1;95;244;582;11103;5721;533;9.73;45.5;United States;Northern America;American Chemical Society;2015-2021;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1)"
17;21100403931;Materials Horizons;journal;20516347, 20516355;4.798;Q1;95;196;294;14453;4120;292;12.57;73.74;United Kingdom;Western Europe;Royal Society of Chemistry;2014-2021;"Electrical and Electronic Engineering (Q1); Materials Science (miscellaneous) (Q1); Mechanics of Materials (Q1); Process Chemistry and Technology (Q1)"
18;19700188320;ACS Catalysis;journal;21555435;4.633;Q1;231;1168;3224;79496;40837;3170;12.46;68.06;United States;Northern America;American Chemical Society;2011-2021;"Catalysis (Q1); Chemistry (miscellaneous) (Q1)"
