Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2011);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;23571;Science;journal;10959203, 00368075;14.238;Q1;1229;2093;6783;33793;95787;4335;13.65;16.15;United States;Northern America;American Association for the Advancement of Science;1880-1881, 1883-2021;"History and Philosophy of Science (Q1); Multidisciplinary (Q1)"
2;13443;Psychological Bulletin;journal;00332909, 19391455;7.328;Q1;328;56;148;8369;2310;145;13.89;149.45;United States;Northern America;American Psychological Association;1904-2021;"History and Philosophy of Science (Q1); Psychology (miscellaneous) (Q1)"
3;16036;Administrative Science Quarterly;journal;00018392, 19303815;7.138;Q1;191;22;57;1568;376;54;5.79;71.27;United States;Northern America;Johnson School at Cornell University;1975-1987, 1989-1990, 1993-1994, 1996-2021;"Arts and Humanities (miscellaneous) (Q1); Public Administration (Q1); Sociology and Political Science (Q1)"
4;22899;Journal of Consumer Research;journal;00935301, 15375277;4.912;Q1;194;74;232;4070;1171;231;4.17;55;United Kingdom;Western Europe;Oxford University Press;1977-1978, 1984, 1996-2021;"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1)"
5;13467;Psychological Review;journal;19391471, 0033295X;4.882;Q1;220;34;177;3232;1438;174;7.41;95.06;United States;Northern America;American Psychological Association;1894-2021;"History and Philosophy of Science (Q1); Psychology (miscellaneous) (Q1)"
6;28973;Journal of Econometrics;journal;03044076;4.303;Q1;166;145;413;5446;995;401;1.7;37.56;Netherlands;Western Europe;Elsevier BV;1973-2021;"Applied Mathematics (Q1); Economics and Econometrics (Q1); History and Philosophy of Science (Q1)"
7;32383;Cultural Anthropology;journal;08867356, 15481360;4.018;Q1;80;35;64;1375;324;64;4.22;39.29;United States;Northern America;American Anthropological Association;1986-2021;"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1)"
8;26239;Quaternary Science Reviews;journal;02773791;3.216;Q1;192;278;714;24229;3593;683;4.48;87.15;United Kingdom;Western Europe;Elsevier Ltd.;1982-2021;"Archeology (Q1); Archeology (arts and humanities) (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Geology (Q1); Global and Planetary Change (Q1)"
9;22845;Radiocarbon;journal;00338222;3.157;Q1;86;58;282;1968;865;275;3.17;33.93;United States;Northern America;Cambridge University Press;1980, 1982, 1989-2021;"Archeology (arts and humanities) (Q1); Earth and Planetary Sciences (miscellaneous) (Q1)"
10;13461;Psychological Methods;journal;1082989X, 19391463;3.138;Q1;162;31;75;1538;357;72;4.46;49.61;United States;Northern America;American Psychological Association;1996-2021;"History and Philosophy of Science (Q1); Psychology (miscellaneous) (Q1)"
