Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2015);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;23571;Science;journal;10959203, 00368075;12.872;Q1;1229;2024;6238;36500;98003;4780;15.85;18.03;United States;Northern America;American Association for the Advancement of Science;1880-1881, 1883-2021;"History and Philosophy of Science (Q1); Multidisciplinary (Q1)"
2;16036;Administrative Science Quarterly;journal;00018392, 19303815;10.532;Q1;191;24;60;2294;342;55;5.73;95.58;United States;Northern America;Johnson School at Cornell University;1975-1987, 1989-1990, 1993-1994, 1996-2021;"Arts and Humanities (miscellaneous) (Q1); Public Administration (Q1); Sociology and Political Science (Q1)"
3;13443;Psychological Bulletin;journal;00332909, 19391455;8.354;Q1;328;43;174;10337;2574;149;13.13;240.4;United States;Northern America;American Psychological Association;1904-2021;"History and Philosophy of Science (Q1); Psychology (miscellaneous) (Q1)"
4;13461;Psychological Methods;journal;1082989X, 19391463;5.94;Q1;162;31;101;1762;862;96;5.54;56.84;United States;Northern America;American Psychological Association;1996-2021;"History and Philosophy of Science (Q1); Psychology (miscellaneous) (Q1)"
5;13467;Psychological Review;journal;19391471, 0033295X;5.485;Q1;220;36;104;4422;877;97;7.93;122.83;United States;Northern America;American Psychological Association;1894-2021;"History and Philosophy of Science (Q1); Psychology (miscellaneous) (Q1)"
6;15670;Journal of Peasant Studies;journal;03066150, 17439361;5.371;Q1;90;58;146;4110;1058;134;4.65;70.86;United Kingdom;Western Europe;Routledge;1973-2021;"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Cultural Studies (Q1)"
7;22899;Journal of Consumer Research;journal;00935301, 15375277;4.977;Q1;194;47;260;3068;1349;251;4.61;65.28;United Kingdom;Western Europe;Oxford University Press;1977-1978, 1984, 1996-2021;"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1)"
8;26107;Philosophical Review, The;journal;00318108;3.987;Q1;60;10;41;472;85;40;2.28;47.2;United States;Northern America;Duke University Press;1970, 1977-1978, 1984, 1996-2021;Philosophy (Q1)
9;28973;Journal of Econometrics;journal;03044076;3.972;Q1;166;198;422;8125;910;411;1.8;41.04;Netherlands;Western Europe;Elsevier BV;1973-2021;"Applied Mathematics (Q1); Economics and Econometrics (Q1); History and Philosophy of Science (Q1)"
10;22845;Radiocarbon;journal;00338222;3.548;Q1;86;87;396;3696;1715;389;5.05;42.48;United States;Northern America;Cambridge University Press;1980, 1982, 1989-2021;"Archeology (arts and humanities) (Q1); Earth and Planetary Sciences (miscellaneous) (Q1)"
11;23574;Public Opinion Quarterly;journal;0033362X, 15375331;2.954;Q1;108;41;128;1797;341;126;1.91;43.83;United Kingdom;Western Europe;Oxford University Press;1937-2020;"Communication (Q1); History (Q1); History and Philosophy of Science (Q1); Social Sciences (miscellaneous) (Q1); Sociology and Political Science (Q1)"
12;5700169428;Nous;journal;14680068, 00294624;2.886;Q1;73;40;105;1593;235;105;2.04;39.83;United States;Northern America;Wiley-Blackwell;1989, 1996-2021;Philosophy (Q1)
13;26239;Quaternary Science Reviews;journal;02773791;2.874;Q1;192;335;931;32394;4580;895;4.58;96.7;United Kingdom;Western Europe;Elsevier Ltd.;1982-2021;"Archeology (Q1); Archeology (arts and humanities) (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Geology (Q1); Global and Planetary Change (Q1)"
14;22717;Business Ethics Quarterly;journal;1052150X;2.657;Q1;81;24;68;1775;296;62;2.95;73.96;United Kingdom;Western Europe;Cambridge University Press;1993, 1996-2021;"Business, Management and Accounting (miscellaneous) (Q1); Economics and Econometrics (Q1); Philosophy (Q1)"
15;14925;Gender and Society;journal;08912432, 15523977;2.597;Q1;109;36;106;1964;394;105;3.26;54.56;United States;Northern America;SAGE Publications Inc.;1987-2021;"Arts and Humanities (miscellaneous) (Q1); Gender Studies (Q1); Sociology and Political Science (Q1)"
16;12711;Multivariate Behavioral Research;journal;00273171, 15327906;2.522;Q1;84;61;107;2252;323;105;1.58;36.92;United States;Northern America;Psychology Press Ltd;1966-2021;"Arts and Humanities (miscellaneous) (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1); Statistics and Probability (Q1)"
17;24826;Journal of Philosophy;journal;0022362X, 19398549;2.502;Q1;56;31;91;1060;151;79;1.33;34.19;United States;Northern America;Journal of Philosophy, Inc.;1977, 1980, 1989-1990, 2002-2020;Philosophy (Q1)
