Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2003);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;18316;Journal of Veterinary Internal Medicine;journal;19391676, 08916640;1.306;Q1;110;131;293;4390;598;269;1.86;33.51;United States;Northern America;Wiley-Blackwell;1987-2021;"Medicine (miscellaneous) (Q1); Veterinary (miscellaneous) (Q1)"
2;19574;Veterinary Surgery;journal;1532950X, 01613499;1.213;Q1;82;71;202;2006;280;202;1.28;28.25;United States;Northern America;Wiley-Blackwell;1972-2021;Veterinary (miscellaneous) (Q1)
3;22916;Medical Mycology;journal;13693786, 14602709;1.186;Q1;92;67;248;2228;689;245;2.2;33.25;United Kingdom;Western Europe;Oxford University Press;1962-2021;"Infectious Diseases (Q1); Medicine (miscellaneous) (Q1); Veterinary (miscellaneous) (Q1)"
4;21376;Vaccine;journal;0264410X, 18732518;1.153;Q1;191;654;1597;21321;5232;1526;3.15;32.6;Netherlands;Western Europe;Elsevier BV;1983-2021;"Immunology and Microbiology (miscellaneous)  (Q1); Infectious Diseases (Q1); Public Health, Environmental and Occupational Health (Q1); Veterinary (miscellaneous) (Q1); Molecular Medicine (Q2)"
5;4700151709;Journal of Veterinary Cardiology;journal;17602734, 18750834;1.029;Q1;39;14;27;363;22;21;0.47;25.93;Netherlands;Western Europe;Elsevier;1999-2021;"Veterinary (miscellaneous) (Q1); Physiology (Q2)"
6;17102;Journal of the American Animal Hospital Association;journal;15473317, 05872871;0.94;Q1;69;79;250;1691;270;232;1.02;21.41;United States;Northern America;American Animal Hospital Association;1973-2021;Small Animals (Q1)
7;17777;Equine Veterinary Journal;journal;20423306, 04251644;0.929;Q1;92;134;354;3176;573;324;1.48;23.7;United States;Northern America;Wiley-Blackwell;1968-2021;"Equine (Q1); Medicine (miscellaneous) (Q1)"
8;20882;Veterinary Microbiology;journal;03781135, 18732542;0.905;Q1;135;204;664;6090;1239;659;1.64;29.85;Netherlands;Western Europe;Elsevier;1976-2021;"Medicine (miscellaneous) (Q1); Veterinary (miscellaneous) (Q1); Microbiology (Q2)"
9;17755;Domestic Animal Endocrinology;journal;18790054, 07397240;0.875;Q1;77;59;160;2302;402;160;2.64;39.02;United States;Northern America;Elsevier Inc.;1984-2022;"Animal Science and Zoology (Q1); Food Animals (Q1); Endocrinology (Q2)"
10;3300147807;Livestock Science;journal;18711413;0.855;Q1;116;151;424;5317;569;417;1.14;35.21;Netherlands;Western Europe;Elsevier;2006-2021;"Animal Science and Zoology (Q1); Veterinary (miscellaneous) (Q1)"
11;18838;Preventive Veterinary Medicine;journal;01675877, 18731716;0.846;Q1;100;105;300;2973;410;299;1.09;28.31;Netherlands;Western Europe;Elsevier;1982-2021;"Animal Science and Zoology (Q1); Food Animals (Q1)"
12;29580;Journal of Comparative Pathology;journal;00219975, 15323129;0.842;Q1;74;78;250;2524;386;250;1.38;32.36;United Kingdom;Western Europe;W.B. Saunders Ltd;1950-2021;"Pathology and Forensic Medicine (Q1); Veterinary (miscellaneous) (Q1)"
13;19538;Veterinary Pathology;journal;15442217, 03009858;0.842;Q1;94;111;330;2818;521;312;1.33;25.39;United States;Northern America;SAGE Publications Ltd;1964-2021;Veterinary (miscellaneous) (Q1)
14;17121;American Journal of Veterinary Research;journal;19435681, 00029645;0.841;Q1;94;224;881;7332;1217;866;1.29;32.73;United States;Northern America;American Veterinary Medical Association;1945-1947, 1949-2021;"Medicine (miscellaneous) (Q1); Veterinary (miscellaneous) (Q1)"
15;17123;Journal of the American Veterinary Medical Association;journal;00031488, 1943569X;0.837;Q1;116;488;1452;6593;1479;1220;0.95;13.51;United States;Northern America;American Veterinary Medical Association;1945-2021;Veterinary (miscellaneous) (Q1)
16;13527;Journal of Fish Diseases;journal;13652761, 01407775;0.825;Q1;88;79;216;2344;299;213;1.25;29.67;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1978-2021;"Veterinary (miscellaneous) (Q1); Aquatic Science (Q2)"
17;19537;Veterinary Parasitology;journal;03044017, 18732550;0.81;Q1;131;256;732;6979;1251;724;1.72;27.26;Netherlands;Western Europe;Elsevier;1975-2021;"Medicine (miscellaneous) (Q1); Veterinary (miscellaneous) (Q1); Parasitology (Q2)"
18;18313;Journal of Veterinary Diagnostic Investigation;journal;19434936, 10406387;0.806;Q1;80;105;332;2151;474;332;1.09;20.49;United States;Northern America;SAGE Publications Inc.;1989-2021;Veterinary (miscellaneous) (Q1)
19;17689;Avian Pathology;journal;03079457, 14653338;0.805;Q1;86;72;213;2362;311;208;1.32;32.81;United Kingdom;Western Europe;Taylor and Francis Ltd.;1972-2021;"Animal Science and Zoology (Q1); Food Animals (Q1); Immunology and Microbiology (miscellaneous)  (Q2)"
20;20491;Journal of Medical Entomology;journal;00222585;0.741;Q1;104;154;450;4302;612;449;1.35;27.94;United States;Northern America;Oxford University Press;1964-2021;"Insect Science (Q1); Veterinary (miscellaneous) (Q1); Infectious Diseases (Q2); Parasitology (Q2)"
21;19555;Veterinary Research;journal;09284249, 12979716;0.727;Q1;109;58;159;2888;282;156;1.65;49.79;United Kingdom;Western Europe;BioMed Central Ltd.;1993-2021;Veterinary (miscellaneous) (Q1)
22;19516;Veterinary Clinics of North America - Small Animal Practice;journal;01955616, 18781306;0.699;Q1;73;75;220;4233;204;211;0.65;56.44;United Kingdom;Western Europe;W.B. Saunders Ltd;1978-2021;Small Animals (Q1)
23;24609;Applied Animal Behaviour Science;journal;01681591;0.674;Q1;116;127;363;4280;518;357;1.23;33.7;Netherlands;Western Europe;Elsevier;1984-2021;"Animal Science and Zoology (Q1); Food Animals (Q1)"
24;18903;Theriogenology;journal;0093691X, 18793231;0.67;Q1;137;288;890;9766;1651;874;1.55;33.91;United States;Northern America;Elsevier Inc.;1974-2021;"Animal Science and Zoology (Q1); Equine (Q1); Food Animals (Q1); Small Animals (Q1)"
25;19551;Veterinary Radiology and Ultrasound;journal;17408261, 10588183;0.67;Q1;63;102;267;2121;262;264;0.78;20.79;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1992-2021;Veterinary (miscellaneous) (Q1)
26;21288;Acta Tropica;journal;18736254, 0001706X;0.667;Q1;106;166;383;5247;607;376;1.37;31.61;Netherlands;Western Europe;Elsevier;1945-2021;"Veterinary (miscellaneous) (Q1); Infectious Diseases (Q2); Insect Science (Q2); Parasitology (Q2)"
27;19520;Veterinary Immunology and Immunopathology;journal;01652427, 18732534;0.665;Q1;98;114;453;3807;828;451;1.82;33.39;Netherlands;Western Europe;Elsevier;1979-2021;"Veterinary (miscellaneous) (Q1); Immunology (Q3)"
28;36360;Animal Reproduction Science;journal;03784320, 18732232;0.644;Q2;110;99;388;4915;721;386;1.3;49.65;Netherlands;Western Europe;Elsevier;1936, 1978-2021;"Animal Science and Zoology (Q1); Medicine (miscellaneous) (Q1); Endocrinology (Q2); Food Animals (Q2)"
29;17726;Canadian Journal of Veterinary Research;journal;08309000;0.642;Q1;53;53;134;1297;185;134;1.3;24.47;Canada;Northern America;Canadian Veterinary Medical Association;1986-2021;"Medicine (miscellaneous) (Q1); Veterinary (miscellaneous) (Q1)"
30;54033;Feline Practice;journal;10576614;0.633;Q1;15;0;10;0;10;10;0;0;United States;Northern America;Veterinary Practice Publishing Co.;1996-2000;Small Animals (Q1)
31;17687;Avian Diseases;journal;00052086;0.624;Q2;83;218;421;4436;522;421;1.02;20.35;United States;Northern America;American Association of Avian Pathologists;1963, 1965-2021;"Animal Science and Zoology (Q1); Food Animals (Q2); Immunology and Microbiology (miscellaneous)  (Q2)"
32;17778;Medical and Veterinary Entomology;journal;0269283X, 13652915;0.614;Q1;86;64;190;2278;250;190;1.08;35.59;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1987-2021;"Veterinary (miscellaneous) (Q1); Ecology, Evolution, Behavior and Systematics (Q2); Insect Science (Q2); Parasitology (Q2)"
33;18300;Journal of Small Animal Practice;journal;00224510, 17485827;0.594;Q1;71;124;366;1881;296;355;0.65;15.17;United States;Northern America;Wiley-Blackwell;1960-2021;Small Animals (Q1)
