Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (1999);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;20651;Annual Review of Immunology;journal;15453278, 07320582;43.02;Q1;309;29;81;5236;4116;81;47.65;180.55;United States;Northern America;Annual Reviews Inc.;1983-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
2;20798;Immunity;journal;10974180, 10747613;22.298;Q1;417;151;438;7770;9207;438;20.43;51.46;United States;Northern America;Cell Press;1994-2021;"Immunology (Q1); Immunology and Allergy (Q1); Infectious Diseases (Q1)"
3;17435;EMBO Journal;journal;02614189, 14602075;15.002;Q1;405;666;2150;35212;29859;2150;13.88;52.87;Germany;Western Europe;Wiley-Blackwell;1982-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Neuroscience (miscellaneous) (Q1)"
4;20278;Microbiology and Molecular Biology Reviews;journal;10985557, 10922172;13.69;Q1;256;37;104;10337;1983;104;18.81;279.38;United States;Northern America;American Society for Microbiology;1997-2021;"Immunology and Microbiology (miscellaneous)  (Q1); Molecular Biology (Q1)"
5;21272;Journal of Experimental Medicine;journal;00221007, 15409538;12.049;Q1;462;400;1478;17985;22949;1432;15.04;44.96;United States;Northern America;Rockefeller University Press;1909-1910, 1929, 1938, 1945-2021;"Immunology (Q1); Immunology and Allergy (Q1); Medicine (miscellaneous) (Q1)"
6;18797;Current Opinion in Immunology;journal;09527915;7.932;Q1;199;107;346;4476;3348;312;9.89;41.83;United Kingdom;Western Europe;Elsevier Ltd.;1988-2022;"Immunology (Q1); Immunology and Allergy (Q1)"
7;20151;Advances in Immunology;book series;00652776, 15578445;7.208;Q1;110;16;74;4720;702;74;8.13;295;United States;Northern America;Academic Press Inc.;1961, 1963-1964, 1966-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
8;21365;Trends in Immunology;journal;14714906, 14714981;7.177;Q1;236;137;432;4932;4887;252;11.31;36;United Kingdom;Western Europe;Elsevier Ltd.;1987-1990, 1993-1994, 2001-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
9;19614;Annual Review of Microbiology;journal;00664227, 15453251;6.335;Q1;199;21;72;3270;709;70;7.73;155.71;United States;Northern America;Annual Reviews Inc.;1948, 1950-1958, 1960, 1962-2020;Microbiology (Q1)
10;17421;Cytokine and Growth Factor Reviews;journal;18790305, 13596101;5.531;Q1;168;18;83;2322;664;78;6.43;129;United Kingdom;Western Europe;Elsevier BV;1990-1992, 1994-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Endocrinology, Diabetes and Metabolism (Q1); Immunology (Q1); Immunology and Allergy (Q1)"
11;21359;Seminars in Immunology;journal;10445323, 10963618;5.067;Q1;131;47;142;2766;722;137;5.92;58.85;United States;Northern America;Academic Press Inc.;1989-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
12;19651;Clinical Microbiology Reviews;journal;08938512, 10986618;4.91;Q1;296;34;103;7799;1301;100;13.62;229.38;United States;Northern America;American Society for Microbiology;1988-2021;"Epidemiology (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Infectious Diseases (Q1); Microbiology (medical) (Q1); Public Health, Environmental and Occupational Health (Q1)"
13;20810;Immunological Reviews;journal;01052896, 1600065X;4.773;Q1;234;128;293;12414;2016;290;6.92;96.98;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1969-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
14;21275;Journal of Immunology;journal;15506606, 00221767;4.568;Q1;387;1836;4494;84313;33179;4477;7.06;45.92;United States;Northern America;American Association of Immunologists;1945-2021;Immunology (Q1)
15;25454;Blood;journal;15280020, 00064971;4.458;Q1;484;1092;3713;45585;27283;3318;7.06;41.74;United States;Northern America;Elsevier BV;1946-2021;"Biochemistry (Q1); Cell Biology (Q1); Hematology (Q1); Immunology (Q1)"
16;20298;Molecular Microbiology;journal;13652958, 0950382X;4.323;Q1;254;514;1405;22239;8403;1320;5.99;43.27;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1987-2021;"Microbiology (Q1); Molecular Biology (Q1)"
17;20250;Journal of Virology;journal;10985514, 0022538X;4.092;Q1;304;1251;3704;56159;21548;3701;5.8;44.89;United States;Northern America;American Society for Microbiology;1967-2021;"Immunology (Q1); Insect Science (Q1); Microbiology (Q1); Virology (Q1)"
18;20752;Critical Reviews in Immunology;journal;10408401;3.959;Q1;77;20;78;4077;493;77;5.64;203.85;United States;Northern America;Begell House Inc.;1980-2021;Immunology (Q1)
19;20779;European Journal of Immunology;journal;00142980, 15214141;3.647;Q1;209;440;1403;16152;7865;1403;5.56;36.71;Germany;Western Europe;Wiley-VCH Verlag;1971-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
20;19602;Advances in Microbial Physiology;book series;00652911;3.223;Q1;67;6;21;1248;115;21;5.6;208;United States;Northern America;Academic Press Inc.;1967-1969, 1971-2021;"Microbiology (Q1); Physiology (Q1)"
21;19604;Advances in Virus Research;book series;15578399, 00653527;3.176;Q1;92;44;40;4243;253;40;5.78;96.43;United States;Northern America;Academic Press Inc.;1953-1955, 1957-1970, 1972-1974, 1976-1979, 1981-2021;"Infectious Diseases (Q1); Medicine (miscellaneous) (Q1); Virology (Q1)"
22;19708;FEMS Microbiology Reviews;journal;01686445, 15746976;3.047;Q1;223;28;122;3677;673;122;4.62;131.32;United Kingdom;Western Europe;Oxford University Press;1985-2021;"Infectious Diseases (Q1); Microbiology (Q1)"
23;16115;Nature Biotechnology;journal;15461696, 10870156;2.963;Q1;463;527;1452;5820;4510;932;3.12;11.04;United Kingdom;Western Europe;Nature Publishing Group;1989-2021;"Applied Microbiology and Biotechnology (Q1); Bioengineering (Q1); Biomedical Engineering (Q1); Biotechnology (Q1); Molecular Medicine (Q1)"
24;21309;AIDS;journal;14735571, 02699370;2.75;Q1;222;542;1412;14185;5379;867;4;26.17;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1987-2021;"Immunology (Q1); Immunology and Allergy (Q1); Infectious Diseases (Q1)"
25;20220;Journal of Bacteriology;journal;00219193, 10985530;2.688;Q1;255;1056;3139;43230;12019;3127;3.73;40.94;United States;Northern America;American Society for Microbiology;1945-2021;"Microbiology (Q1); Molecular Biology (Q1)"
26;20862;Trends in Microbiology;journal;18784380, 0966842X;2.595;Q1;209;172;413;3418;1586;299;3.51;19.87;United Kingdom;Western Europe;Elsevier Ltd.;1993-2021;"Infectious Diseases (Q1); Microbiology (Q1); Microbiology (medical) (Q1); Virology (Q1)"
27;130030;Proceedings of the Royal Society B: Biological Sciences;journal;09628452;2.552;Q1;265;362;855;13218;2700;855;2.86;36.51;United Kingdom;Western Europe;The Royal Society;1946-1947, 1949-2021;"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Environmental Science (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1)"
28;17905;Yeast;journal;10970061, 0749503X;2.532;Q1;106;156;433;5113;1120;430;2.6;32.78;United Kingdom;Western Europe;John Wiley and Sons Ltd;1985-2021;"Applied Microbiology and Biotechnology (Q1); Biochemistry (Q1); Bioengineering (Q1); Biotechnology (Q1); Genetics (Q1); Medicine (miscellaneous) (Q1)"
