Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2013);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;21206;Nature;journal;14764687, 00280836;19.690;Q1;1159;2677;7850;38725;123232;4363;27.76;14,47;United Kingdom;Western Europe;Nature Publishing Group;1869-2020;Multidisciplinary (Q1)
2;23571;Science;journal;10959203, 00368075;12.410;Q1;1124;2141;6803;35315;95974;4633;18.69;16,49;United States;Northern America;American Association for the Advancement of Science;1880-1881, 1883-2020;"History and Philosophy of Science (Q1); Multidisciplinary (Q1)"
3;21121;Proceedings of the National Academy of Sciences of the United States of America;journal;10916490, 00278424;7.073;Q1;737;4566;12705;176757;131739;11033;11.21;38,71;United States;Northern America;National Academy of Sciences;1945-1951, 1961-2020;Multidisciplinary (Q1)
4;21100200805;Scientific Reports;journal;20452322;1.998;Q1;179;2566;1016;97569;5065;982;5.16;38,02;United Kingdom;Western Europe;Nature Publishing Group;2011-2020;Multidisciplinary (Q1)
5;10600153309;PLoS ONE;journal;19326203;1.772;-;300;32055;44020;1487456;191684;43835;4.07;46,40;United States;Northern America;Public Library of Science;2001, 2006-2020;"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Medicine (miscellaneous) (Q1)"
6;23100;Proceedings of the Japan Academy Series B: Physical and Biological Sciences;journal;13492896, 03862208;1.299;Q1;50;32;148;2263;504;145;3.18;70,72;Japan;Asiatic Region;Japan Academy;1977-2020;"Agricultural and Biological Sciences (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Multidisciplinary (Q1); Physics and Astronomy (miscellaneous) (Q1)"
7;12337;International Journal of Bifurcation and Chaos in Applied Sciences and Engineering;journal;17936551, 02181274;0.670;Q1;95;246;900;6844;1282;889;1.32;27,82;Singapore;Asiatic Region;World Scientific Publishing Co. Pte Ltd;1996-2020;"Engineering (miscellaneous) (Q1); Multidisciplinary (Q1); Applied Mathematics (Q2); Modeling and Simulation (Q2)"
8;1300147101;Foundations of Science;journal;12331821;0.510;Q1;23;66;84;1756;99;82;1.24;26,61;Netherlands;Western Europe;Springer Netherlands;1995, 1997-2002, 2005-2020;"History and Philosophy of Science (Q1); Multidisciplinary (Q1)"
9;22251;Pacific Science;journal;15346188, 00308870;0.477;Q1;40;45;121;2169;122;120;0.99;48,20;United States;Northern America;University of Hawaii Press;1979-2019;Multidisciplinary (Q1)
10;145055;Xi'an Shiyou Daxue Xuebao (Ziran Kexue Ban)/Journal of Xi'an Shiyou University, Natural Sciences Edition;journal;1673064X;0.453;Q1;13;131;426;1671;176;426;0.50;12,76;China;Asiatic Region;Xi'an Petroleum University;2005-2020;Multidisciplinary (Q1)
11;25823;Complexity;journal;10762787, 10990526;0.449;Q1;52;35;123;1104;170;105;1.49;31,54;Egypt;Africa/Middle East;Hindawi Limited;1995-2020;Multidisciplinary (Q1)
12;22367;Progress in Natural Science: Materials International;journal;10020071;0.427;Q1;54;84;170;3039;229;166;1.39;36,18;Japan;Asiatic Region;Elsevier BV;1996-2020;"Multidisciplinary (Q1); Materials Science (miscellaneous) (Q2)"
13;26207;Xinan Jiaotong Daxue Xuebao/Journal of Southwest Jiaotong University;journal;02582724;0.410;Q1;20;170;504;2740;303;504;0.59;16,12;China;Asiatic Region;Science Press;1991, 1998, 2001-2019;Multidisciplinary (Q1)
14;21100405003;Science Bulletin;journal;20959273, 20959281;0.399;Q1;101;609;1872;24437;2909;1734;1.60;40,13;Netherlands;Western Europe;Elsevier BV;2015-2020;Multidisciplinary (Q1)
15;27733;Latin American Research Review;journal;00238791, 15424278;0.390;-;45;38;107;1555;94;100;0.82;40,92;United States;Northern America;Latin American Studies Association;1970, 1978-2020;"Geography, Planning and Development (Q2); Sociology and Political Science (Q2)"
16;19700168304;Journal of Advanced Research;journal;20901232;0.387;Q1;45;74;122;2824;241;117;1.71;38,16;Egypt;Africa/Middle East;Cairo University;2010-2020;Multidisciplinary (Q1)
