Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2016);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;16115;Nature Biotechnology;journal;15461696, 10870156;20.666;Q1;463;329;1047;6382;15918;546;13.9;19.4;United Kingdom;Western Europe;Nature Publishing Group;1989-2021;"Applied Microbiology and Biotechnology (Q1); Bioengineering (Q1); Biomedical Engineering (Q1); Biotechnology (Q1); Molecular Medicine (Q1)"
2;5200152704;Nature Nanotechnology;journal;17483387, 17483395;18.916;Q1;368;223;719;7474;17715;551;24.17;33.52;United Kingdom;Western Europe;Nature Publishing Group;2006-2021;"Atomic and Molecular Physics, and Optics (Q1); Bioengineering (Q1); Biomedical Engineering (Q1); Condensed Matter Physics (Q1); Electrical and Electronic Engineering (Q1); Materials Science (miscellaneous) (Q1); Nanoscience and Nanotechnology (Q1)"
3;18100156701;Nature Chemistry;journal;17554330, 17554349;12.648;Q1;249;224;646;7458;10932;510;15.83;33.29;United Kingdom;Western Europe;Nature Publishing Group;2009-2021;"Chemical Engineering (miscellaneous) (Q1); Chemistry (miscellaneous) (Q1)"
4;12000154482;Annual Review of Biophysics;journal;19361238, 1936122X;9.907;Q1;163;16;66;2042;867;63;11.37;127.63;United States;Northern America;Annual Reviews Inc.;2008-2021;"Biochemistry (Q1); Bioengineering (Q1); Biophysics (Q1); Cell Biology (Q1); Structural Biology (Q1)"
5;17853;Nano Letters;journal;15306992, 15306984;7.893;Q1;511;1160;3327;49759;47326;3319;13.11;42.9;United States;Northern America;American Chemical Society;2001-2021;"Bioengineering (Q1); Chemistry (miscellaneous) (Q1); Condensed Matter Physics (Q1); Materials Science (miscellaneous) (Q1); Mechanical Engineering (Q1); Nanoscience and Nanotechnology (Q1)"
6;22680;Journal of the American Chemical Society;journal;15205126, 00027863;7.492;Q1;644;2375;7766;134803;110015;7760;14.16;56.76;United States;Northern America;American Chemical Society;1879-2021;"Biochemistry (Q1); Catalysis (Q1); Chemistry (miscellaneous) (Q1); Colloid and Surface Chemistry (Q1)"
7;4700152457;Nano Today;journal;17480132;6.225;Q1;155;52;194;6229;2126;130;11.34;119.79;Netherlands;Western Europe;Elsevier;1970, 2006-2021;"Bioengineering (Q1); Biomedical Engineering (Q1); Biotechnology (Q1); Materials Science (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Nanoscience and Nanotechnology (Q1); Pharmaceutical Science (Q1)"
8;22687;Angewandte Chemie - International Edition;journal;14337851, 15213773;5.954;Q1;579;2815;7512;145273;89025;7443;11.83;51.61;United Kingdom;Western Europe;John Wiley and Sons Ltd;1962-2021;"Catalysis (Q1); Chemistry (miscellaneous) (Q1)"
9;27538;Progress in Energy and Combustion Science;journal;03601285;5.443;Q1;196;16;54;5933;1231;53;20.69;370.81;United Kingdom;Western Europe;Elsevier BV;1975-2022;"Chemical Engineering (miscellaneous) (Q1); Energy Engineering and Power Technology (Q1); Fuel Technology (Q1)"
10;21100403931;Materials Horizons;journal;20516347, 20516355;4.758;Q1;95;64;137;4030;1487;135;10.85;62.97;United Kingdom;Western Europe;Royal Society of Chemistry;2014-2021;"Electrical and Electronic Engineering (Q1); Materials Science (miscellaneous) (Q1); Mechanics of Materials (Q1); Process Chemistry and Technology (Q1)"
