Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2011);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;19434;MMWR Recommendations and Reports;journal;10575987, 15458601;15.781;Q1;148;2;18;0;620;18;34.75;0;United States;Northern America;Centers for Disease Control and Prevention (CDC);1990-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1)"
2;71056;MMWR Surveillance Summaries;journal;15458636, 15460738;10.699;Q1;104;44;17;0;481;17;11;0;United States;Northern America;Centers for Disease Control and Prevention (CDC);2002-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1)"
3;110092;Morbidity and Mortality Weekly Report;journal;01492195, 1545861X;6.099;Q1;228;326;742;4574;7382;621;10.57;14.03;United States;Northern America;Department of Health and Human Services;1981-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1)"
4;20088;Vital and health statistics. Ser. 1: Programs and collection procedures;journal;00832014, 23328401;4.538;Q1;17;2;7;0;38;7;2.8;0;United States;Northern America;U.S. National Center for Health Statistics;1963-1978, 1981, 1985-1987, 1989-1990, 1992-1994, 1997, 1999, 2002-2003, 2005, 2007-2015, 2017-2021;"Health Information Management (Q1); Statistics and Probability (Q1)"
5;16101;Human Brain Mapping;journal;10659471, 10970193;3.559;Q1;199;183;625;10821;4324;618;6.8;59.13;United States;Northern America;Wiley-Liss Inc.;1993-2021;"Anatomy (Q1); Neurology (Q1); Neurology (clinical) (Q1); Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1)"
6;21100241208;Bone and Joint Journal;journal;20494408, 20494394;3.235;Q1;189;290;904;8491;3765;872;3.58;29.28;United Kingdom;Western Europe;British Editorial Society of Bone and Joint Surgery;2013-2021;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Sports Science (Q1); Surgery (Q1)"
7;12198;Journal of Bone and Joint Surgery - Series A;journal;15351386, 00219355;2.762;Q1;274;513;1544;14231;6167;1333;3.41;27.74;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1946-2021;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Sports Science (Q1); Surgery (Q1)"
8;23478;Journal of Physiology;journal;00223751, 14697793;2.738;Q1;249;558;1608;23448;6977;1295;3.93;42.02;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1878-2021;"Physiology (Q1); Sports Science (Q1)"
9;19799;American Journal of Sports Medicine;journal;03635465, 15523365;2.66;Q1;236;368;983;11040;4379;836;4.18;30;United States;Northern America;SAGE Publications Inc.;1973-2021;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q1)"
10;14875;International Journal of Behavioral Nutrition and Physical Activity;journal;14795868;2.636;Q1;129;139;251;6371;1348;249;4.27;45.83;United Kingdom;Western Europe;BioMed Central Ltd.;2004-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1)"
