Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2011);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;20651;Annual Review of Immunology;journal;15453278, 07320582;40.31;Q1;309;23;70;4559;3528;69;57.57;198.22;United States;Northern America;Annual Reviews Inc.;1983-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
2;21315;Nature Immunology;journal;15292908, 15292916;18.437;Q1;403;219;621;8190;11253;544;18.61;37.4;United Kingdom;Western Europe;Nature Publishing Group;2000-2021;Immunology (Q1)
3;20798;Immunity;journal;10974180, 10747613;17.131;Q1;417;206;609;9040;10307;590;16.84;43.88;United States;Northern America;Cell Press;1994-2021;"Immunology (Q1); Immunology and Allergy (Q1); Infectious Diseases (Q1)"
4;21272;Journal of Experimental Medicine;journal;00221007, 15409538;13.066;Q1;462;227;798;11181;11554;740;14;49.26;United States;Northern America;Rockefeller University Press;1909-1910, 1929, 1938, 1945-2021;"Immunology (Q1); Immunology and Allergy (Q1); Medicine (miscellaneous) (Q1)"
5;16115;Nature Biotechnology;journal;15461696, 10870156;11.749;Q1;463;338;1133;5012;10867;560;8.03;14.83;United Kingdom;Western Europe;Nature Publishing Group;1989-2021;"Applied Microbiology and Biotechnology (Q1); Bioengineering (Q1); Biomedical Engineering (Q1); Biotechnology (Q1); Molecular Medicine (Q1)"
6;21318;Nature Reviews Immunology;journal;14741741, 14741733;11.728;Q1;417;184;576;8014;8898;516;13.41;43.55;United Kingdom;Western Europe;Nature Publishing Group;2001-2021;"Immunology (Q1); Medicine (miscellaneous) (Q1)"
7;19614;Annual Review of Microbiology;journal;00664227, 15453251;10.246;Q1;199;31;84;3712;1420;83;15.93;119.74;United States;Northern America;Annual Reviews Inc.;1948, 1950-1958, 1960, 1962-2020;Microbiology (Q1)
8;12977;PLoS Biology;journal;15449173, 15457885;8.744;Q1;281;264;843;11095;8363;813;9.15;42.03;United States;Northern America;Public Library of Science;2003-2021;"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Neuroscience (miscellaneous) (Q1)"
9;20810;Immunological Reviews;journal;01052896, 1600065X;8.684;Q1;234;103;363;14978;4643;346;11.59;145.42;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1969-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
10;17435;EMBO Journal;journal;02614189, 14602075;8.654;Q1;405;433;1003;22640;9072;995;8.55;52.29;Germany;Western Europe;Wiley-Blackwell;1982-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Neuroscience (miscellaneous) (Q1)"
