Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2016);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;21318;Nature Reviews Immunology;journal;14741741, 14741733;30.644;Q1;417;140;510;7849;8972;195;16.66;56.06;United Kingdom;Western Europe;Nature Publishing Group;2001-2021;"Immunology (Q1); Medicine (miscellaneous) (Q1)"
2;20651;Annual Review of Immunology;journal;15453278, 07320582;28.577;Q1;309;23;72;4155;2726;72;31.56;180.65;United States;Northern America;Annual Reviews Inc.;1983-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
3;16115;Nature Biotechnology;journal;15461696, 10870156;20.666;Q1;463;329;1047;6382;15918;546;13.9;19.4;United Kingdom;Western Europe;Nature Publishing Group;1989-2021;"Applied Microbiology and Biotechnology (Q1); Bioengineering (Q1); Biomedical Engineering (Q1); Biotechnology (Q1); Molecular Medicine (Q1)"
4;20798;Immunity;journal;10974180, 10747613;16.957;Q1;417;269;711;12690;13539;706;17.15;47.17;United States;Northern America;Cell Press;1994-2021;"Immunology (Q1); Immunology and Allergy (Q1); Infectious Diseases (Q1)"
5;20313;Nature Reviews Microbiology;journal;17401534, 17401526;15.351;Q1;323;122;472;6814;6269;233;12.93;55.85;United Kingdom;Western Europe;Nature Publishing Group;2003-2021;Immunology and Microbiology (miscellaneous)  (Q1)
6;21315;Nature Immunology;journal;15292908, 15292916;15.21;Q1;403;199;623;9590;8994;500;15.44;48.19;United Kingdom;Western Europe;Nature Publishing Group;2000-2021;Immunology (Q1)
7;21272;Journal of Experimental Medicine;journal;00221007, 15409538;10.386;Q1;462;202;629;10557;7394;560;10.5;52.26;United States;Northern America;Rockefeller University Press;1909-1910, 1929, 1938, 1945-2021;"Immunology (Q1); Immunology and Allergy (Q1); Medicine (miscellaneous) (Q1)"
8;19651;Clinical Microbiology Reviews;journal;08938512, 10986618;10.269;Q1;296;30;112;7542;2779;112;22.87;251.4;United States;Northern America;American Society for Microbiology;1988-2021;"Epidemiology (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Infectious Diseases (Q1); Microbiology (medical) (Q1); Public Health, Environmental and Occupational Health (Q1)"
9;20278;Microbiology and Molecular Biology Reviews;journal;10985557, 10922172;9.916;Q1;256;37;71;11167;1339;71;15.96;301.81;United States;Northern America;American Society for Microbiology;1997-2021;"Immunology and Microbiology (miscellaneous)  (Q1); Molecular Biology (Q1)"
10;4700152228;Molecular Systems Biology;journal;17444292;8.774;Q1;156;45;214;2518;2016;205;8.51;55.96;United States;Northern America;Wiley-Blackwell;2005-2021;"Agricultural and Biological Sciences (miscellaneous) (Q1); Applied Mathematics (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Computational Theory and Mathematics (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Information Systems (Q1); Medicine (miscellaneous) (Q1)"
11;5300152732;Cell Host and Microbe;journal;19313128;8.633;Q1;201;203;540;8288;5905;534;10.87;40.83;United States;Northern America;Cell Press;2007-2021;"Cancer Research (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Microbiology (Q1); Molecular Biology (Q1); Parasitology (Q1); Virology (Q1)"
12;21365;Trends in Immunology;journal;14714906, 14714981;7.844;Q1;236;92;258;6794;3052;245;11.03;73.85;United Kingdom;Western Europe;Elsevier Ltd.;1987-1990, 1993-1994, 2001-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
13;19708;FEMS Microbiology Reviews;journal;01686445, 15746976;7.779;Q1;223;40;152;6527;2213;143;12.46;163.18;United Kingdom;Western Europe;Oxford University Press;1985-2021;"Infectious Diseases (Q1); Microbiology (Q1)"
