Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2001);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;23571;Science;journal;10959203, 00368075;10.987;Q1;1229;2418;7245;38326;77486;4643;10.75;15.85;United States;Northern America;American Association for the Advancement of Science;1880-1881, 1883-2021;"History and Philosophy of Science (Q1); Multidisciplinary (Q1)"
2;21206;Nature;journal;14764687, 00280836;9.874;Q1;1276;2625;8166;35667;83015;5525;10.24;13.59;United Kingdom;Western Europe;Nature Publishing Group;1869-2021;Multidisciplinary (Q1)
3;21121;Proceedings of the National Academy of Sciences of the United States of America;journal;10916490, 00278424;7.189;Q1;805;2741;8221;103000;90055;7895;10.56;37.58;United States;Northern America;National Academy of Sciences;1945-1951, 1961-2021;Multidisciplinary (Q1)
4;12337;International Journal of Bifurcation and Chaos in Applied Sciences and Engineering;journal;17936551, 02181274;0.639;Q1;107;217;545;4694;603;545;1.08;21.63;Singapore;Asiatic Region;World Scientific Publishing Co. Pte Ltd;1996-2021;"Engineering (miscellaneous) (Q1); Multidisciplinary (Q1); Applied Mathematics (Q2); Modeling and Simulation (Q2)"
5;27733;Latin American Research Review;journal;00238791, 15424278;0.638;-;50;19;54;1098;49;54;0.97;57.79;United States;Northern America;Latin American Studies Association;1970, 1978-2021;"Geography, Planning and Development (Q1); Sociology and Political Science (Q1)"
6;24197;Scientific American;journal;00368733;0.601;Q1;94;344;301;195;569;283;1.62;0.57;United States;Northern America;Scientific American Inc.;1947-1950, 1958-2020;Multidisciplinary (Q1)
7;19298;American Scientist;trade journal;00030996;0.571;Q1;61;44;142;454;183;142;1.27;10.32;United States;Northern America;Sigma Xi, Scientific Research Society;1946-1951, 1961-2016;Multidisciplinary (Q1)
8;23030;Journal of the Royal Society of New Zealand;journal;03036758;0.537;Q1;41;47;79;2801;107;79;1.54;59.6;United Kingdom;Western Europe;Taylor and Francis Ltd.;1971-2021;Multidisciplinary (Q1)
9;28472;Fractals;journal;17936543, 0218348X;0.413;Q1;51;41;129;1207;102;129;0.8;29.44;Singapore;Asiatic Region;World Scientific Publishing Co. Pte Ltd;1995-2021;"Multidisciplinary (Q1); Applied Mathematics (Q3); Geometry and Topology (Q3); Modeling and Simulation (Q3)"
10;25823;Complexity;journal;10762787, 10990526;0.394;Q1;66;30;121;675;49;114;0.43;22.5;Egypt;Africa/Middle East;Hindawi Limited;1995-2021;Multidisciplinary (Q1)
