Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2009);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;24408;Clinical Oral Implants Research;journal;16000501, 09057161;2.393;Q1;171;192;403;7109;1740;401;3.73;37.03;Denmark;Western Europe;Blackwell Munksgaard;1990-2021;Oral Surgery (Q1)
2;25669;Journal of Clinical Periodontology;journal;1600051X, 03036979;2.134;Q1;159;147;453;5230;1677;429;3.88;35.58;Denmark;Western Europe;Blackwell Munksgaard;1974-2021;Periodontics (Q1)
3;24936;Dental Materials;journal;01095641, 18790097;1.891;Q1;159;213;592;6836;2193;588;3.45;32.09;United Kingdom;Western Europe;Elsevier Science;1985-2021;"Dentistry (miscellaneous) (Q1); Materials Science (miscellaneous) (Q1); Mechanics of Materials (Q1)"
4;22913;Periodontology 2000;journal;09066713, 16000757;1.83;Q1;132;38;115;4325;547;113;3.58;113.82;Denmark;Western Europe;Blackwell Munksgaard;1993-2021;Periodontics (Q1)
5;25610;International Endodontic Journal;journal;13652591, 01432885;1.706;Q1;127;146;384;4866;1007;365;2.36;33.33;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1967-1972, 1974-2021;Dentistry (miscellaneous) (Q1)
6;24403;Clinical Implant Dentistry and Related Research;journal;15230899;1.643;Q1;90;52;90;1543;249;88;2.69;29.67;United States;Northern America;Wiley-Blackwell;1999-2021;"Dentistry (miscellaneous) (Q1); Oral Surgery (Q1)"
7;25636;International Journal of Periodontics and Restorative Dentistry;journal;01987569;1.63;Q1;86;64;185;1701;435;171;1.8;26.58;United States;Northern America;Quintessence Publishing Company;1981-2021;"Medicine (miscellaneous) (Q1); Oral Surgery (Q1); Periodontics (Q2)"
8;25615;International Journal of Oral and Maxillofacial Implants;journal;08822786;1.573;Q1;145;151;364;5291;956;341;2.22;35.04;United States;Northern America;Quintessence Publishing Company;1986-2021;"Medicine (miscellaneous) (Q1); Oral Surgery (Q1)"
9;24388;Caries Research;journal;00086568, 1421976X;1.51;Q1;105;65;201;1845;601;193;2.56;28.38;Switzerland;Western Europe;S. Karger AG;1967-2021;Dentistry (miscellaneous) (Q1)
10;25688;Journal of Endodontics;journal;00992399, 18783554;1.503;Q1;160;281;837;8906;2616;782;2.93;31.69;United States;Northern America;Elsevier Inc.;1975-2021;Dentistry (miscellaneous) (Q1)
11;24413;Community Dentistry and Oral Epidemiology;journal;03015661, 16000528;1.496;Q1;106;62;181;2192;558;177;3.09;35.35;Denmark;Western Europe;Blackwell Munksgaard;1973-2021;"Dentistry (miscellaneous) (Q1); Public Health, Environmental and Occupational Health (Q1)"
