Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2012);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;21206;Nature;journal;14764687, 00280836;17.546;Q1;1159;2683;7626;37610;114319;4390;25.55;14.02;United Kingdom;Western Europe;Nature Publishing Group;1869-2020;Multidisciplinary (Q1)
2;23571;Science;journal;10959203, 00368075;13.318;Q1;1124;2250;6935;34265;98539;4480;20.14;15.23;United States;Northern America;American Association for the Advancement of Science;1880-1881, 1883-2020;"History and Philosophy of Science (Q1); Multidisciplinary (Q1)"
3;21121;Proceedings of the National Academy of Sciences of the United States of America;journal;10916490, 00278424;6.868;Q1;737;4356;12583;165739;131294;10954;11.23;38.05;United States;Northern America;National Academy of Sciences;1945-1951, 1961-2020;Multidisciplinary (Q1)
4;10600153309;PLoS ONE;journal;19326203;1.982;-;300;23470;24940;1109803;115326;24867;4.3;47.29;United States;Northern America;Public Library of Science;2001, 2006-2020;"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Medicine (miscellaneous) (Q1)"
5;21100200805;Scientific Reports;journal;20452322;1.531;Q1;179;808;208;30885;616;198;3.11;38.22;United Kingdom;Western Europe;Nature Publishing Group;2011-2020;Multidisciplinary (Q1)
6;23100;Proceedings of the Japan Academy Series B: Physical and Biological Sciences;journal;13492896, 03862208;1.314;Q1;50;37;153;3110;554;149;3.33;84.05;Japan;Asiatic Region;Japan Academy;1977-2020;"Agricultural and Biological Sciences (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Multidisciplinary (Q1); Physics and Astronomy (miscellaneous) (Q1)"
7;21100201062;Asian Journal of Applied Sciences (discontinued);journal;19963343;0.623;Q1;14;55;74;1206;105;74;1.42;21.93;Pakistan;Asiatic Region;Science Alert;2011-2017;Multidisciplinary (Q1)
8;27733;Latin American Research Review;journal;00238791, 15424278;0.586;-;45;37;97;1758;88;89;0.77;47.51;United States;Northern America;Latin American Studies Association;1970, 1978-2020;"Geography, Planning and Development (Q1); Sociology and Political Science (Q2)"
9;4400151506;Eurasip Journal on Bioinformatics and Systems Biology;journal;16874153, 16874145;0.552;Q1;19;18;37;670;53;35;0.78;37.22;Germany;Western Europe;Springer Open;2006-2017;"Computer Science (miscellaneous) (Q1); Multidisciplinary (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Computational Mathematics (Q2); Computer Science Applications (Q2); Medicine (miscellaneous) (Q2); Signal Processing (Q2); Statistics and Probability (Q3)"
10;12337;International Journal of Bifurcation and Chaos in Applied Sciences and Engineering;journal;17936551, 02181274;0.551;Q1;95;361;798;10234;886;789;1.14;28.35;Singapore;Asiatic Region;World Scientific Publishing Co. Pte Ltd;1996-2020;"Engineering (miscellaneous) (Q1); Multidisciplinary (Q1); Modeling and Simulation (Q2); Applied Mathematics (Q3)"
11;19700200807;Research in Science and Technological Education;journal;14701138, 02635143;0.519;Q1;31;20;59;871;71;51;0.97;43.55;United Kingdom;Western Europe;Taylor and Francis Ltd.;1983-2020;"Multidisciplinary (Q1); Education (Q2)"
12;22251;Pacific Science;journal;15346188, 00308870;0.432;Q1;40;36;127;1975;132;126;0.79;54.86;United States;Northern America;University of Hawaii Press;1979-2019;Multidisciplinary (Q1)
13;17600155110;Research Journal of Applied Sciences (discontinued);journal;1815932X, 19936079;0.42;Q1;16;80;203;1521;82;203;0.4;19.01;Pakistan;Asiatic Region;Medwell Publishing;2009-2016;"Multidisciplinary (Q1); Chemistry (miscellaneous) (Q2); Engineering (miscellaneous) (Q2); Physics and Astronomy (miscellaneous) (Q2)"
