Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2009);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;29993;Annual Review of Nutrition;journal;01999885, 15454312;5.17;Q1;166;18;69;2562;741;68;10.11;142.33;United States;Northern America;Annual Reviews Inc.;1981-2020;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
2;25491;Diabetes Care;journal;19355548, 01495992;3.961;Q1;380;619;2082;13462;13540;1568;6.28;21.75;United States;Northern America;American Diabetes Association Inc.;1978-2021;"Advanced and Specialized Nursing (Q1); Endocrinology, Diabetes and Metabolism (Q1); Internal Medicine (Q1)"
3;20618;Stroke;journal;15244628, 00392499;3.743;Q1;330;909;2070;22512;12079;1517;5.63;24.77;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1970-2021;"Advanced and Specialized Nursing (Q1); Cardiology and Cardiovascular Medicine (Q1); Medicine (miscellaneous) (Q1); Neurology (clinical) (Q1); Neuroscience (miscellaneous) (Q1)"
4;29990;American Journal of Clinical Nutrition;journal;19383207, 00029165;3.25;Q1;351;545;1560;22910;11068;1299;6.43;42.04;United States;Northern America;American Society for Nutrition;1952-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
5;23140;Current Opinion in Lipidology;journal;14736535, 09579672;2.447;Q1;129;102;328;3643;1306;208;4.17;35.72;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1990-2021;"Cardiology and Cardiovascular Medicine (Q1); Cell Biology (Q1); Endocrinology, Diabetes and Metabolism (Q1); Genetics (Q1); Molecular Biology (Q1); Nutrition and Dietetics (Q1)"
6;12697;International Journal of Obesity;journal;03070565, 14765497;2.017;Q1;234;220;876;8857;4130;814;4.45;40.26;United Kingdom;Western Europe;Nature Publishing Group;1977-2021;"Endocrinology, Diabetes and Metabolism (Q1); Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
7;14875;International Journal of Behavioral Nutrition and Physical Activity;journal;14795868;1.991;Q1;129;92;176;3915;745;171;3.36;42.55;United Kingdom;Western Europe;BioMed Central Ltd.;2004-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1)"
8;4700152825;Obesity;journal;19307381;1.838;Q1;209;370;1146;13826;4884;1119;3.71;37.37;United States;Northern America;Wiley-Blackwell;2006-2021;"Endocrinology (Q1); Endocrinology, Diabetes and Metabolism (Q1); Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
9;3500148005;Joint Commission Journal on Quality and Patient Safety;journal;15537250;1.599;Q1;82;88;301;1976;633;288;1.88;22.45;United States;Northern America;Joint Commission Resources, Inc.;2005-2021;Leadership and Management (Q1)
10;29561;Journals of Gerontology - Series B Psychological Sciences and Social Sciences;journal;10795014, 17585368;1.573;Q1;159;104;294;4132;900;280;2.66;39.73;United States;Northern America;Gerontological Society of America;1995-2021;"Clinical Psychology (Q1); Geriatrics and Gerontology (Q1); Gerontology (Q1); Medicine (miscellaneous) (Q1); Social Psychology (Q1)"
11;12716;Journal of Nutrition;journal;15416100, 00223166;1.572;Q1;276;365;1454;15217;6610;1411;4.43;41.69;United States;Northern America;American Society for Nutrition;1945-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
12;21100201916;Pediatric obesity;journal;20476302, 20476310;1.571;Q1;73;52;124;1993;448;115;2.22;38.33;United Kingdom;Western Europe;Wiley-Blackwell for the International Association for the Study of Obesity;2012-2021;"Health Policy (Q1); Nutrition and Dietetics (Q1); Pediatrics, Perinatology and Child Health (Q1); Public Health, Environmental and Occupational Health (Q1)"
