Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2014);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;19434;MMWR Recommendations and Reports;journal;10575987, 15458601;19.912;Q1;148;6;16;631;488;16;29.29;105.17;United States;Northern America;Centers for Disease Control and Prevention (CDC);1990-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1)"
2;110092;Morbidity and Mortality Weekly Report;journal;01492195, 1545861X;6.61;Q1;228;258;858;2078;7532;633;8.8;8.05;United States;Northern America;Department of Health and Human Services;1981-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1)"
3;71056;MMWR Surveillance Summaries;journal;15458636, 15460738;5.67;Q1;104;41;114;773;1167;109;11.63;18.85;United States;Northern America;Centers for Disease Control and Prevention (CDC);2002-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1)"
4;19799;American Journal of Sports Medicine;journal;03635465, 15523365;3.594;Q1;236;380;1100;12755;6394;955;5.16;33.57;United States;Northern America;SAGE Publications Inc.;1973-2021;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q1)"
5;23845;Journal of Cardiovascular Magnetic Resonance;journal;1532429X, 10976647;3.069;Q1;102;102;288;3228;1624;285;6.02;31.65;United Kingdom;Western Europe;BioMed Central Ltd.;1999-2021;"Cardiology and Cardiovascular Medicine (Q1); Family Practice (Q1); Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1)"
6;16101;Human Brain Mapping;journal;10659471, 10970193;3.044;Q1;199;454;665;30312;4259;662;6.02;66.77;United States;Northern America;Wiley-Liss Inc.;1993-2021;"Anatomy (Q1); Neurology (Q1); Neurology (clinical) (Q1); Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1)"
7;38062;Exercise Immunology Review;journal;10775552;2.832;Q1;59;9;26;609;234;23;4.47;67.67;United States;Northern America;Human Kinetics Publishers Inc.;1996-2021;"Immunology (Q1); Sports Science (Q1)"
8;12198;Journal of Bone and Joint Surgery - Series A;journal;15351386, 00219355;2.798;Q1;274;636;1546;19151;6619;1249;4.11;30.11;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1946-2021;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Sports Science (Q1); Surgery (Q1)"
9;23478;Journal of Physiology;journal;00223751, 14697793;2.777;Q1;249;462;1645;22655;6841;1275;4.13;49.04;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1878-2021;"Physiology (Q1); Sports Science (Q1)"
10;15222;Arthroscopy - Journal of Arthroscopic and Related Surgery;journal;07498063, 15263231;2.739;Q1;172;263;826;6629;3261;678;3.69;25.21;United Kingdom;Western Europe;W.B. Saunders Ltd;1985-2021;"Orthopedics and Sports Medicine (Q1); Sports Science (Q1)"
11;14231;Statistical Methods in Medical Research;journal;14770334, 09622802;2.625;Q1;91;41;128;1241;361;107;3.6;30.27;United Kingdom;Western Europe;SAGE Publications Ltd;1992-2021;"Epidemiology (Q1); Health Information Management (Q1); Statistics and Probability (Q1)"
12;14875;International Journal of Behavioral Nutrition and Physical Activity;journal;14795868;2.53;Q1;129;158;433;7998;2616;427;4.86;50.62;United Kingdom;Western Europe;BioMed Central Ltd.;2004-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1)"
13;20373;Sports Medicine;journal;01121642, 11792035;2.527;Q1;201;150;232;12303;1592;217;5.77;82.02;Switzerland;Western Europe;Springer International Publishing AG;1984-2021;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q1)"
14;19894;Medicine and Science in Sports and Exercise;journal;15300315, 01959131;2.405;Q1;238;314;959;11367;5094;897;4.25;36.2;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1969-2021;"Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q1)"
15;21100241208;Bone and Joint Journal;journal;20494408, 20494394;2.34;Q1;189;309;951;9790;3863;911;3.39;31.68;United Kingdom;Western Europe;British Editorial Society of Bone and Joint Surgery;2013-2021;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Sports Science (Q1); Surgery (Q1)"
16;21723;Journal of Shoulder and Elbow Surgery;journal;15326500, 10582746;2.279;Q1;152;309;877;8690;2760;816;2.89;28.12;United States;Northern America;Mosby Inc.;1992-2021;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Sports Science (Q1); Surgery (Q1)"
17;28645;Ultrasound in Obstetrics and Gynecology;journal;09607692, 14690705;2.202;Q1;151;283;827;5972;2791;606;3.1;21.1;United Kingdom;Western Europe;John Wiley and Sons Ltd;1991-2021;"Medicine (miscellaneous) (Q1); Obstetrics and Gynecology (Q1); Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1); Reproductive Medicine (Q1)"
18;73008;Vital and health statistics. Series 2, Data evaluation and methods research;journal;00832057, 23330872;2.081;Q1;28;8;29;139;73;29;2.61;17.38;United States;Northern America;U.S. National Center for Health Statistics;1965, 1970, 1977-1982, 1985-1989, 1991-1994, 1996-2001, 2003-2006, 2008, 2010-2021;"Health Information Management (Q1); Medicine (miscellaneous) (Q1); Statistics and Probability (Q1)"
19;12164;Brain and Language;journal;10902155, 0093934X;1.97;Q1;129;93;349;6178;1280;336;3.51;66.43;United States;Northern America;Academic Press Inc.;1974-2021;"Cognitive Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Linguistics and Language (Q1); Speech and Hearing (Q1)"
20;13068;Spine;journal;03622436, 15281159;1.92;Q1;266;592;1920;15634;6069;1755;2.87;26.41;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1976-2021;"Neurology (clinical) (Q1); Orthopedics and Sports Medicine (Q1); Sports Science (Q1)"
21;29603;Clinical Orthopaedics and Related Research;journal;15281132, 0009921X;1.915;Q1;217;624;1649;13710;5544;1450;2.82;21.97;United States;Northern America;Springer New York;1963-2021;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Sports Science (Q1)"
22;19817;British Journal of Sports Medicine;journal;03063674, 14730480;1.911;Q1;189;335;796;11428;3634;643;4.15;34.11;United Kingdom;Western Europe;BMJ Publishing Group;1964, 1974-2021;"Medicine (miscellaneous) (Q1); Orthopedics and Sports Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1); Sports Science (Q1)"
23;22609;Journal of Learning Disabilities;journal;15384780, 00222194;1.91;Q1;96;44;131;2514;420;128;2.97;57.14;United States;Northern America;SAGE Publications Inc.;1973-2021;"Education (Q1); Health Professions (miscellaneous) (Q1); Health (social science) (Q1)"
