Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2020);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;21206;Nature;journal;14764687, 00280836;15.993;Q1;1276;2797;8562;49243;118479;4057;14.08;17.61;United Kingdom;Western Europe;Nature Publishing Group;1869-2021;Multidisciplinary (Q1)
2;23571;Science;journal;10959203, 00368075;12.556;Q1;1229;3203;8814;41915;107352;4488;11.43;13.09;United States;Northern America;American Association for the Advancement of Science;1880-1881, 1883-2021;"History and Philosophy of Science (Q1); Multidisciplinary (Q1)"
3;21100457028;Science advances;journal;23752548;5.928;Q1;178;2128;2892;107738;43028;2868;13.22;50.63;United States;Northern America;American Association for the Advancement of Science;2015-2021;Multidisciplinary (Q1)
4;21121;Proceedings of the National Academy of Sciences of the United States of America;journal;10916490, 00278424;5.011;Q1;805;4246;11321;206439;106846;10193;8.96;48.62;United States;Northern America;National Academy of Sciences;1945-1951, 1961-2021;Multidisciplinary (Q1)
5;21100409368;National Science Review;journal;20955138, 2053714X;2.433;Q1;67;241;447;9008;3098;299;6.68;37.38;United Kingdom;Western Europe;Oxford University Press;2014-2021;Multidisciplinary (Q1)
6;21100405003;Science Bulletin;journal;20959273, 20959281;1.983;Q1;122;347;833;12167;5349;616;6.86;35.06;Netherlands;Western Europe;Elsevier BV;2015-2021;Multidisciplinary (Q1)
7;21100907125;iScience;journal;25890042;1.805;Q1;43;1084;724;65470;3573;717;4.94;60.4;United States;Northern America;Elsevier Inc.;2018-2021;Multidisciplinary (Q1)
8;21100943285;Research;journal;26395274;1.8;Q1;29;142;129;9919;837;128;6.49;69.85;United States;Northern America;American Association for the Advancement of Science;2018-2021;Multidisciplinary (Q1)
9;19700168304;Journal of Advanced Research;journal;20901232;1.659;Q1;67;141;222;7272;2159;215;9.99;51.57;Egypt;Africa/Middle East;Cairo University;2010-2021;Multidisciplinary (Q1)
10;21100200805;Scientific Reports;journal;20452322;1.24;Q1;242;21627;61405;1030225;275478;61401;4.02;47.64;United Kingdom;Western Europe;Nature Publishing Group;2011-2021;Multidisciplinary (Q1)
