Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2016);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;21100330722;Annual Review of Animal Biosciences;journal;21658110, 21658102;2.567;Q1;47;18;70;2286;427;69;5.04;127;United States;Northern America;Annual Reviews Inc.;2013-2021;"Animal Science and Zoology (Q1); Biotechnology (Q1); Genetics (Q1); Veterinary (miscellaneous) (Q1)"
2;21376;Vaccine;journal;0264410X, 18732518;1.985;Q1;191;968;3239;34473;11447;3041;3.42;35.61;Netherlands;Western Europe;Elsevier BV;1983-2021;"Immunology and Microbiology (miscellaneous)  (Q1); Infectious Diseases (Q1); Molecular Medicine (Q1); Public Health, Environmental and Occupational Health (Q1); Veterinary (miscellaneous) (Q1)"
3;19555;Veterinary Research;journal;09284249, 12979716;1.44;Q1;109;119;393;5664;1282;393;2.93;47.6;United Kingdom;Western Europe;BioMed Central Ltd.;1993-2021;Veterinary (miscellaneous) (Q1)
4;20882;Veterinary Microbiology;journal;03781135, 18732542;1.363;Q1;135;280;1234;9347;3563;1203;2.78;33.38;Netherlands;Western Europe;Elsevier;1976-2021;"Medicine (miscellaneous) (Q1); Veterinary (miscellaneous) (Q1); Microbiology (Q2)"
5;18316;Journal of Veterinary Internal Medicine;journal;19391676, 08916640;1.35;Q1;110;204;656;7283;1452;630;1.97;35.7;United States;Northern America;Wiley-Blackwell;1987-2021;"Medicine (miscellaneous) (Q1); Veterinary (miscellaneous) (Q1)"
6;21100805354;GeroScience;journal;25092715, 25092723;1.323;-;72;91;515;4831;1730;513;2.99;53.09;Switzerland;Western Europe;Springer International Publishing AG;2017-2021;"Geriatrics and Gerontology (Q1); Aging (Q2)"
7;18838;Preventive Veterinary Medicine;journal;01675877, 18731716;1.249;Q1;100;228;690;8486;1730;665;2.17;37.22;Netherlands;Western Europe;Elsevier;1982-2021;"Animal Science and Zoology (Q1); Food Animals (Q1)"
8;19537;Veterinary Parasitology;journal;03044017, 18732550;1.228;Q1;131;373;1324;13287;3539;1297;2.56;35.62;Netherlands;Western Europe;Elsevier;1975-2021;"Medicine (miscellaneous) (Q1); Veterinary (miscellaneous) (Q1); Parasitology (Q2)"
9;19574;Veterinary Surgery;journal;1532950X, 01613499;1.161;Q1;82;149;443;4406;714;428;1.37;29.57;United States;Northern America;Wiley-Blackwell;1972-2021;Veterinary (miscellaneous) (Q1)
10;17778;Medical and Veterinary Entomology;journal;0269283X, 13652915;1.149;Q1;86;55;181;2086;462;181;2.24;37.93;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1987-2021;"Ecology, Evolution, Behavior and Systematics (Q1); Insect Science (Q1); Veterinary (miscellaneous) (Q1); Parasitology (Q2)"
11;5200153105;Zoonoses and Public Health;journal;18631959, 18632378;1.119;Q1;69;73;228;2980;598;220;2.46;40.82;Germany;Western Europe;Wiley-Blackwell Publishing Ltd;2007-2021;"Public Health, Environmental and Occupational Health (Q1); Veterinary (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q2); Infectious Diseases (Q2); Epidemiology (Q3)"
12;19498;Veterinary Anaesthesia and Analgesia;journal;14672995, 14672987;1.116;Q1;57;90;281;2267;379;238;1.3;25.19;United Kingdom;Western Europe;Elsevier Ltd.;1970-1974, 1976-1978, 1980, 1982-1986, 1988-2021;Veterinary (miscellaneous) (Q1)
13;17777;Equine Veterinary Journal;journal;20423306, 04251644;1.092;Q1;92;140;460;4080;804;396;1.65;29.14;United States;Northern America;Wiley-Blackwell;1968-2021;"Equine (Q1); Medicine (miscellaneous) (Q1)"
14;21100211748;Scienze Regionali;journal;17203929, 2035603X;1.06;Q1;15;29;81;790;127;70;1.92;27.24;Italy;Western Europe;Societa Editrice Il Mulino;2012-2021;"Food Animals (Q1); Geography, Planning and Development (Q1); Public Administration (Q1); Urban Studies (Q1); Economics and Econometrics (Q2)"
15;19524;Veterinary Journal;journal;15322971, 10900233;1.059;Q1;113;276;1168;10243;2293;1027;1.8;37.11;United Kingdom;Western Europe;Bailliere Tindall Ltd;1997-2021;"Animal Science and Zoology (Q1); Veterinary (miscellaneous) (Q1)"
16;22916;Medical Mycology;journal;13693786, 14602709;1.049;Q1;92;101;337;3897;856;326;2.44;38.58;United Kingdom;Western Europe;Oxford University Press;1962-2021;"Medicine (miscellaneous) (Q1); Veterinary (miscellaneous) (Q1); Infectious Diseases (Q2)"
17;10300153305;Transboundary and Emerging Diseases;journal;18651674, 18651682;1.046;Q1;70;140;296;5385;716;291;2.49;38.46;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;2008-2021;"Medicine (miscellaneous) (Q1); Veterinary (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q2)"
18;21288;Acta Tropica;journal;18736254, 0001706X;1.044;Q1;106;303;778;14328;1964;769;2.39;47.29;Netherlands;Western Europe;Elsevier;1945-2021;"Insect Science (Q1); Veterinary (miscellaneous) (Q1); Infectious Diseases (Q2); Parasitology (Q2)"
19;24609;Applied Animal Behaviour Science;journal;01681591;0.965;Q1;116;201;456;9070;981;451;2.02;45.12;Netherlands;Western Europe;Elsevier;1984-2021;"Animal Science and Zoology (Q1); Food Animals (Q1)"
20;20340;Parasitology Research;journal;14321955, 09320113;0.94;Q1;98;525;1585;22641;3765;1582;2.49;43.13;Germany;Western Europe;Springer Verlag;1987-2021;"Insect Science (Q1); Medicine (miscellaneous) (Q1); Veterinary (miscellaneous) (Q1); Infectious Diseases (Q2); Parasitology (Q2)"
21;19538;Veterinary Pathology;journal;15442217, 03009858;0.938;Q1;94;140;437;7045;928;408;2.05;50.32;United States;Northern America;SAGE Publications Ltd;1964-2021;Veterinary (miscellaneous) (Q1)
22;94447;Journal of Animal Breeding and Genetics;journal;09312668, 14390388;0.935;Q1;54;61;175;1563;316;157;1.8;25.62;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1985-2021;"Animal Science and Zoology (Q1); Food Animals (Q1); Medicine (miscellaneous) (Q1)"
23;13527;Journal of Fish Diseases;journal;13652761, 01407775;0.911;Q1;88;152;351;5407;860;344;2.14;35.57;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1978-2021;"Aquatic Science (Q1); Veterinary (miscellaneous) (Q1)"
24;20337;Parasite;journal;1252607X, 17761042;0.901;Q1;48;63;168;2581;418;168;2.78;40.97;France;Western Europe;EDP Sciences;1994-2021;"Agricultural and Biological Sciences (miscellaneous) (Q1); Animal Science and Zoology (Q1); Insect Science (Q1); Veterinary (miscellaneous) (Q1); Infectious Diseases (Q2); Parasitology (Q2)"
25;19514;Veterinary Clinics of North America - Food Animal Practice;journal;07490720, 15584240;0.892;Q1;76;49;122;1926;226;104;1.23;39.31;United Kingdom;Western Europe;W.B. Saunders Ltd;1971-1978, 1985-2021;"Food Animals (Q1); Medicine (miscellaneous) (Q1)"
26;19660;Comparative Immunology, Microbiology and Infectious Diseases;journal;18781667, 01479571;0.891;Q1;59;68;148;2854;323;147;2.01;41.97;United Kingdom;Western Europe;Elsevier Ltd.;1978-2021;"Medicine (miscellaneous) (Q1); Veterinary (miscellaneous) (Q1); Immunology and Allergy (Q2); Infectious Diseases (Q2); Microbiology (Q2); Immunology (Q3)"
27;20491;Journal of Medical Entomology;journal;00222585;0.883;Q1;104;195;516;8319;1027;510;1.81;42.66;United States;Northern America;Oxford University Press;1964-2021;"Insect Science (Q1); Veterinary (miscellaneous) (Q1); Infectious Diseases (Q2); Parasitology (Q2)"
28;4300151401;BMC Veterinary Research;journal;17466148;0.87;Q1;66;283;898;11351;1888;894;1.99;40.11;United Kingdom;Western Europe;BioMed Central Ltd.;2005-2021;"Veterinary (miscellaneous) (Q1); Medicine (miscellaneous) (Q2)"
29;16700154702;Veterinary and Comparative Oncology;journal;14765829, 14765810;0.87;Q1;38;69;114;2699;199;107;1.45;39.12;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;2007-2021;Veterinary (miscellaneous) (Q1)
30;19551;Veterinary Radiology and Ultrasound;journal;17408261, 10588183;0.87;Q1;63;87;275;2242;361;267;1.22;25.77;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1992-2021;Veterinary (miscellaneous) (Q1)
31;19518;Veterinary Dermatology;journal;09594493, 13653164;0.832;Q1;64;96;270;2238;402;235;1.27;23.31;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1990-2021;Veterinary (miscellaneous) (Q1)
