Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2020);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;20425;Nature Reviews Drug Discovery;journal;14741784, 14741776;9.921;Q1;348;246;675;7779;8359;314;12.06;31.62;United Kingdom;Western Europe;Nature Publishing Group;2002-2021;"Drug Discovery (Q1); Medicine (miscellaneous) (Q1); Pharmacology (Q1)"
2;21191;Pharmacological Reviews;journal;15210081, 00316997;8.176;Q1;241;26;65;10316;1366;65;21.62;396.77;United States;Northern America;American Society for Pharmacology and Experimental Therapeutics;1949, 1951-2021;"Molecular Medicine (Q1); Pharmacology (Q1)"
3;4700152457;Nano Today;journal;17480132;5.586;Q1;155;128;153;15010;2940;153;19.34;117.27;Netherlands;Western Europe;Elsevier;1970, 2006-2021;"Bioengineering (Q1); Biomedical Engineering (Q1); Biotechnology (Q1); Materials Science (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Nanoscience and Nanotechnology (Q1); Pharmaceutical Science (Q1)"
4;21100466864;Journal for ImmunoTherapy of Cancer;journal;20511426;5.06;Q1;80;511;583;18919;6784;572;11.2;37.02;United Kingdom;Western Europe;BMJ Publishing Group;2013-2021;"Cancer Research (Q1); Immunology (Q1); Immunology and Allergy (Q1); Molecular Medicine (Q1); Oncology (Q1); Pharmacology (Q1)"
5;19479;Annual Review of Pharmacology and Toxicology;journal;15454304, 03621642;4.968;Q1;210;33;90;4408;1212;90;12.47;133.58;United States;Northern America;Annual Reviews Inc.;1965-1973, 1975-2021;"Pharmacology (Q1); Toxicology (Q1)"
6;12611;Drug Resistance Updates;journal;13687646, 15322084;4.01;Q1;119;28;52;6414;839;52;17.34;229.07;United States;Northern America;Churchill Livingstone;1998-2021;"Cancer Research (Q1); Infectious Diseases (Q1); Oncology (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1)"
7;22321;Trends in Pharmacological Sciences;journal;18733735, 01656147;3.878;Q1;225;101;288;6920;3115;276;9.75;68.51;United Kingdom;Western Europe;Elsevier Ltd.;1979-2021;"Pharmacology (Q1); Toxicology (Q1)"
8;12455;Molecular Therapy;journal;15250024, 15250016;3.871;Q1;185;222;739;10683;6709;687;8.19;48.12;United States;Northern America;Cell Press;2000-2021;"Drug Discovery (Q1); Genetics (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Molecular Medicine (Q1); Pharmacology (Q1)"
9;19409;Advanced Drug Delivery Reviews;journal;0169409X, 18728294;3.475;Q1;331;137;485;28532;6976;443;13.27;208.26;Netherlands;Western Europe;Elsevier;1987-2021;Pharmaceutical Science (Q1)
10;21195;Pharmacology and Therapeutics;journal;1879016X, 01637258;3.461;Q1;211;152;450;30957;5301;450;11.29;203.66;United States;Northern America;Elsevier Inc.;1975-1977, 1979-1985, 1987-2021;"Pharmacology (Q1); Pharmacology (medical) (Q1)"
11;21100456838;Cell Chemical Biology;journal;24519448, 24519456;3.364;Q1;190;154;527;9455;3496;518;6.29;61.4;United States;Northern America;Elsevier Inc.;2016-2021;"Biochemistry (Q1); Clinical Biochemistry (Q1); Drug Discovery (Q1); Molecular Biology (Q1); Molecular Medicine (Q1); Pharmacology (Q1)"
12;19600166320;Protein and Cell;journal;16748018, 1674800X;2.973;Q1;74;100;309;4211;1816;195;6.12;42.11;China;Asiatic Region;Higher Education Press;2010-2021;"Biochemistry (Q1); Biotechnology (Q1); Cell Biology (Q1); Drug Discovery (Q1); Medicine (miscellaneous) (Q1)"
13;13903;Cellular and Molecular Life Sciences;journal;1420682X, 14209071;2.928;Q1;233;313;877;35261;7160;869;8.36;112.65;Switzerland;Western Europe;Birkhauser Verlag Basel;1952, 1997-2021;"Cell Biology (Q1); Cellular and Molecular Neuroscience (Q1); Molecular Biology (Q1); Molecular Medicine (Q1); Pharmacology (Q1)"
14;19907;Medicinal Research Reviews;journal;01986325, 10981128;2.868;Q1;134;81;162;16520;1959;157;11.93;203.95;United States;Northern America;"John Wiley &amp; Sons Inc.";1981-2021;"Drug Discovery (Q1); Molecular Medicine (Q1); Pharmacology (Q1)"
15;18017;Neuropsychopharmacology;journal;0893133X, 1470634X;2.704;Q1;227;286;894;16878;5335;815;5.53;59.01;United Kingdom;Western Europe;Nature Publishing Group;1987-2021;"Pharmacology (Q1); Psychiatry and Mental Health (Q1)"
16;26371;Natural Product Reports;journal;02650568, 14604752;2.703;Q1;188;73;196;12696;2192;189;11.22;173.92;United Kingdom;Western Europe;Royal Society of Chemistry;1984-2021;"Biochemistry (Q1); Drug Discovery (Q1); Organic Chemistry (Q1)"
17;21100850730;npj Vaccines;journal;20590105;2.691;Q1;30;105;134;5348;860;133;6.09;50.93;United Kingdom;Western Europe;Nature Publishing Group;2016-2021;"Immunology (Q1); Infectious Diseases (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1)"
18;21100207003;Theranostics;journal;18387640;2.689;Q1;115;842;1347;57509;14419;1327;10.54;68.3;Australia;Pacific Region;Ivyspring International Publisher;2012-2021;"Medicine (miscellaneous) (Q1); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1)"
19;18148;Pain;journal;18726623, 03043959;2.524;Q1;269;310;943;6650;5030;797;5.23;21.45;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1975-2021;"Anesthesiology and Pain Medicine (Q1); Neurology (Q1); Neurology (clinical) (Q1); Pharmacology (Q1)"
20;5100155080;Neurotherapeutics;journal;19337213;2.496;Q1;122;158;292;13813;2004;266;6.35;87.42;United States;Northern America;Springer New York;2007-2021;"Neurology (clinical) (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1)"
21;21100232818;Emerging Microbes and Infections;journal;22221751;2.475;Q1;68;303;489;10411;2796;413;5.8;34.36;United Kingdom;Western Europe;Nature Publishing Group;2012-2021;"Drug Discovery (Q1); Epidemiology (Q1); Immunology (Q1); Infectious Diseases (Q1); Medicine (miscellaneous) (Q1); Microbiology (Q1); Parasitology (Q1); Virology (Q1)"
22;20084;British Journal of Pharmacology;journal;14765381, 00071188;2.432;Q1;223;388;1012;28322;7611;955;7.09;72.99;United States;Northern America;Wiley-Blackwell;1965-2021;Pharmacology (Q1)
23;21100819608;Emerging Contaminants;journal;24056650, 24056642;2.343;Q1;24;46;53;2977;482;52;3.84;64.72;China;Asiatic Region;KeAi Communications Co.;2015-2021;"Health, Toxicology and Mutagenesis (Q1); Public Health, Environmental and Occupational Health (Q1); Toxicology (Q1)"
24;21100225611;Advanced healthcare materials;journal;21922640, 21922659;2.288;Q1;105;334;994;26795;8737;975;8.9;80.22;United Kingdom;Western Europe;John Wiley and Sons Ltd;2012-2021;"Biomaterials (Q1); Biomedical Engineering (Q1); Pharmaceutical Science (Q1)"
25;21101018849;ACS Pharmacology and Translational Science;journal;25759108;2.271;Q1;20;132;64;8523;222;56;3.47;64.57;United States;Northern America;American Chemical Society;2018-2021;"Pharmacology (Q1); Pharmacology (medical) (Q1)"
26;19900193739;Nucleic Acid Therapeutics;journal;21593345, 21593337;2.255;Q1;70;38;115;1567;585;113;4.79;41.24;United States;Northern America;Mary Ann Liebert Inc.;2011-2021;"Biochemistry (Q1); Drug Discovery (Q1); Genetics (Q1); Molecular Biology (Q1); Molecular Medicine (Q1)"
27;21100218543;Molecular Therapy - Nucleic Acids;journal;21622531;2.208;Q1;71;378;670;18758;5196;665;8.04;49.62;United States;Northern America;Cell Press;2012-2021;"Drug Discovery (Q1); Molecular Medicine (Q1)"
28;23916;Environmental Pollution;journal;02697491, 18736424;2.136;Q1;249;2105;4202;129459;35114;4167;7.97;61.5;United Kingdom;Western Europe;Elsevier Ltd.;1970-1980, 1986-2022;"Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1); Pollution (Q1); Toxicology (Q1)"
29;22418;Journal of Antimicrobial Chemotherapy;journal;03057453, 14602091;2.124;Q1;203;526;1711;15215;8181;1497;4.6;28.93;United Kingdom;Western Europe;Oxford University Press;1975-2021;"Infectious Diseases (Q1); Microbiology (medical) (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1)"
30;23010;Journal of Controlled Release;journal;18734995, 01683659;2.119;Q1;282;541;1475;46929;13078;1397;8.69;86.74;Netherlands;Western Europe;Elsevier;1984-2021;Pharmaceutical Science (Q1)
31;19615;Antimicrobial Agents and Chemotherapy;journal;10986596, 00664804;2.07;Q1;269;744;2638;26662;12780;2505;4.45;35.84;United States;Northern America;American Society for Microbiology;1963-1970, 1972-2021;"Infectious Diseases (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1)"
32;19617;Antiviral Research;journal;01663542, 18729096;2.052;Q1;134;212;683;10700;3916;683;5.69;50.47;Netherlands;Western Europe;Elsevier;1959, 1981-2021;"Pharmacology (Q1); Virology (Q1)"
33;23041;Journal of Medicinal Chemistry;journal;00222623, 15204804;2.01;Q1;276;907;2119;60648;14196;2105;6.73;66.87;United States;Northern America;American Chemical Society;1959-1961, 1963-2021;"Drug Discovery (Q1); Molecular Medicine (Q1)"
34;11900154404;PLoS Neglected Tropical Diseases;journal;19352727, 19352735;1.99;Q1;143;964;2481;46207;11267;2435;4.18;47.93;United States;Northern America;Public Library of Science;2007-2021;"Infectious Diseases (Q1); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1); Public Health, Environmental and Occupational Health (Q1)"
35;21354;Expert Opinion on Therapeutic Targets;journal;14728222, 17447631;1.964;Q1;94;103;291;12152;1572;257;5.23;117.98;United Kingdom;Western Europe;Taylor and Francis Ltd.;1997-2021;"Clinical Biochemistry (Q1); Drug Discovery (Q1); Molecular Medicine (Q1); Pharmacology (Q1)"
36;14990;Current Neuropharmacology;journal;18756190, 1570159X;1.955;Q1;82;78;282;11625;1925;257;6.37;149.04;United Arab Emirates;Middle East;Bentham Science Publishers B.V.;2004-2021;"Medicine (miscellaneous) (Q1); Neurology (Q1); Neurology (clinical) (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1); Psychiatry and Mental Health (Q1)"
37;20626;Clinical Pharmacology and Therapeutics;journal;15326535, 00099236;1.941;Q1;195;323;903;10846;3988;680;4.09;33.58;United States;Northern America;Wiley-Blackwell;1960-2021;"Pharmacology (Q1); Pharmacology (medical) (Q1)"
38;20051;BioDrugs;journal;11738804, 1179190X;1.919;Q1;71;62;166;4406;940;151;4.65;71.06;United Kingdom;Western Europe;Adis International Ltd;1997-2021;"Biotechnology (Q1); Medicine (miscellaneous) (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1)"
39;20700195026;Acta Pharmaceutica Sinica B;journal;22113843, 22113835;1.912;Q1;65;184;276;13417;2585;262;10.49;72.92;Netherlands;Western Europe;Elsevier BV;2012, 2014-2021;Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1)
40;22452;International Journal of Neuropsychopharmacology;journal;14611457, 14695111;1.897;Q1;113;52;308;3134;1516;298;4.56;60.27;United Kingdom;Western Europe;Oxford University Press;1998-2021;"Pharmacology (Q1); Pharmacology (medical) (Q1); Psychiatry and Mental Health (Q1)"
41;20681;Current Opinion in Pharmacology;journal;14714973, 14714892;1.868;Q1;139;108;343;6569;1731;306;4.8;60.82;Netherlands;Western Europe;Elsevier BV;2001-2021;"Drug Discovery (Q1); Pharmacology (Q1)"
42;20783;Expert Review of Vaccines;journal;14760584, 17448395;1.864;Q1;91;94;314;8262;1546;289;4.68;87.89;United Kingdom;Western Europe;Taylor and Francis Ltd.;2002-2021;"Drug Discovery (Q1); Immunology (Q1); Molecular Medicine (Q1); Pharmacology (Q1)"
43;21169;Pharmacological Research;journal;10436618, 10961186;1.85;Q1;147;599;1050;58612;7119;973;6.68;97.85;United States;Northern America;Academic Press Inc.;1989-2021;Pharmacology (Q1)
44;21165;PharmacoEconomics;journal;11707690, 11792027;1.809;Q1;104;112;359;4864;1338;314;3.68;43.43;United Kingdom;Western Europe;Adis International Ltd;1992-2021;"Health Policy (Q1); Pharmacology (Q1); Public Health, Environmental and Occupational Health (Q1)"
45;110112;Journal of Immunotherapy;journal;15249557, 15374513;1.805;Q1;97;44;149;1314;684;149;4.23;29.86;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1991-2021;"Immunology and Allergy (Q1); Pharmacology (Q1); Cancer Research (Q2); Immunology (Q2)"
46;26380;Drug and Alcohol Dependence;journal;03768716;1.783;Q1;173;541;1407;24672;5946;1398;3.95;45.6;Ireland;Western Europe;Elsevier Ireland Ltd;1975-2021;"Pharmacology (Q1); Pharmacology (medical) (Q1); Psychiatry and Mental Health (Q1); Toxicology (Q1)"
47;21196;Drug Discovery Today;journal;18785832, 13596446;1.778;Q1;185;249;666;18949;5060;629;7.04;76.1;United Kingdom;Western Europe;Elsevier Ltd.;1996-2021;"Drug Discovery (Q1); Pharmacology (Q1)"
48;20435;Neuropharmacology;journal;00283908, 18737064;1.76;Q1;176;417;1334;35084;6627;1308;4.65;84.13;United Kingdom;Western Europe;Elsevier Ltd.;1962-2021;"Pharmacology (Q1); Cellular and Molecular Neuroscience (Q2)"
49;21100875801;npj Systems Biology and Applications;journal;20567189;1.752;Q1;25;33;114;1694;465;114;4.05;51.33;United Kingdom;Western Europe;Nature Publishing Group;2015-2021;"Applied Mathematics (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Computer Science Applications (Q1); Drug Discovery (Q1); Modeling and Simulation (Q1)"
50;4400151524;Particle and Fibre Toxicology;journal;17438977;1.748;Q1;105;61;145;4821;1250;143;8.39;79.03;United Kingdom;Western Europe;BioMed Central Ltd.;2004-2021;"Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1); Toxicology (Q1)"
51;21767;Progress in Neuro-Psychopharmacology and Biological Psychiatry;journal;18784216, 02785846;1.716;Q1;134;204;751;16345;3502;740;4.63;80.12;United States;Northern America;Elsevier Inc.;1982-2022;"Pharmacology (Q1); Biological Psychiatry (Q2)"
52;15984;Journal of Molecular Medicine;journal;09462716, 14321440;1.708;Q1;146;132;368;8826;1763;349;3.99;66.86;Germany;Western Europe;Springer Verlag;1976-1978, 1980-1981, 1995-2021;"Drug Discovery (Q1); Genetics (clinical) (Q1); Molecular Medicine (Q1)"
53;19700174913;Therapeutic Advances in Neurological Disorders;journal;17562864, 17562856;1.684;Q1;56;70;188;3450;1000;174;5.42;49.29;United Kingdom;Western Europe;SAGE Publications Ltd;2008-2021;"Neurology (Q1); Neurology (clinical) (Q1); Pharmacology (Q1)"
54;21207;Drug Discovery Today: Technologies;journal;17406749;1.676;Q1;53;29;96;1944;492;86;5.51;67.03;United Kingdom;Western Europe;Elsevier Ltd.;2004-2021;"Biotechnology (Q1); Drug Discovery (Q1); Molecular Medicine (Q1)"
55;16088;Journal of Nanobiotechnology;journal;14773155;1.629;Q1;84;169;315;9709;2984;313;9.68;57.45;United Kingdom;Western Europe;BioMed Central Ltd.;2003-2021;"Applied Microbiology and Biotechnology (Q1); Bioengineering (Q1); Biomedical Engineering (Q1); Medicine (miscellaneous) (Q1); Molecular Medicine (Q1); Nanoscience and Nanotechnology (Q1); Pharmaceutical Science (Q1)"
56;4000148203;Handbook of Experimental Pharmacology;journal;01712004;1.605;Q1;96;105;380;11026;1261;30;2.93;105.01;Germany;Western Europe;Springer Heidelberg;2004-2021;"Biochemistry (Q1); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1)"
57;15576;European Neuropsychopharmacology;journal;0924977X, 18737862;1.603;Q1;118;150;381;9206;1514;369;3.58;61.37;Netherlands;Western Europe;Elsevier;1990-2021;"Neurology (Q1); Neurology (clinical) (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1); Psychiatry and Mental Health (Q1); Biological Psychiatry (Q2)"
58;20063;Biochemical Pharmacology;journal;18732968, 00062952;1.595;Q1;206;482;990;36410;5492;980;5.21;75.54;United States;Northern America;Elsevier Inc.;1958-2021;"Biochemistry (Q1); Pharmacology (Q1)"
