Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2007);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;58530;National Vital Statistics Reports;journal;15518922, 15518930;11.443;Q1;110;10;25;60;669;25;35.07;6;United States;Northern America;Public Health Services, US Dept of Health and Human Services;1998-2021;Life-span and Life-course Studies (Q1)
2;16036;Administrative Science Quarterly;journal;00018392, 19303815;7.194;Q1;191;19;52;1852;276;48;4.11;97.47;United States;Northern America;Johnson School at Cornell University;1975-1987, 1989-1990, 1993-1994, 1996-2021;"Arts and Humanities (miscellaneous) (Q1); Public Administration (Q1); Sociology and Political Science (Q1)"
3;19434;MMWR Recommendations and Reports;journal;10575987, 15458601;6.472;Q1;148;9;50;129;1098;50;25.49;14.33;United States;Northern America;Centers for Disease Control and Prevention (CDC);1990-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1)"
4;17700155020;Handbook of Regional and Urban Economics;book series;15740080;6.102;Q1;37;0;24;0;146;2;0;0;Netherlands;Western Europe;Elsevier;1987, 1999, 2004, 2015;"Economics and Econometrics (Q1); Geography, Planning and Development (Q1); Urban Studies (Q1)"
5;15557;American Political Science Review;journal;15375943, 00030554;5.64;Q1;182;57;152;2817;664;149;3.09;49.42;United Kingdom;Western Europe;Cambridge University Press;1906-2021;"Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
6;71056;MMWR Surveillance Summaries;journal;15458636, 15460738;5.512;Q1;104;14;34;0;567;34;14.22;0;United States;Northern America;Centers for Disease Control and Prevention (CDC);2002-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1)"
7;30039;Journal of Personality and Social Psychology;journal;00223514;5.221;Q1;392;138;391;9718;2462;390;5.3;70.42;United States;Northern America;American Psychological Association;1965-2021;"Social Psychology (Q1); Sociology and Political Science (Q1)"
8;12481;Journal of Engineering Education;journal;10694730, 21689830;5.077;Q1;113;34;112;1229;624;100;6.26;36.15;United States;Northern America;Wiley-Blackwell;1969-1978, 1993-1995, 1997-2021;"Education (Q1); Engineering (miscellaneous) (Q1)"
9;16926;American Journal of Sociology;journal;00029602, 15375390;4.769;Q1;191;38;111;3848;629;109;4.71;101.26;United States;Northern America;University of Chicago;1946-1950, 1964-2021;Sociology and Political Science (Q1)
10;15574;Information Systems Research;journal;15265536, 10477047;4.751;Q1;168;27;75;1430;535;73;4.98;52.96;United States;Northern America;INFORMS Institute for Operations Research and the Management Sciences;1990-2021;"Computer Networks and Communications (Q1); Information Systems (Q1); Information Systems and Management (Q1); Library and Information Sciences (Q1); Management Information Systems (Q1)"
11;16929;American Sociological Review;journal;00031224, 19398271;4.711;Q1;208;46;134;3512;652;125;4.03;76.35;United States;Northern America;American Sociological Association;1965-2021;Sociology and Political Science (Q1)
12;39139;International Organization;journal;15315088, 00208183;4.677;Q1;151;27;93;1589;481;91;4.75;58.85;United Kingdom;Western Europe;Cambridge University Press;1947-2021;"Law (Q1); Organizational Behavior and Human Resource Management (Q1); Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
13;16976;Annual Review of Sociology;book series;03600572, 15452115;4.587;Q1;186;25;60;3262;351;60;3.08;130.48;United States;Northern America;Annual Reviews Inc.;1975, 1977, 1980-1981, 1983-2021;Sociology and Political Science (Q1)
14;25835;International Security;journal;15314804, 01622889;4.45;Q1;113;33;81;3380;389;62;4.09;102.42;United States;Northern America;MIT Press Journals;1984, 1996-2021;"Law (Q1); Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
15;29214;Transactions of the Institute of British Geographers;journal;00202754, 14755661;4.315;Q1;114;42;108;2526;568;90;4.39;60.14;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1976-2021;"Earth-Surface Processes (Q1); Geography, Planning and Development (Q1)"
16;24204;Review of Economics and Statistics;journal;00346535, 15309142;4.294;Q1;177;58;202;2126;705;202;2.52;36.66;United States;Northern America;MIT Press Journals;1978-2021;"Economics and Econometrics (Q1); Social Sciences (miscellaneous) (Q1)"
17;15555;American Journal of Political Science;journal;00925853, 15405907;3.836;Q1;180;62;178;3377;579;178;2.65;54.47;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1982, 1986, 1996-2021;"Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
18;15107;IEEE Transactions on Information Theory;journal;00189448, 15579654;3.806;Q1;279;398;1183;9893;6636;1117;5.32;24.86;United States;Northern America;Institute of Electrical and Electronics Engineers Inc.;1963-2021;"Computer Science Applications (Q1); Information Systems (Q1); Library and Information Sciences (Q1)"
19;12872;Cognitive Psychology;journal;10955623, 00100285;3.784;Q1;123;21;60;1640;292;60;4.54;78.1;United States;Northern America;Academic Press Inc.;1970-2021;"Artificial Intelligence (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Linguistics and Language (Q1); Neuropsychology and Physiological Psychology (Q1)"
20;22899;Journal of Consumer Research;journal;00935301, 15375277;3.755;Q1;194;63;202;2198;699;202;2.64;34.89;United Kingdom;Western Europe;Oxford University Press;1977-1978, 1984, 1996-2021;"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1)"
21;25725;World Politics;journal;00438871, 10863338;3.603;Q1;114;20;60;2416;187;57;2.2;120.8;United Kingdom;Western Europe;Cambridge University Press;1948-2021;"Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
22;18034;World Bank Research Observer;journal;15646971, 02573032;3.598;Q1;68;10;30;649;151;30;3.2;64.9;United Kingdom;Western Europe;Oxford University Press;1986-2021;"Development (Q1); Economics and Econometrics (Q1)"
23;12442;Progress in Human Geography;journal;14770288, 03091325;3.557;Q1;156;63;162;4180;742;149;3.76;66.35;United Kingdom;Western Europe;SAGE Publications Ltd;1977-2021;Geography, Planning and Development (Q1)
24;19684;Criminology;journal;17459125, 00111384;3.543;Q1;147;30;100;1962;313;98;2.74;65.4;United States;Northern America;Wiley-Blackwell;1963-2021;"Law (Q1); Pathology and Forensic Medicine (Q1)"
25;26239;Quaternary Science Reviews;journal;02773791;3.449;Q1;192;221;543;15778;2404;499;4.09;71.39;United Kingdom;Western Europe;Elsevier Ltd.;1982-2021;"Archeology (Q1); Archeology (arts and humanities) (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Geology (Q1); Global and Planetary Change (Q1)"
