Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2015);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;20425;Nature Reviews Drug Discovery;journal;14741784, 14741776;12.019;Q1;348;187;657;6637;6981;279;10.47;35.49;United Kingdom;Western Europe;Nature Publishing Group;2002-2021;"Drug Discovery (Q1); Medicine (miscellaneous) (Q1); Pharmacology (Q1)"
2;21191;Pharmacological Reviews;journal;15210081, 00316997;8.793;Q1;241;32;98;14357;2101;98;20.4;448.66;United States;Northern America;American Society for Pharmacology and Experimental Therapeutics;1949, 1951-2021;"Molecular Medicine (Q1); Pharmacology (Q1)"
3;19479;Annual Review of Pharmacology and Toxicology;journal;15454304, 03621642;8.547;Q1;210;33;80;3820;1453;79;16.46;115.76;United States;Northern America;Annual Reviews Inc.;1965-1973, 1975-2021;"Pharmacology (Q1); Toxicology (Q1)"
4;4700152457;Nano Today;journal;17480132;5.956;Q1;155;64;195;5748;2091;126;9.11;89.81;Netherlands;Western Europe;Elsevier;1970, 2006-2021;"Bioengineering (Q1); Biomedical Engineering (Q1); Biotechnology (Q1); Materials Science (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Nanoscience and Nanotechnology (Q1); Pharmaceutical Science (Q1)"
5;22321;Trends in Pharmacological Sciences;journal;18733735, 01656147;5.367;Q1;225;92;261;7981;2732;212;10.1;86.75;United Kingdom;Western Europe;Elsevier Ltd.;1979-2021;"Pharmacology (Q1); Toxicology (Q1)"
6;19409;Advanced Drug Delivery Reviews;journal;0169409X, 18728294;5.054;Q1;331;174;485;24836;8355;436;15.72;142.74;Netherlands;Western Europe;Elsevier;1987-2021;Pharmaceutical Science (Q1)
7;21195;Pharmacology and Therapeutics;journal;1879016X, 01637258;4.225;Q1;211;119;320;22603;3643;319;12.09;189.94;United States;Northern America;Elsevier Inc.;1975-1977, 1979-1985, 1987-2021;"Pharmacology (Q1); Pharmacology (medical) (Q1)"
8;12611;Drug Resistance Updates;journal;13687646, 15322084;3.961;Q1;119;22;45;3481;504;42;8.79;158.23;United States;Northern America;Churchill Livingstone;1998-2021;"Cancer Research (Q1); Infectious Diseases (Q1); Oncology (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1)"
9;18017;Neuropsychopharmacology;journal;0893133X, 1470634X;3.573;Q1;227;307;882;17897;5872;813;6.19;58.3;United Kingdom;Western Europe;Nature Publishing Group;1987-2021;"Pharmacology (Q1); Psychiatry and Mental Health (Q1)"
10;12455;Molecular Therapy;journal;15250024, 15250016;3.473;Q1;185;214;760;8370;4955;630;6.44;39.11;United States;Northern America;Cell Press;2000-2021;"Drug Discovery (Q1); Genetics (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Molecular Medicine (Q1); Pharmacology (Q1)"
11;26371;Natural Product Reports;journal;02650568, 14604752;3.471;Q1;188;77;228;12044;2406;222;10.78;156.42;United Kingdom;Western Europe;Royal Society of Chemistry;1984-2021;"Biochemistry (Q1); Drug Discovery (Q1); Organic Chemistry (Q1)"
