Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2013);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;29993;Annual Review of Nutrition;journal;01999885, 15454312;5.09;Q1;166;19;58;2580;756;58;12.24;135.79;United States;Northern America;Annual Reviews Inc.;1981-2020;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
2;25491;Diabetes Care;journal;19355548, 01495992;4.67;Q1;380;844;1850;23736;16279;1531;8.49;28.12;United States;Northern America;American Diabetes Association Inc.;1978-2021;"Advanced and Specialized Nursing (Q1); Endocrinology, Diabetes and Metabolism (Q1); Internal Medicine (Q1)"
3;29990;American Journal of Clinical Nutrition;journal;19383207, 00029165;4.055;Q1;351;419;1409;15790;10435;1120;6.67;37.68;United States;Northern America;American Society for Nutrition;1952-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
4;20618;Stroke;journal;15244628, 00392499;3.925;Q1;330;787;2246;18660;13192;1760;5.39;23.71;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1970-2021;"Advanced and Specialized Nursing (Q1); Cardiology and Cardiovascular Medicine (Q1); Medicine (miscellaneous) (Q1); Neurology (clinical) (Q1); Neuroscience (miscellaneous) (Q1)"
5;68935;Nutrition Research Reviews;journal;09544224, 14752700;2.746;Q1;88;17;59;2177;452;57;4.47;128.06;United Kingdom;Western Europe;Cambridge University Press;1988-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
6;23140;Current Opinion in Lipidology;journal;14736535, 09579672;2.591;Q1;129;96;299;3666;1343;201;4.19;38.19;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1990-2021;"Cardiology and Cardiovascular Medicine (Q1); Cell Biology (Q1); Endocrinology, Diabetes and Metabolism (Q1); Genetics (Q1); Molecular Biology (Q1); Nutrition and Dietetics (Q1)"
7;5400152645;Journal of Cancer Survivorship;journal;19322267, 19322259;2.526;Q1;67;62;135;2809;725;133;4.18;45.31;United States;Northern America;Springer New York;2007-2021;"Oncology (Q1); Oncology (nursing) (Q1)"
8;12697;International Journal of Obesity;journal;03070565, 14765497;2.502;Q1;234;244;671;10905;3747;633;5.18;44.69;United Kingdom;Western Europe;Nature Publishing Group;1977-2021;"Endocrinology, Diabetes and Metabolism (Q1); Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
9;19064;Resuscitation;journal;18731570, 03009572;2.466;Q1;139;426;1174;9486;3762;748;2.64;22.27;Ireland;Western Europe;Elsevier Ireland Ltd;1972-1976, 1978-2021;"Cardiology and Cardiovascular Medicine (Q1); Emergency Medicine (Q1); Emergency Nursing (Q1)"
10;13345;Nutrition Reviews;journal;00296643, 17534887;2.344;Q1;160;81;247;7230;1669;218;6.53;89.26;United States;Northern America;Oxford University Press;1942-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
11;4700152825;Obesity;journal;19307381;2.289;Q1;209;523;1091;18721;5485;1045;4.75;35.8;United States;Northern America;Wiley-Blackwell;2006-2021;"Endocrinology (Q1); Endocrinology, Diabetes and Metabolism (Q1); Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
12;14875;International Journal of Behavioral Nutrition and Physical Activity;journal;14795868;2.27;Q1;129;141;383;6436;2064;376;4.7;45.65;United Kingdom;Western Europe;BioMed Central Ltd.;2004-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1)"
13;6300153105;Current Opinion in HIV and AIDS;journal;1746630X;2.265;Q1;69;84;274;4131;1173;249;4.19;49.18;United States;Northern America;Lippincott Williams and Wilkins Ltd.;2007-2021;"Hematology (Q1); Immunology (Q1); Infectious Diseases (Q1); Oncology (Q1); Oncology (nursing) (Q1); Virology (Q1)"
14;12716;Journal of Nutrition;journal;15416100, 00223166;2.15;Q1;276;279;1016;12267;5394;987;4.81;43.97;United States;Northern America;American Society for Nutrition;1945-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
15;22130;Obesity Surgery;journal;09608923, 17080428;2.095;Q1;143;291;815;8725;3537;741;4.17;29.98;United States;Northern America;Springer New York;1991-2021;"Endocrinology, Diabetes and Metabolism (Q1); Nutrition and Dietetics (Q1); Surgery (Q1)"
16;29561;Journals of Gerontology - Series B Psychological Sciences and Social Sciences;journal;10795014, 17585368;2;Q1;159;109;268;4816;1090;261;3.31;44.18;United States;Northern America;Gerontological Society of America;1995-2021;"Clinical Psychology (Q1); Geriatrics and Gerontology (Q1); Gerontology (Q1); Medicine (miscellaneous) (Q1); Social Psychology (Q1)"
17;21100202730;Advances in Nutrition;journal;21565376, 21618313;1.956;Q1;103;96;189;5207;925;157;4.75;54.24;United States;Northern America;American Society for Nutrition;2010-2021;"Food Science (Q1); Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
18;38138;Current Opinion in Clinical Nutrition and Metabolic Care;journal;13631950, 15353885;1.835;Q1;120;112;333;4319;1639;306;4.31;38.56;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1998-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
19;29070;Gerontologist, The;journal;17585341, 00169013;1.81;Q1;146;105;256;3947;831;246;2.99;37.59;United States;Northern America;Oxford University Press;1961-2021;"Geriatrics and Gerontology (Q1); Gerontology (Q1); Medicine (miscellaneous) (Q1)"
20;13348;Proceedings of the Nutrition Society;journal;00296651, 14752719;1.771;Q1;133;53;208;3664;1119;207;5.54;69.13;United Kingdom;Western Europe;Cambridge University Press;1944-1947, 1953, 1955-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
21;3500148005;Joint Commission Journal on Quality and Patient Safety;journal;15537250;1.705;Q1;82;73;234;1903;608;201;2.22;26.07;United States;Northern America;Joint Commission Resources, Inc.;2005-2021;Leadership and Management (Q1)
22;12719;Journal of Nutritional Biochemistry;journal;09552863, 18734847;1.659;Q1;139;247;519;13407;2798;519;5.25;54.28;United States;Northern America;Elsevier Inc.;1990-2022;"Biochemistry (Q1); Clinical Biochemistry (Q1); Endocrinology, Diabetes and Metabolism (Q1); Nutrition and Dietetics (Q1); Molecular Biology (Q2)"
23;21100198495;Journal of the Academy of Nutrition and Dietetics;journal;22122672;1.631;Q1;181;214;823;5728;2613;705;2.55;26.77;United States;Northern America;Elsevier USA;2012-2021;"Food Science (Q1); Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
24;16790;Journal of Pain and Symptom Management;journal;18736513, 08853924;1.612;Q1;147;221;689;7127;2032;579;2.61;32.25;United States;Northern America;Elsevier Inc.;1986-2021;"Anesthesiology and Pain Medicine (Q1); Neurology (clinical) (Q1); Nursing (miscellaneous) (Q1)"
25;30050;Clinical Nutrition;journal;15321983, 02615614;1.567;Q1;150;186;434;5487;2095;392;4.22;29.5;United States;Northern America;Churchill Livingstone;1982-2021;"Critical Care and Intensive Care Medicine (Q1); Nutrition and Dietetics (Q1)"
26;5300152207;Current Opinion in Endocrinology, Diabetes and Obesity;journal;1752296X, 17522978;1.552;Q1;72;92;248;4204;997;222;3.97;45.7;United States;Northern America;Lippincott Williams and Wilkins Ltd.;2007-2021;"Endocrinology (Q1); Endocrinology, Diabetes and Metabolism (Q1); Internal Medicine (Q1); Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
27;13241;Nutrition, Metabolism and Cardiovascular Diseases;journal;15903729, 09394753;1.525;Q1;104;202;409;6438;1707;382;3.92;31.87;Netherlands;Western Europe;Elsevier;1996-2021;"Cardiology and Cardiovascular Medicine (Q1); Endocrinology, Diabetes and Metabolism (Q1); Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
28;17500155016;Journal of Functional Foods;journal;17564646;1.517;Q1;97;224;188;9490;1048;185;5.4;42.37;United Kingdom;Western Europe;Elsevier Ltd.;2009-2021;"Food Science (Q1); Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
29;30025;British Journal of Nutrition;journal;00071145, 14752662;1.496;Q1;198;534;1559;23093;6261;1482;3.35;43.25;United Kingdom;Western Europe;Cambridge University Press;1947-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
30;12538;European Journal of Clinical Nutrition;journal;09543007, 14765640;1.44;Q1;165;264;703;9134;2526;648;3.26;34.6;United Kingdom;Western Europe;Nature Publishing Group;1988-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
31;15300154824;Nutrition and Metabolism;journal;17437075;1.426;Q1;89;72;295;3217;1295;293;4.08;44.68;United Kingdom;Western Europe;BioMed Central Ltd.;2004-2021;"Endocrinology, Diabetes and Metabolism (Q1); Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
32;21100201916;Pediatric obesity;journal;20476302, 20476310;1.371;Q1;73;63;330;2277;1113;320;3.34;36.14;United Kingdom;Western Europe;Wiley-Blackwell for the International Association for the Study of Obesity;2012-2021;"Health Policy (Q1); Nutrition and Dietetics (Q1); Pediatrics, Perinatology and Child Health (Q1); Public Health, Environmental and Occupational Health (Q1)"
33;12978;Prehospital Emergency Care;journal;15450066, 10903127;1.356;Q1;65;54;268;1599;501;260;1.7;29.61;United Kingdom;Western Europe;Taylor and Francis Ltd.;1997-2021;"Emergency Medicine (Q1); Emergency Nursing (Q1)"
34;500147005;Maternal and Child Nutrition;journal;17408695, 17408709;1.336;Q1;70;64;171;2659;464;151;2.88;41.55;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;2005-2021;"Nutrition and Dietetics (Q1); Obstetrics and Gynecology (Q1); Pediatrics, Perinatology and Child Health (Q1); Public Health, Environmental and Occupational Health (Q1)"
