Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2017);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;17437;Nature Reviews Neuroscience;journal;14710048, 1471003X;17.11;Q1;434;127;409;7993;6367;202;15.47;62.94;United Kingdom;Western Europe;Nature Publishing Group;2000-2021;Neuroscience (miscellaneous) (Q1)
2;17436;Nature Neuroscience;journal;10976256, 15461726;15.207;Q1;437;236;820;11696;13501;735;16.29;49.56;United Kingdom;Western Europe;Nature Publishing Group;1998-2021;Neuroscience (miscellaneous) (Q1)
3;14181;Annual Review of Neuroscience;journal;0147006X, 15454126;12.417;Q1;248;27;65;4155;1204;65;16.48;153.89;United States;Northern America;Annual Reviews Inc.;1978-2021;Neuroscience (miscellaneous) (Q1)
4;17978;Neuron;journal;10974199, 08966273;10.654;Q1;493;499;1509;30352;18434;1500;11.43;60.83;United States;Northern America;Cell Press;1988-2021;Neuroscience (miscellaneous) (Q1)
5;17552;Acta Neuropathologica;journal;00016322, 14320533;7.589;Q1;184;139;407;9139;5146;327;13.82;65.75;Germany;Western Europe;Springer Verlag;1961-2021;"Cellular and Molecular Neuroscience (Q1); Neurology (clinical) (Q1); Pathology and Forensic Medicine (Q1)"
6;21100242814;eLife;journal;2050084X;7.121;Q1;161;1449;2856;88332;21645;2769;7.14;60.96;United Kingdom;Western Europe;eLife Sciences Publications;2012-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1); Neuroscience (miscellaneous) (Q1)"
7;17435;EMBO Journal;journal;02614189, 14602075;7.058;Q1;405;269;713;15303;5597;688;8;56.89;Germany;Western Europe;Wiley-Blackwell;1982-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Neuroscience (miscellaneous) (Q1)"
8;15359;Trends in Cognitive Sciences;journal;1879307X, 13646613;7.049;Q1;326;109;351;8288;3933;273;10.17;76.04;United Kingdom;Western Europe;Elsevier Ltd.;1997-2021;"Cognitive Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Neuropsychology and Physiological Psychology (Q1)"
9;19939;Trends in Neurosciences;journal;03785912, 01662236, 1878108X;6.559;Q1;301;69;253;5775;2720;235;9.87;83.7;United Kingdom;Western Europe;Elsevier Ltd.;1978-2021;Neuroscience (miscellaneous) (Q1)
10;17382;Molecular Psychiatry;journal;14765578, 13594184;6.281;Q1;225;199;615;12852;6048;512;9.58;64.58;United Kingdom;Western Europe;Nature Publishing Group;1996-2021;"Cellular and Molecular Neuroscience (Q1); Molecular Biology (Q1); Psychiatry and Mental Health (Q1)"
11;15090;Progress in Retinal and Eye Research;journal;13509462, 18731635;5.751;Q1;164;42;105;10779;1292;103;12.25;256.64;United Kingdom;Western Europe;Elsevier Ltd.;1990-1991, 1993-2021;"Ophthalmology (Q1); Sensory Systems (Q1)"
12;14179;Annals of Neurology;journal;15318249, 03645134;5.706;Q1;308;239;716;7511;5826;527;8.28;31.43;United States;Northern America;"John Wiley &amp; Sons Inc.";1977-2021;"Neurology (Q1); Neurology (clinical) (Q1)"
13;24025;Progress in Neurobiology;journal;18735118, 03010082;5.69;Q1;239;82;145;23796;2088;143;12.54;290.2;United Kingdom;Western Europe;Elsevier Ltd.;1959, 1962, 1973-2021;Neuroscience (miscellaneous) (Q1)
14;17700156408;Nature Reviews Neurology;journal;17594766, 17594758;5.507;Q1;169;147;522;6847;3796;310;6.53;46.58;United Kingdom;Western Europe;Nature Publishing Group;2009-2021;"Cellular and Molecular Neuroscience (Q1); Neurology (clinical) (Q1)"
15;14308;Biological Psychiatry;journal;00063223, 18732402;5.49;Q1;333;301;911;13671;6863;590;7.52;45.42;United States;Northern America;Elsevier USA;1969-2021;Biological Psychiatry (Q1)
16;21100356804;Lancet Psychiatry,The;journal;22150374, 22150366;5.247;Q1;107;305;829;4160;3100;240;3.69;13.64;United Kingdom;Western Europe;Elsevier Ltd.;2014-2021;"Biological Psychiatry (Q1); Psychiatry and Mental Health (Q1)"
17;14992;Current Opinion in Neurobiology;journal;09594388, 18736882;5.051;Q1;235;168;459;10972;3153;442;6.76;65.31;United Kingdom;Western Europe;Elsevier Ltd.;1991-2022;Neuroscience (miscellaneous) (Q1)
18;12977;PLoS Biology;journal;15449173, 15457885;4.941;Q1;281;244;793;13636;6123;779;7.51;55.89;United States;Northern America;Public Library of Science;2003-2021;"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Neuroscience (miscellaneous) (Q1)"
19;3600148102;Alzheimer's and Dementia;journal;15525279, 15525260;4.66;Q1;135;143;432;7562;4566;408;11.4;52.88;United States;Northern America;"John Wiley &amp; Sons Inc.";2005-2021;"Cellular and Molecular Neuroscience (Q1); Developmental Neuroscience (Q1); Epidemiology (Q1); Geriatrics and Gerontology (Q1); Health Policy (Q1); Neurology (clinical) (Q1); Psychiatry and Mental Health (Q1)"
20;16764;Journal of Neuroscience;journal;02706474, 15292401;4.466;Q1;471;1013;4070;60180;25608;3927;5.83;59.41;United States;Northern America;Society for Neuroscience;1981-2021;Neuroscience (miscellaneous) (Q1)
21;15537;Current Biology;journal;18790445, 09609822;4.296;-;331;802;2391;28631;13660;2182;5.45;35.7;United States;Northern America;Cell Press;1991-2021;"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1)"
