Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2008);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;14181;Annual Review of Neuroscience;journal;0147006X, 15454126;28.501;Q1;248;23;61;3382;1889;61;29.14;147.04;United States;Northern America;Annual Reviews Inc.;1978-2021;Neuroscience (miscellaneous) (Q1)
2;17436;Nature Neuroscience;journal;10976256, 15461726;11.54;Q1;437;255;886;7991;11152;830;11.12;31.34;United Kingdom;Western Europe;Nature Publishing Group;1998-2021;Neuroscience (miscellaneous) (Q1)
3;17978;Neuron;journal;10974199, 08966273;11.408;Q1;493;400;1161;21425;13745;1150;11.22;53.56;United States;Northern America;Cell Press;1988-2021;Neuroscience (miscellaneous) (Q1)
4;19939;Trends in Neurosciences;journal;03785912, 01662236, 1878108X;9.469;Q1;301;83;276;6230;3635;266;13.46;75.06;United Kingdom;Western Europe;Elsevier Ltd.;1978-2021;Neuroscience (miscellaneous) (Q1)
5;17435;EMBO Journal;journal;02614189, 14602075;9.337;Q1;405;283;1365;14254;12202;1363;8.59;50.37;Germany;Western Europe;Wiley-Blackwell;1982-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Neuroscience (miscellaneous) (Q1)"
6;17437;Nature Reviews Neuroscience;journal;14710048, 1471003X;9.03;Q1;434;200;607;9585;7030;565;11.09;47.93;United Kingdom;Western Europe;Nature Publishing Group;2000-2021;Neuroscience (miscellaneous) (Q1)
7;14992;Current Opinion in Neurobiology;journal;09594388, 18736882;8.188;Q1;235;89;305;4736;2976;280;8.63;53.21;United Kingdom;Western Europe;Elsevier Ltd.;1991-2022;Neuroscience (miscellaneous) (Q1)
8;15359;Trends in Cognitive Sciences;journal;1879307X, 13646613;8.111;Q1;326;88;296;3992;3398;251;10.19;45.36;United Kingdom;Western Europe;Elsevier Ltd.;1997-2021;"Cognitive Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Neuropsychology and Physiological Psychology (Q1)"
9;16764;Journal of Neuroscience;journal;02706474, 15292401;6.678;Q1;471;1489;4234;75758;35639;4187;7.82;50.88;United States;Northern America;Society for Neuroscience;1981-2021;Neuroscience (miscellaneous) (Q1)
10;12977;PLoS Biology;journal;15449173, 15457885;6.663;Q1;281;300;770;12869;8296;739;9.98;42.9;United States;Northern America;Public Library of Science;2003-2021;"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Neuroscience (miscellaneous) (Q1)"
11;24025;Progress in Neurobiology;journal;18735118, 03010082;6.465;Q1;239;57;153;16051;1787;148;9.21;281.6;United Kingdom;Western Europe;Elsevier Ltd.;1959, 1962, 1973-2021;Neuroscience (miscellaneous) (Q1)
12;15537;Current Biology;journal;18790445, 09609822;6.186;-;331;747;2105;16084;11753;1913;5.25;21.53;United States;Northern America;Cell Press;1991-2021;"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1)"
13;17382;Molecular Psychiatry;journal;14765578, 13594184;5.604;Q1;225;127;420;6923;3810;319;8.31;54.51;United Kingdom;Western Europe;Nature Publishing Group;1996-2021;"Cellular and Molecular Neuroscience (Q1); Molecular Biology (Q1); Psychiatry and Mental Health (Q1)"
14;14308;Biological Psychiatry;journal;00063223, 18732402;5.513;Q1;333;344;1090;15178;10566;1007;8.7;44.12;United States;Northern America;Elsevier USA;1969-2021;Biological Psychiatry (Q1)
15;14179;Annals of Neurology;journal;15318249, 03645134;5.274;Q1;308;267;813;9094;6397;621;7.52;34.06;United States;Northern America;"John Wiley &amp; Sons Inc.";1977-2021;"Neurology (Q1); Neurology (clinical) (Q1)"
16;14855;Cerebral Cortex;journal;10473211, 14602199;4.992;Q1;262;269;688;17554;4860;686;6.35;65.26;United Kingdom;Western Europe;Oxford University Press;1991-2021;"Cellular and Molecular Neuroscience (Q1); Cognitive Neuroscience (Q1)"
17;15478;Journal of Experimental Psychology: General;journal;00963445, 19392222;4.286;Q1;168;39;118;2620;756;116;5.09;67.18;United States;Northern America;American Psychological Association;1975-2021;"Developmental Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1); Psychology (miscellaneous) (Q1)"
18;18045;Neuroscience and Biobehavioral Reviews;journal;18737528, 01497634;4.222;Q1;255;106;256;15553;2543;246;8.28;146.73;United Kingdom;Western Europe;Elsevier Ltd.;1978-2021;"Behavioral Neuroscience (Q1); Cognitive Neuroscience (Q1); Neuropsychology and Physiological Psychology (Q1)"
19;17495;NeuroImage;journal;10959572, 10538119;4.196;Q1;381;746;2035;39596;13583;2000;5.95;53.08;United States;Northern America;Academic Press Inc.;1970, 1992-2021;"Cognitive Neuroscience (Q1); Neurology (Q1)"
20;4000151810;PLoS Computational Biology;journal;15537358, 1553734X;4.045;Q1;191;287;459;14801;2746;431;5.93;51.57;United States;Northern America;Public Library of Science;2005-2021;"Cellular and Molecular Neuroscience (Q1); Computational Theory and Mathematics (Q1); Ecology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Genetics (Q1); Modeling and Simulation (Q1); Molecular Biology (Q1)"
21;15370;Journal of Abnormal Psychology;journal;1939843X, 0021843X;3.984;Q1;204;89;242;5310;1535;240;5.01;59.66;United States;Northern America;American Psychological Association;1946-1959, 1963-2021;"Biological Psychiatry (Q1); Clinical Psychology (Q1); Developmental and Educational Psychology (Q1); Psychiatry and Mental Health (Q1)"
22;13923;Hippocampus;journal;10981063, 10509631;3.943;Q1;160;125;327;6679;1863;320;5.47;53.43;United States;Northern America;Wiley-Liss Inc.;1991-2021;Cognitive Neuroscience (Q1)
23;16101;Human Brain Mapping;journal;10659471, 10970193;3.785;Q1;199;119;310;6595;1966;309;5.19;55.42;United States;Northern America;Wiley-Liss Inc.;1993-2021;"Anatomy (Q1); Neurology (Q1); Neurology (clinical) (Q1); Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1)"
24;16688;Journal of Cognitive Neuroscience;journal;0898929X, 15308898;3.67;Q1;221;176;487;9950;2864;485;5.17;56.53;United States;Northern America;MIT Press Journals;1989-2021;Cognitive Neuroscience (Q1)
25;26111;Frontiers in Neuroendocrinology;journal;00913022, 10956808;3.625;Q1;138;35;41;4996;359;38;7.38;142.74;United States;Northern America;Academic Press Inc.;1973, 1990-2021;Endocrine and Autonomic Systems (Q1)
26;14351;Brain Research Reviews;journal;01650173, 18726321;3.574;Q1;202;111;263;11623;1918;260;7.03;104.71;Netherlands;Western Europe;Elsevier;1979-2011;"Neurology (clinical) (Q1); Neuroscience (miscellaneous) (Q1)"
27;13903;Cellular and Molecular Life Sciences;journal;1420682X, 14209071;3.544;Q1;233;311;805;31655;4907;800;5.87;101.78;Switzerland;Western Europe;Birkhauser Verlag Basel;1952, 1997-2021;"Cell Biology (Q1); Cellular and Molecular Neuroscience (Q1); Molecular Biology (Q1); Molecular Medicine (Q1); Pharmacology (Q1)"
28;15090;Progress in Retinal and Eye Research;journal;13509462, 18731635;3.543;Q1;164;27;77;6038;710;77;7.45;223.63;United Kingdom;Western Europe;Elsevier Ltd.;1990-1991, 1993-2021;"Ophthalmology (Q1); Sensory Systems (Q1)"
29;7000153261;Neural Development;journal;17498104;3.508;Q1;55;35;31;1843;105;31;3.39;52.66;United Kingdom;Western Europe;BioMed Central Ltd.;2006-2021;Developmental Neuroscience (Q1)
