Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2015);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;25491;Diabetes Care;journal;19355548, 01495992;5.749;Q1;380;470;2013;12868;16552;1522;7.81;27.38;United States;Northern America;American Diabetes Association Inc.;1978-2021;"Advanced and Specialized Nursing (Q1); Endocrinology, Diabetes and Metabolism (Q1); Internal Medicine (Q1)"
2;29993;Annual Review of Nutrition;journal;01999885, 15454312;4.926;Q1;166;19;57;3356;585;57;8.16;176.63;United States;Northern America;Annual Reviews Inc.;1981-2020;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
3;29990;American Journal of Clinical Nutrition;journal;19383207, 00029165;3.899;Q1;351;398;1254;14830;8459;999;6.35;37.26;United States;Northern America;American Society for Nutrition;1952-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
4;20618;Stroke;journal;15244628, 00392499;3.669;Q1;330;696;2238;16502;12289;1836;5.29;23.71;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1970-2021;"Advanced and Specialized Nursing (Q1); Cardiology and Cardiovascular Medicine (Q1); Medicine (miscellaneous) (Q1); Neurology (clinical) (Q1); Neuroscience (miscellaneous) (Q1)"
5;19064;Resuscitation;journal;18731570, 03009572;3.465;Q1;139;406;1261;15448;4495;757;3.67;38.05;Ireland;Western Europe;Elsevier Ireland Ltd;1972-1976, 1978-2021;"Cardiology and Cardiovascular Medicine (Q1); Emergency Medicine (Q1); Emergency Nursing (Q1)"
6;12697;International Journal of Obesity;journal;03070565, 14765497;2.958;Q1;234;258;730;10823;4086;700;5.64;41.95;United Kingdom;Western Europe;Nature Publishing Group;1977-2021;"Endocrinology, Diabetes and Metabolism (Q1); Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
7;13345;Nutrition Reviews;journal;00296643, 17534887;2.941;Q1;160;81;240;7208;1941;229;6.71;88.99;United States;Northern America;Oxford University Press;1942-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
8;6300153105;Current Opinion in HIV and AIDS;journal;1746630X;2.593;Q1;69;74;255;3681;1044;239;4.36;49.74;United States;Northern America;Lippincott Williams and Wilkins Ltd.;2007-2021;"Hematology (Q1); Immunology (Q1); Infectious Diseases (Q1); Oncology (Q1); Oncology (nursing) (Q1); Virology (Q1)"
9;23140;Current Opinion in Lipidology;journal;14736535, 09579672;2.476;Q1;129;80;281;4014;1212;197;4.5;50.18;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1990-2021;"Cardiology and Cardiovascular Medicine (Q1); Cell Biology (Q1); Endocrinology, Diabetes and Metabolism (Q1); Genetics (Q1); Molecular Biology (Q1); Nutrition and Dietetics (Q1)"
10;21100201916;Pediatric obesity;journal;20476302, 20476310;2.309;Q1;73;68;206;2072;888;199;3.83;30.47;United Kingdom;Western Europe;Wiley-Blackwell for the International Association for the Study of Obesity;2012-2021;"Health Policy (Q1); Nutrition and Dietetics (Q1); Pediatrics, Perinatology and Child Health (Q1); Public Health, Environmental and Occupational Health (Q1)"
