Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2010);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;58530;National Vital Statistics Reports;journal;15518922, 15518930;16.047;Q1;110;5;22;0;713;22;33.67;0;United States;Northern America;Public Health Services, US Dept of Health and Human Services;1998-2021;Life-span and Life-course Studies (Q1)
2;19434;MMWR Recommendations and Reports;journal;10575987, 15458601;11.834;Q1;148;3;24;0;820;24;37.47;0;United States;Northern America;Centers for Disease Control and Prevention (CDC);1990-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1)"
3;16036;Administrative Science Quarterly;journal;00018392, 19303815;9.992;Q1;191;15;61;1565;395;56;4.55;104.33;United States;Northern America;Johnson School at Cornell University;1975-1987, 1989-1990, 1993-1994, 1996-2021;"Arts and Humanities (miscellaneous) (Q1); Public Administration (Q1); Sociology and Political Science (Q1)"
4;145558;Political Analysis;journal;10471987, 14764989;8.839;Q1;73;22;86;850;338;74;1.72;38.64;United Kingdom;Western Europe;Cambridge University Press;1989-1993, 2004-2021;"Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
5;71056;MMWR Surveillance Summaries;journal;15458636, 15460738;8.676;Q1;104;0;31;0;790;31;29.35;0;United States;Northern America;Centers for Disease Control and Prevention (CDC);2002-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1)"
6;24204;Review of Economics and Statistics;journal;00346535, 15309142;7.882;Q1;177;78;178;2902;806;178;3.85;37.21;United States;Northern America;MIT Press Journals;1978-2021;"Economics and Econometrics (Q1); Social Sciences (miscellaneous) (Q1)"
7;15557;American Political Science Review;journal;15375943, 00030554;7.096;Q1;182;45;137;3094;671;127;4.26;68.76;United Kingdom;Western Europe;Cambridge University Press;1906-2021;"Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
8;39139;International Organization;journal;15315088, 00208183;6.57;Q1;151;25;77;1455;459;75;6;58.2;United Kingdom;Western Europe;Cambridge University Press;1947-2021;"Law (Q1); Organizational Behavior and Human Resource Management (Q1); Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
9;15555;American Journal of Political Science;journal;00925853, 15405907;5.725;Q1;180;60;181;2983;782;181;3.31;49.72;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1982, 1986, 1996-2021;"Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
10;30039;Journal of Personality and Social Psychology;journal;00223514;5.57;Q1;392;136;453;8688;3257;452;6.19;63.88;United States;Northern America;American Psychological Association;1965-2021;"Social Psychology (Q1); Sociology and Political Science (Q1)"
11;25725;World Politics;journal;00438871, 10863338;5.438;Q1;114;19;56;1481;276;56;4.44;77.95;United Kingdom;Western Europe;Cambridge University Press;1948-2021;"Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
12;110092;Morbidity and Mortality Weekly Report;journal;01492195, 1545861X;5.409;Q1;228;271;638;4065;5897;397;10.17;15;United States;Northern America;Department of Health and Human Services;1981-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1)"
13;16929;American Sociological Review;journal;00031224, 19398271;5.024;Q1;208;41;139;3141;809;130;4.75;76.61;United States;Northern America;American Sociological Association;1965-2021;Sociology and Political Science (Q1)
14;12481;Journal of Engineering Education;journal;10694730, 21689830;5.008;Q1;113;30;119;1419;550;94;4.39;47.3;United States;Northern America;Wiley-Blackwell;1969-1978, 1993-1995, 1997-2021;"Education (Q1); Engineering (miscellaneous) (Q1)"
15;16926;American Journal of Sociology;journal;00029602, 15375390;4.591;Q1;191;40;122;3633;694;118;4.62;90.83;United States;Northern America;University of Chicago;1946-1950, 1964-2021;Sociology and Political Science (Q1)
16;19684;Criminology;journal;17459125, 00111384;4.481;Q1;147;37;103;3895;446;103;3.55;105.27;United States;Northern America;Wiley-Blackwell;1963-2021;"Law (Q1); Pathology and Forensic Medicine (Q1)"
17;15646;Annual Review of Political Science;book series;10942939, 15451577;4.281;Q1;113;25;69;2454;378;68;5.12;98.16;United States;Northern America;Annual Reviews Inc.;1998-2021;Sociology and Political Science (Q1)
18;24406;Journal of Urban Economics;journal;10959068, 00941190;4.194;Q1;118;55;192;2162;638;188;3.46;39.31;United States;Northern America;Academic Press Inc.;1974-2021;"Economics and Econometrics (Q1); Urban Studies (Q1)"
19;16976;Annual Review of Sociology;book series;03600572, 15452115;4.118;Q1;186;25;74;3396;488;74;5.2;135.84;United States;Northern America;Annual Reviews Inc.;1975, 1977, 1980-1981, 1983-2021;Sociology and Political Science (Q1)
20;23621;Journal of Research in Science Teaching;journal;10982736, 00224308;3.778;Q1;139;62;173;3682;744;164;3.8;59.39;United States;Northern America;"John Wiley &amp; Sons Inc.";1963-1967, 1969-2021;Education (Q1)
21;22899;Journal of Consumer Research;journal;00935301, 15375277;3.682;Q1;194;74;221;4049;952;219;3.49;54.72;United Kingdom;Western Europe;Oxford University Press;1977-1978, 1984, 1996-2021;"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1)"
22;22478;Journal of Memory and Language;journal;10960821, 0749596X;3.614;Q1;156;60;207;3619;929;206;4.52;60.32;United States;Northern America;Academic Press Inc.;1985-2021;"Artificial Intelligence (Q1); Experimental and Cognitive Psychology (Q1); Linguistics and Language (Q1); Neuropsychology and Physiological Psychology (Q1)"
23;13447;Comparative Political Studies;journal;15523829, 00104140;3.575;Q1;114;55;170;3017;579;168;2.93;54.85;United States;Northern America;SAGE Publications Inc.;1968-2021;Sociology and Political Science (Q1)
24;27663;Journal of Conflict Resolution;journal;00220027;3.55;Q1;113;38;118;1751;381;117;2.68;46.08;United States;Northern America;SAGE Publications Inc.;1957-2021;"Business, Management and Accounting (miscellaneous) (Q1); Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
25;20333;Journal of Politics;journal;14682508, 00223816;3.529;Q1;129;85;257;4008;727;251;2.09;47.15;United Kingdom;Western Europe;University of Chicago Press;1939-2021;Sociology and Political Science (Q1)
26;27162;Journal of Business and Economic Statistics;journal;07350015, 15372707;3.514;Q1;106;41;135;1389;276;117;1.67;33.88;United Kingdom;Western Europe;Taylor and Francis Ltd.;1983-2021;"Economics and Econometrics (Q1); Social Sciences (miscellaneous) (Q1); Statistics and Probability (Q1); Statistics, Probability and Uncertainty (Q1)"
27;14834;Journal of Development Economics;journal;03043878;3.466;Q1;150;73;237;2937;753;234;2.79;40.23;Netherlands;Western Europe;Elsevier;1974-2021;"Development (Q1); Economics and Econometrics (Q1)"
28;16512;Review of Educational Research;journal;00346543, 19351046;3.458;Q1;163;22;93;2063;696;86;5.27;93.77;United States;Northern America;SAGE Publications Inc.;1931-2021;Education (Q1)
