Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2017);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;18991;Nature Reviews Genetics;journal;14710056, 14710064;34.896;Q1;384;109;420;7108;7778;167;16.45;65.21;United Kingdom;Western Europe;Nature Publishing Group;2000-2021;"Genetics (Q1); Genetics (clinical) (Q1); Molecular Biology (Q1)"
2;20315;Nature Reviews Molecular Cell Biology;journal;14710072, 14710080;32.714;Q1;452;113;406;7552;9132;194;17.25;66.83;United Kingdom;Western Europe;Nature Publishing Group;2000-2021;"Cell Biology (Q1); Molecular Biology (Q1)"
3;18434;Cell;journal;00928674, 10974172;25.137;Q1;814;529;1872;26223;44288;1711;22.16;49.57;United States;Northern America;Cell Press;1974-2021;Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1)
4;12464;Nature Reviews Cancer;journal;1474175X, 14741768;23.53;Q1;462;121;389;10019;8022;197;21.41;82.8;United Kingdom;Western Europe;Nature Publishing Group;2001-2021;"Cancer Research (Q1); Oncology (Q1)"
5;18990;Nature Genetics;journal;10614036, 15461718;22.243;Q1;597;270;750;12127;17443;685;21.61;44.91;United Kingdom;Western Europe;Nature Publishing Group;1992-2021;Genetics (Q1)
6;21100778827;Nature Methods;journal;15487091, 15487105;19.939;Q1;339;264;978;6064;13851;574;12.28;22.97;United Kingdom;Western Europe;Nature Publishing Group;2004-2021;"Biochemistry (Q1); Biotechnology (Q1); Cell Biology (Q1); Molecular Biology (Q1)"
7;16801;Annual Review of Biochemistry;journal;15454509, 00664154;18.513;Q1;305;35;95;5103;2210;95;22;145.8;United States;Northern America;Annual Reviews Inc.;1946-1948, 1950-1960, 1962-2021;Biochemistry (Q1)
8;16115;Nature Biotechnology;journal;15461696, 10870156;18.252;Q1;463;347;1044;5873;14534;582;12.3;16.93;United Kingdom;Western Europe;Nature Publishing Group;1989-2021;"Applied Microbiology and Biotechnology (Q1); Bioengineering (Q1); Biomedical Engineering (Q1); Biotechnology (Q1); Molecular Medicine (Q1)"
9;15819;Nature Medicine;journal;1546170X, 10788956;17.067;Q1;576;241;880;8482;15965;657;20.14;35.2;United Kingdom;Western Europe;Nature Publishing Group;1995-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Medicine (miscellaneous) (Q1)"
10;24004;Physiological Reviews;journal;15221210, 00319333;16.184;Q1;358;38;103;17617;3404;100;24.88;463.61;United States;Northern America;American Physiological Society;1945-2021;"Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Physiology (Q1); Physiology (medical) (Q1)"
11;19014;Nature Cell Biology;journal;14764679, 14657392;14.07;Q1;384;181;467;7029;7425;449;15.2;38.83;United Kingdom;Western Europe;Nature Publishing Group;1999-2021;Cell Biology (Q1)
12;18606;Molecular Cell;journal;10974164, 10972765;13.841;Q1;414;375;1138;18994;14795;1125;12.05;50.65;United States;Northern America;Cell Press;1997-2021;"Cell Biology (Q1); Molecular Biology (Q1)"
13;6100153018;Cell Stem Cell;journal;19345909;13.569;Q1;266;197;569;7098;8702;514;14.24;36.03;United States;Northern America;Cell Press;2007-2021;"Cell Biology (Q1); Genetics (Q1); Molecular Medicine (Q1)"
14;18395;Annual Review of Cell and Developmental Biology;journal;15308995, 10810706;13.473;Q1;226;26;89;3378;1566;88;10.15;129.92;United States;Northern America;Annual Reviews Inc.;1995-2020;"Cell Biology (Q1); Developmental Biology (Q1)"
15;40944;Genome Biology;journal;14747596;12.74;Q1;264;232;805;12736;11019;753;11;54.9;United Kingdom;Western Europe;BioMed Central Ltd.;2000-2021;"Cell Biology (Q1); Ecology, Evolution, Behavior and Systematics (Q1); Genetics (Q1)"
16;29093;Cancer Cell;journal;15356108, 18783686;12.7;Q1;359;164;549;7063;9274;544;14.25;43.07;United States;Northern America;Cell Press;2002-2021;"Cancer Research (Q1); Cell Biology (Q1); Oncology (Q1)"
17;16721;Annual Review of Plant Biology;journal;15452123, 15435008;12.605;Q1;272;21;81;3124;1837;80;19.81;148.76;United States;Northern America;Annual Reviews Inc.;1996-2021;"Cell Biology (Q1); Molecular Biology (Q1); Physiology (Q1); Plant Science (Q1)"
18;19066;Trends in Cell Biology;journal;09628924, 18793088;12.596;Q1;249;88;288;6883;4274;256;14.92;78.22;United Kingdom;Western Europe;Elsevier Ltd.;1991-2021;Cell Biology (Q1)
19;22214;Genome Research;journal;15495469, 10889051;12.367;Q1;305;182;510;11048;6389;509;10.61;60.7;United States;Northern America;Cold Spring Harbor Laboratory Press;1991-2021;"Genetics (Q1); Genetics (clinical) (Q1)"
20;146172;Cell Metabolism;journal;15504131;11.259;Q1;292;239;706;12255;10320;662;14.21;51.28;United States;Northern America;Cell Press;2005-2021;"Cell Biology (Q1); Molecular Biology (Q1); Physiology (Q1)"
21;12394;Nature Structural and Molecular Biology;journal;15459993, 15459985;10.873;Q1;281;167;532;8244;5352;493;10.24;49.37;United Kingdom;Western Europe;Nature Publishing Group;1998, 2004-2021;"Molecular Biology (Q1); Structural Biology (Q1)"
22;29949;Journal of Clinical Oncology;journal;15277755, 0732183X;10.683;Q1;574;721;2561;18184;28740;1538;11.29;25.22;United States;Northern America;American Society of Clinical Oncology;1983-2021;"Cancer Research (Q1); Medicine (miscellaneous) (Q1); Oncology (Q1)"
23;22126;Genes and Development;journal;15495477, 08909369;10.214;Q1;453;201;650;11974;6592;650;9.55;59.57;United States;Northern America;Cold Spring Harbor Laboratory Press;1987-2021;"Developmental Biology (Q1); Genetics (Q1)"
24;14816;Trends in Biochemical Sciences;journal;13624326, 03765067, 09680004;9.934;Q1;281;97;276;6852;3598;247;11.72;70.64;United Kingdom;Western Europe;Elsevier Ltd.;1976-2021;"Biochemistry (Q1); Molecular Biology (Q1)"
