Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2003);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;23571;Science;journal;10959203, 00368075;11.428;Q1;1124;2431;7534;33661;82830;4855;16.74;13,85;United States;Northern America;American Association for the Advancement of Science;1880-1881, 1883-2020;"History and Philosophy of Science (Q1); Multidisciplinary (Q1)"
2;21206;Nature;journal;14764687, 00280836;11.384;Q1;1159;2540;8103;32205;94384;5469;16.75;12,68;United Kingdom;Western Europe;Nature Publishing Group;1869-2020;Multidisciplinary (Q1)
3;21121;Proceedings of the National Academy of Sciences of the United States of America;journal;10916490, 00278424;7.129;Q1;737;2922;8633;107512;89290;8020;10.70;36,79;United States;Northern America;National Academy of Sciences;1945-1951, 1961-2020;Multidisciplinary (Q1)
4;12337;International Journal of Bifurcation and Chaos in Applied Sciences and Engineering;journal;17936551, 02181274;0.828;Q1;95;273;617;6741;834;614;1.06;24,69;Singapore;Asiatic Region;World Scientific Publishing Co. Pte Ltd;1996-2020;"Engineering (miscellaneous) (Q1); Multidisciplinary (Q1); Applied Mathematics (Q2); Modeling and Simulation (Q2)"
5;27733;Latin American Research Review;journal;00238791, 15424278;0.786;-;45;20;51;1227;64;51;1.08;61,35;United States;Northern America;Latin American Studies Association;1970, 1978-2020;"Geography, Planning and Development (Q1); Sociology and Political Science (Q1)"
6;23030;Journal of the Royal Society of New Zealand;journal;03036758;0.752;Q1;37;43;111;1992;133;109;1.13;46,33;United Kingdom;Western Europe;Taylor and Francis Ltd.;1971-2020;Multidisciplinary (Q1)
7;19298;American Scientist;trade journal;00030996;0.738;Q1;58;26;128;252;186;128;1.48;9,69;United States;Northern America;Sigma Xi, Scientific Research Society;1946-1951, 1961-2016;Multidisciplinary (Q1)
8;23697;Science Progress;journal;20477163, 00368504;0.482;Q1;33;14;41;872;59;40;1.41;62,29;United Kingdom;Western Europe;Science Reviews Ltd;1946-1949, 1955, 1957, 1960-1963, 1965-1972, 1974-1993, 1995-2020;Multidisciplinary (Q1)
9;28472;Fractals;journal;17936543, 0218348X;0.417;Q1;39;77;134;1731;125;132;0.80;22,48;Singapore;Asiatic Region;World Scientific Publishing Co. Pte Ltd;1995-2020;"Multidisciplinary (Q1); Applied Mathematics (Q3); Modeling and Simulation (Q3); Geometry and Topology (Q4)"
10;13883;Caribbean Journal of Science;journal;00086452;0.335;Q1;31;42;87;1080;47;87;0.55;25,71;Puerto Rico;Latin America;University of Puerto Rico Medical Sciences Campus;1980, 1982-2010, 2016, 2019;Multidisciplinary (Q1)
