Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2006);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;20651;Annual Review of Immunology;journal;15453278, 07320582;40.087;Q1;309;25;84;4371;4626;84;51.86;174.84;United States;Northern America;Annual Reviews Inc.;1983-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
2;21315;Nature Immunology;journal;15292908, 15292916;20.283;Q1;403;218;660;7943;12367;511;18.48;36.44;United Kingdom;Western Europe;Nature Publishing Group;2000-2021;Immunology (Q1)
3;20798;Immunity;journal;10974180, 10747613;13.705;Q1;417;194;476;7673;7403;471;16.25;39.55;United States;Northern America;Cell Press;1994-2021;"Immunology (Q1); Immunology and Allergy (Q1); Infectious Diseases (Q1)"
4;21318;Nature Reviews Immunology;journal;14741741, 14741733;12.624;Q1;417;188;528;8546;8026;424;15.33;45.46;United Kingdom;Western Europe;Nature Publishing Group;2001-2021;"Immunology (Q1); Medicine (miscellaneous) (Q1)"
5;19614;Annual Review of Microbiology;journal;00664227, 15453251;12.007;Q1;199;25;77;3259;1312;74;15.55;130.36;United States;Northern America;Annual Reviews Inc.;1948, 1950-1958, 1960, 1962-2020;Microbiology (Q1)
6;21272;Journal of Experimental Medicine;journal;00221007, 15409538;11.948;Q1;462;291;1080;11949;16729;1050;14.81;41.06;United States;Northern America;Rockefeller University Press;1909-1910, 1929, 1938, 1945-2021;"Immunology (Q1); Immunology and Allergy (Q1); Medicine (miscellaneous) (Q1)"
7;20278;Microbiology and Molecular Biology Reviews;journal;10985557, 10922172;11.239;Q1;256;36;87;9836;1645;86;17.4;273.22;United States;Northern America;American Society for Microbiology;1997-2021;"Immunology and Microbiology (miscellaneous)  (Q1); Molecular Biology (Q1)"
8;17435;EMBO Journal;journal;02614189, 14602075;9.818;Q1;405;539;1457;25673;15395;1455;10.6;47.63;Germany;Western Europe;Wiley-Blackwell;1982-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Neuroscience (miscellaneous) (Q1)"
9;20313;Nature Reviews Microbiology;journal;17401534, 17401526;7.317;Q1;323;151;491;8369;3171;236;6.36;55.42;United Kingdom;Western Europe;Nature Publishing Group;2003-2021;Immunology and Microbiology (miscellaneous)  (Q1)
10;20810;Immunological Reviews;journal;01052896, 1600065X;7.282;Q1;234;124;334;13441;3749;325;11.41;108.4;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1969-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
11;21359;Seminars in Immunology;journal;10445323, 10963618;7.202;Q1;131;50;137;4175;1226;120;9.71;83.5;United States;Northern America;Academic Press Inc.;1989-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
12;12977;PLoS Biology;journal;15449173, 15457885;6.415;Q1;281;238;678;10373;5777;650;8.64;43.58;United States;Northern America;Public Library of Science;2003-2021;"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Neuroscience (miscellaneous) (Q1)"
13;18797;Current Opinion in Immunology;journal;09527915;6.363;Q1;199;114;337;5592;3211;296;9.31;49.05;United Kingdom;Western Europe;Elsevier Ltd.;1988-2022;"Immunology (Q1); Immunology and Allergy (Q1)"
14;21365;Trends in Immunology;journal;14714906, 14714981;6.236;Q1;236;92;361;5114;3717;325;10.92;55.59;United Kingdom;Western Europe;Elsevier Ltd.;1987-1990, 1993-1994, 2001-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
15;17421;Cytokine and Growth Factor Reviews;journal;18790305, 13596101;6.179;Q1;168;39;132;4661;1619;123;12.53;119.51;United Kingdom;Western Europe;Elsevier BV;1990-1992, 1994-2021;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Endocrinology, Diabetes and Metabolism (Q1); Immunology (Q1); Immunology and Allergy (Q1)"
16;16115;Nature Biotechnology;journal;15461696, 10870156;5.875;Q1;463;474;1259;6007;11377;898;8.46;12.67;United Kingdom;Western Europe;Nature Publishing Group;1989-2021;"Applied Microbiology and Biotechnology (Q1); Bioengineering (Q1); Biomedical Engineering (Q1); Biotechnology (Q1); Molecular Medicine (Q1)"
17;19651;Clinical Microbiology Reviews;journal;08938512, 10986618;5.692;Q1;296;35;125;9257;2022;125;15.51;264.49;United States;Northern America;American Society for Microbiology;1988-2021;"Epidemiology (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Infectious Diseases (Q1); Microbiology (medical) (Q1); Public Health, Environmental and Occupational Health (Q1)"
18;19708;FEMS Microbiology Reviews;journal;01686445, 15746976;5.625;Q1;223;42;126;7457;1401;120;9.05;177.55;United Kingdom;Western Europe;Oxford University Press;1985-2021;"Infectious Diseases (Q1); Microbiology (Q1)"
19;25454;Blood;journal;15280020, 00064971;5.012;Q1;484;1561;4251;55687;38255;3965;8.86;35.67;United States;Northern America;Elsevier BV;1946-2021;"Biochemistry (Q1); Cell Biology (Q1); Hematology (Q1); Immunology (Q1)"
20;19669;Current Opinion in Microbiology;journal;18790364, 13695274;4.798;Q1;185;98;310;4418;2518;279;7.62;45.08;United Kingdom;Western Europe;Elsevier Ltd.;1998-2021;"Infectious Diseases (Q1); Microbiology (Q1); Microbiology (medical) (Q1)"
21;21275;Journal of Immunology;journal;15506606, 00221767;4.382;Q1;387;1896;5379;89729;37754;5342;6.82;47.33;United States;Northern America;American Association of Immunologists;1945-2021;Immunology (Q1)
22;19602;Advances in Microbial Physiology;book series;00652911;4.351;Q1;67;8;17;1995;144;17;8.55;249.38;United States;Northern America;Academic Press Inc.;1967-1969, 1971-2021;"Microbiology (Q1); Physiology (Q1)"
23;20298;Molecular Microbiology;journal;13652958, 0950382X;4.331;Q1;254;542;1591;27399;10172;1581;5.91;50.55;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1987-2021;"Microbiology (Q1); Molecular Biology (Q1)"
24;20151;Advances in Immunology;book series;00652776, 15578445;4.268;Q1;110;31;57;5987;312;55;5;193.13;United States;Northern America;Academic Press Inc.;1961, 1963-1964, 1966-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
25;20862;Trends in Microbiology;journal;18784380, 0966842X;4.041;Q1;209;97;327;4216;2242;309;7.39;43.46;United Kingdom;Western Europe;Elsevier Ltd.;1993-2021;"Infectious Diseases (Q1); Microbiology (Q1); Microbiology (medical) (Q1); Virology (Q1)"
26;20250;Journal of Virology;journal;10985514, 0022538X;3.809;Q1;304;1281;4494;63624;26020;4477;5.81;49.67;United States;Northern America;American Society for Microbiology;1967-2021;"Immunology (Q1); Insect Science (Q1); Microbiology (Q1); Virology (Q1)"
