Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2011);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;21206;Nature;journal;14764687, 00280836;17.598;Q1;1159;2619;7483;36428;109242;4423;24.15;13.91;United Kingdom;Western Europe;Nature Publishing Group;1869-2020;Multidisciplinary (Q1)
2;23571;Science;journal;10959203, 00368075;14.238;Q1;1124;2210;7090;33801;95964;4337;21.59;15.29;United States;Northern America;American Association for the Advancement of Science;1880-1881, 1883-2020;"History and Philosophy of Science (Q1); Multidisciplinary (Q1)"
3;21121;Proceedings of the National Academy of Sciences of the United States of America;journal;10916490, 00278424;6.864;Q1;737;4118;12378;153889;125913;10851;10.97;37.37;United States;Northern America;National Academy of Sciences;1945-1951, 1961-2020;Multidisciplinary (Q1)
4;10600153309;PLoS ONE;journal;19326203;2.425;-;300;13799;13858;657288;69787;13817;4.66;47.63;United States;Northern America;Public Library of Science;2001, 2006-2020;"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Medicine (miscellaneous) (Q1)"
5;23100;Proceedings of the Japan Academy Series B: Physical and Biological Sciences;journal;13492896, 03862208;1.242;Q1;50;44;143;2758;415;140;3.19;62.68;Japan;Asiatic Region;Japan Academy;1977-2020;"Agricultural and Biological Sciences (miscellaneous) (Q1); Medicine (miscellaneous) (Q1); Multidisciplinary (Q1); Physics and Astronomy (miscellaneous) (Q1)"
6;12337;International Journal of Bifurcation and Chaos in Applied Sciences and Engineering;journal;17936551, 02181274;0.584;Q1;95;250;810;6793;880;803;0.98;27.17;Singapore;Asiatic Region;World Scientific Publishing Co. Pte Ltd;1996-2020;"Engineering (miscellaneous) (Q1); Multidisciplinary (Q1); Applied Mathematics (Q2); Modeling and Simulation (Q2)"
7;27733;Latin American Research Review;journal;00238791, 15424278;0.56;-;45;35;90;1351;77;81;0.79;38.6;United States;Northern America;Latin American Studies Association;1970, 1978-2020;"Geography, Planning and Development (Q1); Sociology and Political Science (Q2)"
8;24197;Scientific American;journal;00368733;0.527;Q1;88;471;965;135;620;409;1.53;0.29;United States;Northern America;Scientific American Inc.;1947-1950, 1958-2018;Multidisciplinary (Q1)
9;4400151506;Eurasip Journal on Bioinformatics and Systems Biology;journal;16874153, 16874145;0.508;Q1;19;3;47;82;68;45;1.53;27.33;Germany;Western Europe;Springer Open;2006-2017;"Computer Science (miscellaneous) (Q1); Multidisciplinary (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Computer Science Applications (Q2); Medicine (miscellaneous) (Q2); Signal Processing (Q2); Computational Mathematics (Q3); Statistics and Probability (Q3)"
10;22251;Pacific Science;journal;15346188, 00308870;0.504;Q1;40;39;138;1569;152;135;1.07;40.23;United States;Northern America;University of Hawaii Press;1979-2019;Multidisciplinary (Q1)
