Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2004);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;23571;Science;journal;10959203, 00368075;11.589;Q1;1229;2340;7247;32667;87561;4963;11.97;13.96;United States;Northern America;American Association for the Advancement of Science;1880-1881, 1883-2021;"History and Philosophy of Science (Q1); Multidisciplinary (Q1)"
2;21206;Nature;journal;14764687, 00280836;11.222;Q1;1276;2513;7615;32584;91701;5301;11.71;12.97;United Kingdom;Western Europe;Nature Publishing Group;1869-2021;Multidisciplinary (Q1)
3;21121;Proceedings of the National Academy of Sciences of the United States of America;journal;10916490, 00278424;7.197;Q1;805;3223;8621;120355;94408;8223;10.53;37.34;United States;Northern America;National Academy of Sciences;1945-1951, 1961-2021;Multidisciplinary (Q1)
4;27733;Latin American Research Review;journal;00238791, 15424278;0.767;-;50;45;56;1564;55;56;1.05;34.76;United States;Northern America;Latin American Studies Association;1970, 1978-2021;"Geography, Planning and Development (Q1); Sociology and Political Science (Q1)"
5;12337;International Journal of Bifurcation and Chaos in Applied Sciences and Engineering;journal;17936551, 02181274;0.653;Q1;107;292;707;7347;877;696;1.22;25.16;Singapore;Asiatic Region;World Scientific Publishing Co. Pte Ltd;1996-2021;"Engineering (miscellaneous) (Q1); Multidisciplinary (Q1); Applied Mathematics (Q2); Modeling and Simulation (Q2)"
6;28472;Fractals;journal;17936543, 0218348X;0.446;Q1;51;37;164;934;120;164;0.5;25.24;Singapore;Asiatic Region;World Scientific Publishing Co. Pte Ltd;1995-2021;"Multidisciplinary (Q1); Modeling and Simulation (Q2); Applied Mathematics (Q3); Geometry and Topology (Q3)"
7;23697;Science Progress;journal;20477163, 00368504;0.441;Q1;37;12;42;436;57;41;1.29;36.33;United Kingdom;Western Europe;Science Reviews Ltd;1946-1949, 1955, 1957, 1960-1963, 1965-1972, 1974-1993, 1995-2021;Multidisciplinary (Q1)
8;22251;Pacific Science;journal;15346188, 00308870;0.429;Q1;43;37;106;1385;72;106;0.69;37.43;United States;Northern America;University of Hawaii Press;1979-2021;Multidisciplinary (Q1)
9;23030;Journal of the Royal Society of New Zealand;journal;03036758;0.427;Q1;41;15;126;1179;113;126;0.81;78.6;United Kingdom;Western Europe;Taylor and Francis Ltd.;1971-2021;Multidisciplinary (Q1)
10;23100;Proceedings of the Japan Academy Series B: Physical and Biological Sciences;journal;13492896, 03862208;0.399;Q1;59;51;133;1860;144;133;1.09;36.47;Japan;Asiatic Region;Japan Academy;1977-2021;"Multidisciplinary (Q1); Agricultural and Biological Sciences (miscellaneous) (Q2); Medicine (miscellaneous) (Q2); Physics and Astronomy (miscellaneous) (Q3)"
11;25823;Complexity;journal;10762787, 10990526;0.377;Q1;66;37;113;717;94;105;0.82;19.38;Egypt;Africa/Middle East;Hindawi Limited;1995-2021;Multidisciplinary (Q1)
12;19298;American Scientist;trade journal;00030996;0.366;Q1;61;15;106;111;138;106;1.05;7.4;United States;Northern America;Sigma Xi, Scientific Research Society;1946-1951, 1961-2016;Multidisciplinary (Q1)
13;24197;Scientific American;journal;00368733;0.324;Q1;94;237;1094;20;1072;725;0.62;0.08;United States;Northern America;Scientific American Inc.;1947-1950, 1958-2020;Multidisciplinary (Q1)
14;23516;Journal of the Royal Society of Western Australia;journal;0035922X;0.317;Q1;27;18;55;542;21;54;0.28;30.11;Australia;Pacific Region;Royal Society of Western Australia Inc.;1981, 1983-2021;Multidisciplinary (Q1)
15;13883;Caribbean Journal of Science;journal;00086452;0.315;Q1;33;47;104;1653;63;104;0.72;35.17;Puerto Rico;Latin America;University of Puerto Rico Medical Sciences Campus;1980, 1982-2010, 2016, 2019;Multidisciplinary (Q1)
16;21100405003;Science Bulletin;journal;20959273, 20959281;0.283;Q1;122;487;1555;11726;970;1553;0.66;24.08;Netherlands;Western Europe;Elsevier BV;2015-2021;Multidisciplinary (Q1)
17;20699;Current Science;journal;00113891;0.279;Q1;124;696;1444;14204;869;1231;0.54;20.41;India;Asiatic Region;Indian Academy of Sciences;1945-1951, 1973-1989, 1993-2021;Multidisciplinary (Q1)
18;28036;Indian Journal of Pure and Applied Physics;journal;09751041, 00195596;0.257;-;42;148;434;2675;162;431;0.37;18.07;India;Asiatic Region;National Institute of Science Communication and Information Resources (NISCAIR);1969, 1971, 1974-1990, 1993-2021;Physics and Astronomy (miscellaneous) (Q3)
19;37540;Bulletin de la Societe Vaudoise des Sciences Naturelles;journal;00379603;0.248;Q1;11;5;35;191;11;35;0.11;38.2;Switzerland;Western Europe;Societe Vaudoise des Sciences Naturelles;1981-2013, 2015, 2017-2019;Multidisciplinary (Q1)
20;23531;Sadhana - Academy Proceedings in Engineering Sciences;journal;09737677, 02562499;0.211;Q2;52;48;149;847;50;143;0.32;17.65;India;Asiatic Region;Springer India;1984-2021;Multidisciplinary (Q2)
21;25490;Tongji Daxue Xuebao/Journal of Tongji University;journal;0253374X;0.202;Q2;33;271;336;2008;17;336;0.03;7.41;China;Asiatic Region;Science Press;1999-2021;Multidisciplinary (Q2)
22;23285;Natures Sciences Societes;journal;12401307, 17652979;0.195;Q2;19;50;76;556;12;74;0.16;11.12;France;Western Europe;EDP Sciences;1995-2021;"Multidisciplinary (Q2); Agricultural and Biological Sciences (miscellaneous) (Q3); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3); Earth and Planetary Sciences (miscellaneous) (Q3); Environmental Science (miscellaneous) (Q3); Social Sciences (miscellaneous) (Q3)"
23;14038;Shanghai Jiaotong Daxue Xuebao/Journal of Shanghai Jiaotong University;journal;10062467;0.195;Q2;23;521;1083;3816;107;1083;0.1;7.32;China;Asiatic Region;Shanghai Jiaotong University;1988, 1998-2021;Multidisciplinary (Q2)
24;22276;Pakistan Journal of Scientific and Industrial Research;journal;00309885;0.192;Q2;13;97;290;1750;28;288;0.08;18.04;Pakistan;Asiatic Region;PCSIR-Scientific Information Centre;1971-1973, 1975, 1977, 1983-1985, 1987-2012;Multidisciplinary (Q2)
25;18659;Anais da Academia Brasileira de Ciencias;journal;00013765, 16782690;0.185;Q2;62;85;135;2570;92;135;0.58;30.24;Brazil;Latin America;Academia Brasileira de Ciencias;1945-1946, 1949, 1970-1992, 1994-2021;Multidisciplinary (Q2)
26;22476;Informacion Tecnologica (discontinued);journal;07180764, 07168756;0.181;-;15;94;419;1160;24;413;0.07;12.34;Chile;Latin America;Centro de Informacion Tecnologica;1996-2021;"Energy (miscellaneous) (Q2); Geotechnical Engineering and Engineering Geology (Q2); Industrial and Manufacturing Engineering (Q2); Strategy and Management (Q3); Computer Science Applications (Q4); Food Science (Q4)"
