Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2010);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;25491;Diabetes Care;journal;19355548, 01495992;4.476;Q1;380;648;2021;12922;14603;1604;7.56;19.94;United States;Northern America;American Diabetes Association Inc.;1978-2021;"Advanced and Specialized Nursing (Q1); Endocrinology, Diabetes and Metabolism (Q1); Internal Medicine (Q1)"
2;29993;Annual Review of Nutrition;journal;01999885, 15454312;4.329;Q1;166;21;65;2896;696;64;8.86;137.9;United States;Northern America;Annual Reviews Inc.;1981-2020;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
3;20618;Stroke;journal;15244628, 00392499;3.349;Q1;330;697;2300;15893;12501;1761;5.22;22.8;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1970-2021;"Advanced and Specialized Nursing (Q1); Cardiology and Cardiovascular Medicine (Q1); Medicine (miscellaneous) (Q1); Neurology (clinical) (Q1); Neuroscience (miscellaneous) (Q1)"
4;29990;American Journal of Clinical Nutrition;journal;19383207, 00029165;3.307;Q1;351;481;1634;17667;11304;1378;6.54;36.73;United States;Northern America;American Society for Nutrition;1952-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
5;19064;Resuscitation;journal;18731570, 03009572;2.791;Q1;139;377;1036;14688;3611;771;3.34;38.96;Ireland;Western Europe;Elsevier Ireland Ltd;1972-1976, 1978-2021;"Cardiology and Cardiovascular Medicine (Q1); Emergency Medicine (Q1); Emergency Nursing (Q1)"
6;12697;International Journal of Obesity;journal;03070565, 14765497;2.538;Q1;234;229;804;8907;4208;741;5.36;38.9;United Kingdom;Western Europe;Nature Publishing Group;1977-2021;"Endocrinology, Diabetes and Metabolism (Q1); Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
7;23140;Current Opinion in Lipidology;journal;14736535, 09579672;2.522;Q1;129;103;323;3773;1352;202;4.31;36.63;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1990-2021;"Cardiology and Cardiovascular Medicine (Q1); Cell Biology (Q1); Endocrinology, Diabetes and Metabolism (Q1); Genetics (Q1); Molecular Biology (Q1); Nutrition and Dietetics (Q1)"
8;4700152825;Obesity;journal;19307381;2.05;Q1;209;388;1206;12320;5503;1145;4.33;31.75;United States;Northern America;Wiley-Blackwell;2006-2021;"Endocrinology (Q1); Endocrinology, Diabetes and Metabolism (Q1); Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
9;14875;International Journal of Behavioral Nutrition and Physical Activity;journal;14795868;1.875;Q1;129;91;225;4138;923;223;3.88;45.47;United Kingdom;Western Europe;BioMed Central Ltd.;2004-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1)"
10;12716;Journal of Nutrition;journal;15416100, 00223166;1.729;Q1;276;354;1254;14871;6206;1205;4.73;42.01;United States;Northern America;American Society for Nutrition;1945-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
