Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2004);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;19434;MMWR Recommendations and Reports;journal;10575987, 15458601;10.23;Q1;148;15;64;315;1349;64;26.25;21;United States;Northern America;Centers for Disease Control and Prevention (CDC);1990-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1)"
2;58530;National Vital Statistics Reports;journal;15518922, 15518930;10.101;Q1;110;11;43;51;738;43;18.81;4.64;United States;Northern America;Public Health Services, US Dept of Health and Human Services;1998-2021;Life-span and Life-course Studies (Q1)
3;16036;Administrative Science Quarterly;journal;00018392, 19303815;9.265;Q1;191;16;60;1383;354;59;4.71;86.44;United States;Northern America;Johnson School at Cornell University;1975-1987, 1989-1990, 1993-1994, 1996-2021;"Arts and Humanities (miscellaneous) (Q1); Public Administration (Q1); Sociology and Political Science (Q1)"
4;71056;MMWR Surveillance Summaries;journal;15458636, 15460738;8.054;Q1;104;11;25;0;467;25;19.73;0;United States;Northern America;Centers for Disease Control and Prevention (CDC);2002-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1)"
5;15557;American Political Science Review;journal;15375943, 00030554;4.887;Q1;182;47;138;2554;576;130;3.71;54.34;United Kingdom;Western Europe;Cambridge University Press;1906-2021;"Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
6;15107;IEEE Transactions on Information Theory;journal;00189448, 15579654;4.57;Q1;279;327;882;7211;4179;733;4.26;22.05;United States;Northern America;Institute of Electrical and Electronics Engineers Inc.;1963-2021;"Computer Science Applications (Q1); Information Systems (Q1); Library and Information Sciences (Q1)"
7;16929;American Sociological Review;journal;00031224, 19398271;4.509;Q1;208;40;116;2812;530;116;3.65;70.3;United States;Northern America;American Sociological Association;1965-2021;Sociology and Political Science (Q1)
8;30039;Journal of Personality and Social Psychology;journal;00223514;4.437;Q1;392;117;492;7908;2672;491;4.4;67.59;United States;Northern America;American Psychological Association;1965-2021;"Social Psychology (Q1); Sociology and Political Science (Q1)"
9;39139;International Organization;journal;15315088, 00208183;4.194;Q1;151;25;94;1758;364;92;2.71;70.32;United Kingdom;Western Europe;Cambridge University Press;1947-2021;"Law (Q1); Organizational Behavior and Human Resource Management (Q1); Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
10;19726;Educational Evaluation and Policy Analysis;journal;01623737, 19351062;4.187;Q1;84;17;55;704;157;54;2.62;41.41;United States;Northern America;SAGE Publications Inc.;1979-1982, 1996-2021;Education (Q1)
