Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2011);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;20651;Annual Review of Immunology;journal;15453278, 07320582;40.31;Q1;309;23;70;4559;3528;69;57.57;198.22;United States;Northern America;Annual Reviews Inc.;1983-2021;"Immunology (Q1); Immunology and Allergy (Q1)"
2;28773;Ca-A Cancer Journal for Clinicians;journal;15424863, 00079235;31.065;Q1;182;34;108;2566;6477;92;66.83;75.47;United States;Northern America;Wiley-Blackwell;1950-2021;"Hematology (Q1); Oncology (Q1)"
3;21315;Nature Immunology;journal;15292908, 15292916;18.437;-;403;219;621;8190;11253;544;18.61;37.4;United Kingdom;Western Europe;Nature Publishing Group;2000-2021;Immunology (Q1)
4;24004;Physiological Reviews;journal;15221210, 00319333;17.88;Q1;358;32;106;14501;3514;106;29.23;453.16;United States;Northern America;American Physiological Society;1945-2021;"Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Physiology (Q1); Physiology (medical) (Q1)"
5;20798;Immunity;journal;10974180, 10747613;17.131;Q1;417;206;609;9040;10307;590;16.84;43.88;United States;Northern America;Cell Press;1994-2021;"Immunology (Q1); Immunology and Allergy (Q1); Infectious Diseases (Q1)"
6;29093;Cancer Cell;journal;15356108, 18783686;16.203;Q1;359;164;406;5933;6913;402;16.33;36.18;United States;Northern America;Cell Press;2002-2021;"Cancer Research (Q1); Cell Biology (Q1); Oncology (Q1)"
7;19434;MMWR Recommendations and Reports;journal;10575987, 15458601;15.781;Q1;148;2;18;0;620;18;34.75;0;United States;Northern America;Centers for Disease Control and Prevention (CDC);1990-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1)"
8;22214;Genome Research;journal;15495469, 10889051;14.017;Q1;305;209;608;10780;9333;601;14.78;51.58;United States;Northern America;Cold Spring Harbor Laboratory Press;1991-2021;"Genetics (Q1); Genetics (clinical) (Q1)"
9;15847;New England Journal of Medicine;journal;00284793, 15334406;13.674;Q1;1079;1566;4798;17487;68973;2098;14.47;11.17;United States;Northern America;Massachussetts Medical Society;1945-2021;Medicine (miscellaneous) (Q1)
10;18991;Nature Reviews Genetics;journal;14710056, 14710064;13.641;Q1;384;174;563;8065;9157;492;17.13;46.35;United Kingdom;Western Europe;Nature Publishing Group;2000-2021;"Genetics (Q1); Genetics (clinical) (Q1); Molecular Biology (Q1)"
11;21272;Journal of Experimental Medicine;journal;00221007, 15409538;13.066;Q1;462;227;798;11181;11554;740;14;49.26;United States;Northern America;Rockefeller University Press;1909-1910, 1929, 1938, 1945-2021;"Immunology (Q1); Immunology and Allergy (Q1); Medicine (miscellaneous) (Q1)"
12;11300153736;Annual Review of Pathology: Mechanisms of Disease;journal;15534006, 15534014;12.927;Q1;132;21;58;2897;1282;58;21.94;137.95;United States;Northern America;Annual Reviews Inc.;2006-2021;"Medicine (miscellaneous) (Q1); Pathology and Forensic Medicine (Q1); Plant Science (Q1)"
