Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (1999);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;19434;MMWR Recommendations and Reports;journal;10575987, 15458601;9.589;Q1;148;13;53;0;928;53;17.13;0;United States;Northern America;Centers for Disease Control and Prevention (CDC);1990-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1)"
2;16036;Administrative Science Quarterly;journal;00018392, 19303815;9.015;Q1;191;26;76;1831;364;76;3.78;70.42;United States;Northern America;Johnson School at Cornell University;1975-1987, 1989-1990, 1993-1994, 1996-2021;"Arts and Humanities (miscellaneous) (Q1); Public Administration (Q1); Sociology and Political Science (Q1)"
3;71056;MMWR Surveillance Summaries;journal;15458636, 15460738;7.182;Q1;104;13;10;0;122;10;6.67;0;United States;Northern America;Centers for Disease Control and Prevention (CDC);2002-2021;"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1)"
4;145507;Cybermetrics;journal;11375019;6.201;Q1;15;2;1;34;6;1;6;17;Spain;Western Europe;Centro de Informacion y Documentacion Cientifica;1997, 1999-2002, 2004-2013, 2015;Library and Information Sciences (Q1)
5;39139;International Organization;journal;15315088, 00208183;5.248;Q1;151;27;78;2041;266;78;3.36;75.59;United Kingdom;Western Europe;Cambridge University Press;1947-2021;"Law (Q1); Organizational Behavior and Human Resource Management (Q1); Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
6;16929;American Sociological Review;journal;00031224, 19398271;4.862;Q1;208;52;162;2482;624;162;2.99;47.73;United States;Northern America;American Sociological Association;1965-2021;Sociology and Political Science (Q1)
7;25725;World Politics;journal;00438871, 10863338;4.821;Q1;114;17;62;1727;248;62;4.02;101.59;United Kingdom;Western Europe;Cambridge University Press;1948-2021;"Political Science and International Relations (Q1); Sociology and Political Science (Q1)"
8;30039;Journal of Personality and Social Psychology;journal;00223514;4.782;Q1;392;158;609;10161;2084;609;2.89;64.31;United States;Northern America;American Psychological Association;1965-2021;"Social Psychology (Q1); Sociology and Political Science (Q1)"
9;22478;Journal of Memory and Language;journal;10960821, 0749596X;4.329;Q1;156;50;155;2597;528;155;2.72;51.94;United States;Northern America;Academic Press Inc.;1985-2021;"Artificial Intelligence (Q1); Experimental and Cognitive Psychology (Q1); Linguistics and Language (Q1); Neuropsychology and Physiological Psychology (Q1)"
10;12872;Cognitive Psychology;journal;10955623, 00100285;4.139;Q1;123;21;58;1384;271;58;4.12;65.9;United States;Northern America;Academic Press Inc.;1970-2021;"Artificial Intelligence (Q1); Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Linguistics and Language (Q1); Neuropsychology and Physiological Psychology (Q1)"
11;22899;Journal of Consumer Research;journal;00935301, 15375277;4.116;Q1;194;24;84;1424;285;84;3.43;59.33;United Kingdom;Western Europe;Oxford University Press;1977-1978, 1984, 1996-2021;"Anthropology (Q1); Arts and Humanities (miscellaneous) (Q1); Business and International Management (Q1); Economics and Econometrics (Q1); Marketing (Q1)"
