Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2001);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;21191;Pharmacological Reviews;journal;15210081, 00316997;12.716;Q1;241;22;66;7351;1862;65;23.55;334.14;United States;Northern America;American Society for Pharmacology and Experimental Therapeutics;1949, 1951-2021;"Molecular Medicine (Q1); Pharmacology (Q1)"
2;19479;Annual Review of Pharmacology and Toxicology;journal;15454304, 03621642;10.621;Q1;210;33;65;4729;1432;64;21.29;143.3;United States;Northern America;Annual Reviews Inc.;1965-1973, 1975-2021;"Pharmacology (Q1); Toxicology (Q1)"
3;22321;Trends in Pharmacological Sciences;journal;18733735, 01656147;4.24;Q1;225;202;350;4593;2819;283;8.17;22.74;United Kingdom;Western Europe;Elsevier Ltd.;1979-2021;"Pharmacology (Q1); Toxicology (Q1)"
4;24032;Reviews of Physiology Biochemistry and Pharmacology;journal;16175786, 03034240;3.536;Q1;66;6;43;1620;276;43;5.82;270;Germany;Western Europe;Springer Verlag;1974-2008, 2012-2018;"Biochemistry (Q1); Medicine (miscellaneous) (Q1); Pharmacology (Q1); Physiology (Q1); Physiology (medical) (Q1)"
5;21100456838;Cell Chemical Biology;journal;24519448, 24519456;3.065;Q1;190;104;363;4315;2010;336;5.87;41.49;United States;Northern America;Elsevier Inc.;2016-2021;"Biochemistry (Q1); Clinical Biochemistry (Q1); Drug Discovery (Q1); Molecular Biology (Q1); Molecular Medicine (Q1); Pharmacology (Q1)"
6;19963;Molecular Pharmacology;journal;15210111, 0026895X;2.793;Q1;202;349;907;13376;5216;905;5.49;38.33;United States;Northern America;American Society for Pharmacology and Experimental Therapeutics;1965-2021;"Molecular Medicine (Q1); Pharmacology (Q1)"
7;21195;Pharmacology and Therapeutics;journal;1879016X, 01637258;2.763;Q1;211;55;189;9848;1361;187;5.89;179.05;United States;Northern America;Elsevier Inc.;1975-1977, 1979-1985, 1987-2021;"Pharmacology (Q1); Pharmacology (medical) (Q1)"
8;82448;Mutation Research - DNA Repair;journal;09218777;2.657;Q1;75;79;206;4123;851;204;4.48;52.19;Netherlands;Western Europe;Elsevier BV;1989-2001;"Genetics (Q1); Molecular Biology (Q1); Toxicology (Q1)"
9;13903;Cellular and Molecular Life Sciences;journal;1420682X, 14209071;2.575;Q1;233;183;547;16769;2341;533;4.39;91.63;Switzerland;Western Europe;Birkhauser Verlag Basel;1952, 1997-2021;"Cell Biology (Q1); Cellular and Molecular Neuroscience (Q1); Molecular Biology (Q1); Molecular Medicine (Q1); Pharmacology (Q1)"
10;26371;Natural Product Reports;journal;02650568, 14604752;2.341;Q1;188;34;115;7237;592;114;5.94;212.85;United Kingdom;Western Europe;Royal Society of Chemistry;1984-2021;"Biochemistry (Q1); Drug Discovery (Q1); Organic Chemistry (Q1)"
11;19615;Antimicrobial Agents and Chemotherapy;journal;10986596, 00664804;2.334;Q1;269;659;1920;18292;9185;1829;4.76;27.76;United States;Northern America;American Society for Microbiology;1963-1970, 1972-2021;"Infectious Diseases (Q1); Pharmacology (Q1); Pharmacology (medical) (Q1)"
12;24661;Critical Reviews in Toxicology;journal;15476898, 10408444;2.297;Q1;117;36;38;2962;281;37;6.96;82.28;United Kingdom;Western Europe;Informa Healthcare;1971-2021;Toxicology (Q1)
13;18017;Neuropsychopharmacology;journal;0893133X, 1470634X;2.239;Q1;227;182;427;9179;2109;397;4.68;50.43;United Kingdom;Western Europe;Nature Publishing Group;1987-2021;"Pharmacology (Q1); Psychiatry and Mental Health (Q1)"
14;18148;Pain;journal;18726623, 03043959;2.08;Q1;269;223;748;9056;3737;683;4.88;40.61;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1975-2021;"Anesthesiology and Pain Medicine (Q1); Neurology (Q1); Neurology (clinical) (Q1); Pharmacology (Q1)"
15;23488;Current Medicinal Chemistry;journal;09298673, 1875533X;1.951;Q1;183;122;166;11854;929;154;5.79;97.16;United Arab Emirates;Middle East;Bentham Science Publishers B.V.;1994-2021;"Molecular Medicine (Q1); Pharmacology (Q1)"
16;20435;Neuropharmacology;journal;00283908, 18737064;1.9;Q1;176;229;631;9109;2510;629;3.97;39.78;United Kingdom;Western Europe;Elsevier Ltd.;1962-2021;"Cellular and Molecular Neuroscience (Q1); Pharmacology (Q1)"
17;25152;Journal of Toxicology and Environmental Health - Part B: Critical Reviews;journal;10937404, 15216950;1.898;Q1;89;10;35;1795;182;35;5.52;179.5;United Kingdom;Western Europe;Taylor and Francis Ltd.;1998-2021;"Health, Toxicology and Mutagenesis (Q1); Toxicology (Q1)"
