Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2008);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;29993;Annual Review of Nutrition;journal;01999885, 15454312;5.344;Q1;166;24;69;2822;726;67;8.87;117.58;United States;Northern America;Annual Reviews Inc.;1981-2020;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
2;25491;Diabetes Care;journal;19355548, 01495992;4.517;Q1;380;610;2104;13146;14913;1601;6.37;21.55;United States;Northern America;American Diabetes Association Inc.;1978-2021;"Advanced and Specialized Nursing (Q1); Endocrinology, Diabetes and Metabolism (Q1); Internal Medicine (Q1)"
3;29990;American Journal of Clinical Nutrition;journal;19383207, 00029165;3.346;Q1;351;558;1453;20439;9711;1195;6.11;36.63;United States;Northern America;American Society for Nutrition;1952-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
4;20618;Stroke;journal;15244628, 00392499;3.285;Q1;330;680;2002;16065;11626;1522;5.14;23.63;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1970-2021;"Advanced and Specialized Nursing (Q1); Cardiology and Cardiovascular Medicine (Q1); Medicine (miscellaneous) (Q1); Neurology (clinical) (Q1); Neuroscience (miscellaneous) (Q1)"
5;23140;Current Opinion in Lipidology;journal;14736535, 09579672;2.822;Q1;129;109;311;4097;1332;204;4.17;37.59;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1990-2021;"Cardiology and Cardiovascular Medicine (Q1); Cell Biology (Q1); Endocrinology, Diabetes and Metabolism (Q1); Genetics (Q1); Molecular Biology (Q1); Nutrition and Dietetics (Q1)"
6;12697;International Journal of Obesity;journal;03070565, 14765497;2.226;Q1;234;317;803;12318;4096;754;4.67;38.86;United Kingdom;Western Europe;Nature Publishing Group;1977-2021;"Endocrinology, Diabetes and Metabolism (Q1); Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
7;4700152825;Obesity;journal;19307381;1.711;Q1;209;454;963;16518;4107;936;3.58;36.38;United States;Northern America;Wiley-Blackwell;2006-2021;"Endocrinology (Q1); Endocrinology, Diabetes and Metabolism (Q1); Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
8;29070;Gerontologist, The;journal;17585341, 00169013;1.657;Q1;146;95;286;3733;939;274;2.48;39.29;United States;Northern America;Oxford University Press;1961-2021;"Geriatrics and Gerontology (Q1); Gerontology (Q1); Medicine (miscellaneous) (Q1)"
9;13348;Proceedings of the Nutrition Society;journal;00296651, 14752719;1.639;Q1;133;152;176;4253;899;175;4.81;27.98;United Kingdom;Western Europe;Cambridge University Press;1944-1947, 1953, 1955-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
10;19064;Resuscitation;journal;18731570, 03009572;1.639;Q1;139;348;819;7561;2139;668;2.19;21.73;Ireland;Western Europe;Elsevier Ireland Ltd;1972-1976, 1978-2021;"Cardiology and Cardiovascular Medicine (Q1); Emergency Medicine (Q1); Emergency Nursing (Q1)"
11;29561;Journals of Gerontology - Series B Psychological Sciences and Social Sciences;journal;10795014, 17585368;1.624;Q1;159;94;317;3900;1012;301;2.47;41.49;United States;Northern America;Gerontological Society of America;1995-2021;"Clinical Psychology (Q1); Geriatrics and Gerontology (Q1); Gerontology (Q1); Medicine (miscellaneous) (Q1); Social Psychology (Q1)"
12;14875;International Journal of Behavioral Nutrition and Physical Activity;journal;14795868;1.613;Q1;129;68;124;2953;403;118;2.81;43.43;United Kingdom;Western Europe;BioMed Central Ltd.;2004-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q1)"
13;12716;Journal of Nutrition;journal;15416100, 00223166;1.592;Q1;276;416;1569;17462;6594;1537;3.89;41.98;United States;Northern America;American Society for Nutrition;1945-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
14;21100201916;Pediatric obesity;journal;20476302, 20476310;1.574;Q1;73;56;68;1944;251;64;3.69;34.71;United Kingdom;Western Europe;Wiley-Blackwell for the International Association for the Study of Obesity;2012-2021;"Health Policy (Q1); Nutrition and Dietetics (Q1); Pediatrics, Perinatology and Child Health (Q1); Public Health, Environmental and Occupational Health (Q1)"
15;17639;Alzheimer Disease and Associated Disorders;journal;08930341, 15464156;1.466;Q1;102;57;204;2143;628;184;3.09;37.6;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1987-2021;"Clinical Psychology (Q1); Geriatrics and Gerontology (Q1); Gerontology (Q1); Psychiatry and Mental Health (Q1)"
16;12719;Journal of Nutritional Biochemistry;journal;09552863, 18734847;1.438;Q1;139;95;296;5236;1425;295;4.92;55.12;United States;Northern America;Elsevier Inc.;1990-2022;"Clinical Biochemistry (Q1); Endocrinology, Diabetes and Metabolism (Q1); Nutrition and Dietetics (Q1); Biochemistry (Q2); Molecular Biology (Q2)"
17;16790;Journal of Pain and Symptom Management;journal;18736513, 08853924;1.427;Q1;147;170;538;5006;1577;410;2.7;29.45;United States;Northern America;Elsevier Inc.;1986-2021;"Anesthesiology and Pain Medicine (Q1); Neurology (clinical) (Q1); Nursing (miscellaneous) (Q1)"
18;28224;Journal of Nursing Administration;journal;00020443, 15390721;1.416;Q1;85;97;322;1428;540;298;1.4;14.72;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1971-2021;"Leadership and Management (Q1); Medicine (miscellaneous) (Q1)"
19;13345;Nutrition Reviews;journal;00296643, 17534887;1.4;Q1;160;118;284;5754;1078;271;3.9;48.76;United States;Northern America;Oxford University Press;1942-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
20;23404;Experimental Physiology;journal;1469445X, 09580670;1.355;-;105;140;344;5970;1050;334;2.84;42.64;United Kingdom;Western Europe;Wiley-Blackwell Publishing Ltd;1990-2021;Physiology (Q2)
21;38138;Current Opinion in Clinical Nutrition and Metabolic Care;journal;13631950, 15353885;1.328;Q1;120;123;340;5600;1193;310;3.59;45.53;United States;Northern America;Lippincott Williams and Wilkins Ltd.;1998-2021;"Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
22;15300154824;Nutrition and Metabolism;journal;17437075;1.307;Q1;89;36;107;1703;411;104;3.28;47.31;United Kingdom;Western Europe;BioMed Central Ltd.;2004-2021;"Endocrinology, Diabetes and Metabolism (Q1); Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
23;13241;Nutrition, Metabolism and Cardiovascular Diseases;journal;15903729, 09394753;1.275;Q1;104;121;261;4162;827;210;3.16;34.4;Netherlands;Western Europe;Elsevier;1996-2021;"Cardiology and Cardiovascular Medicine (Q1); Endocrinology, Diabetes and Metabolism (Q1); Medicine (miscellaneous) (Q1); Nutrition and Dietetics (Q1)"
24;22130;Obesity Surgery;journal;09608923, 17080428;1.263;Q1;143;294;813;6718;2747;740;2.97;22.85;United States;Northern America;Springer New York;1991-2021;"Endocrinology, Diabetes and Metabolism (Q1); Nutrition and Dietetics (Q1); Surgery (Q1)"
25;15989;Journal of Palliative Medicine;journal;10966218, 15577740;1.231;Q1;95;249;578;3675;1056;478;1.53;14.76;United States;Northern America;Mary Ann Liebert Inc.;1999-2021;"Anesthesiology and Pain Medicine (Q1); Medicine (miscellaneous) (Q1); Nursing (miscellaneous) (Q1)"
