Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2006);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories
1;16801;Annual Review of Biochemistry;journal;15454509, 00664154;35.708;Q1;305;30;85;4354;3411;85;39.02;145.13;United States;Northern America;Annual Reviews Inc.;1946-1948, 1950-1960, 1962-2021;Biochemistry (Q1)
2;18395;Annual Review of Cell and Developmental Biology;journal;15308995, 10810706;29.517;Q1;226;28;89;3671;2628;87;28.02;131.11;United States;Northern America;Annual Reviews Inc.;1995-2020;"Cell Biology (Q1); Developmental Biology (Q1)"
3;18434;Cell;journal;00928674, 10974172;23.831;Q1;814;539;1197;18987;27710;1136;22.42;35.23;United States;Northern America;Cell Press;1974-2021;Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1)
4;24004;Physiological Reviews;journal;15221210, 00319333;20.104;Q1;358;32;101;14426;3774;101;35.76;450.81;United States;Northern America;American Physiological Society;1945-2021;"Medicine (miscellaneous) (Q1); Molecular Biology (Q1); Physiology (Q1); Physiology (medical) (Q1)"
5;21706;Annual Review of Genetics;journal;15452948, 00664197;18.23;Q1;189;19;74;3028;1435;74;19.96;159.37;United States;Northern America;Annual Reviews Inc.;1970-2020;Genetics (Q1)
6;22126;Genes and Development;journal;15495477, 08909369;15.479;Q1;453;316;842;18165;12987;841;15.27;57.48;United States;Northern America;Cold Spring Harbor Laboratory Press;1987-2021;"Developmental Biology (Q1); Genetics (Q1)"
7;18503;Current Opinion in Cell Biology;journal;09550674, 18790410;14.862;Q1;267;100;304;5471;4600;282;14.19;54.71;United Kingdom;Western Europe;Elsevier Ltd.;1989-2021;Cell Biology (Q1)
8;18606;Molecular Cell;journal;10974164, 10972765;14.444;Q1;414;352;1024;14597;13595;1019;12.52;41.47;United States;Northern America;Cell Press;1997-2021;"Cell Biology (Q1); Molecular Biology (Q1)"
9;18990;Nature Genetics;journal;10614036, 15461718;14.302;Q1;597;304;890;7365;16036;778;17.12;24.23;United Kingdom;Western Europe;Nature Publishing Group;1992-2021;Genetics (Q1)
10;19014;Nature Cell Biology;journal;14764679, 14657392;14.255;Q1;384;234;695;6023;7817;519;11.03;25.74;United Kingdom;Western Europe;Nature Publishing Group;1999-2021;Cell Biology (Q1)
